//1	2	1	1	0	0	0	0
//Energy[eV]	XS[cm2]
0	6.2700000000000113e-18
0.001	6.2676549379199584e-18
0.002	6.2653317273599589e-18
0.0030000000000000001	6.2630303318399594e-18
0.0040000000000000001	6.2607507148799591e-18
0.0050000000000000001	6.25849283999996e-18
0.0060000000000000001	6.25625667071996e-18
0.0070000000000000001	6.254042170559998e-18
0.0080000000000000002	6.2518493030399777e-18
0.0089999999999999993	6.2496780316799744e-18
0.01	6.2475283199999982e-18
0.010999999999999999	6.2454001315199986e-18
0.012	6.2432934297599982e-18
0.012999999999999999	6.2412081782399987e-18
0.014	6.2391443404799998e-18
0.014999999999999999	6.2371018800000001e-18
0.016	6.2350807603200007e-18
0.017000000000000001	6.2330809449600002e-18
0.017999999999999999	6.2311023974400014e-18
0.019	6.2291450812800012e-18
0.02	6.2272089600000179e-18
0.021000000000000001	6.2252939971200207e-18
0.021999999999999999	6.2234001561600201e-18
0.023	6.22152740064002e-18
0.024	6.2196756940800186e-18
0.025000000000000001	6.2178450000000182e-18
0.025999999999999999	6.2160352819200139e-18
0.027	6.2142465033600121e-18
0.028000000000000001	6.2124786278400084e-18
0.029000000000000001	6.2107316188800046e-18
0.029999999999999999	6.2090054400000186e-18
0.031	6.2073000547200178e-18
0.032000000000000001	6.2056154265600161e-18
0.033000000000000002	6.2039515190400147e-18
0.034000000000000002	6.2023082956800114e-18
0.035000000000000003	6.200685720000012e-18
0.035999999999999997	6.1990837555200082e-18
0.036999999999999998	6.1975023657600065e-18
0.037999999999999999	6.1959415142400056e-18
0.039	6.1944011644800027e-18
0.040000000000000001	6.192881280000008e-18
0.041000000000000002	6.1913818243200073e-18
0.042000000000000003	6.1899027609600077e-18
0.042999999999999997	6.1884440534400079e-18
0.043999999999999997	6.187005665280009e-18
0.044999999999999998	6.1855875600000082e-18
0.045999999999999999	6.1841897011200087e-18
0.047	6.1828120521600095e-18
0.048000000000000001	6.1814545766400098e-18
0.049000000000000002	6.1801172380800101e-18
0.050000000000000003	6.1788000000000098e-18
0.050999999999999997	6.17750282592001e-18
0.051999999999999998	6.1762256793600109e-18
0.052999999999999999	6.1749685238400104e-18
0.053999999999999999	6.1737313228800105e-18
0.055	6.1725140400000105e-18
0.056000000000000001	6.1713166387200116e-18
0.057000000000000002	6.1701390825600124e-18
0.058000000000000003	6.1689813350400125e-18
0.058999999999999997	6.1678433596800121e-18
0.059999999999999998	6.1667251200000586e-18
0.060999999999999999	6.1656265795200527e-18
0.062	6.1645477017600463e-18
0.063	6.1634884502400406e-18
0.064000000000000001	6.1624487884800288e-18
0.065000000000000002	6.1614286800000205e-18
0.066000000000000003	6.1604280883200136e-18
0.067000000000000004	6.1594469769600052e-18
0.068000000000000005	6.1584853094399981e-18
0.069000000000000006	6.1575430492799886e-18
0.070000000000000007	6.1566201599999946e-18
0.070999999999999994	6.1557166051199973e-18
0.071999999999999995	6.1548323481600015e-18
0.072999999999999995	6.1539673526400066e-18
0.073999999999999996	6.1531215820800115e-18
0.074999999999999997	6.1522950000000155e-18
0.075999999999999998	6.1514875699200191e-18
0.076999999999999999	6.1506992553600255e-18
0.078	6.1499300198400265e-18
0.079000000000000001	6.149179826880031e-18
0.080000000000000002	6.1484486399999959e-18
0.081000000000000003	6.1477364227199986e-18
0.082000000000000003	6.147043138560004e-18
0.083000000000000004	6.1463687510400069e-18
0.084000000000000005	6.145713223680013e-18
0.085000000000000006	6.1450765200000164e-18
0.085999999999999993	6.1444586035200212e-18
0.086999999999999994	6.1438594377600269e-18
0.087999999999999995	6.1432789862400292e-18
0.088999999999999996	6.1427172124800329e-18
0.089999999999999997	6.1421740800000953e-18
0.090999999999999998	6.141649552320092e-18
0.091999999999999998	6.141143592960087e-18
0.092999999999999999	6.14065616544008e-18
0.094	6.1401872332800703e-18
0.095000000000000001	6.1397367600000584e-18
0.096000000000000002	6.1393047091200451e-18
0.097000000000000003	6.1388910441600301e-18
0.098000000000000004	6.1384957286400151e-18
0.099000000000000005	6.1381187260799942e-18
0.10000000000000001	6.1377599999999446e-18
0.10100000000000001	6.1374195139199359e-18
0.10199999999999999	6.1370972313599275e-18
0.10299999999999999	6.1367931158399205e-18
0.104	6.1365071308799144e-18
0.105	6.1362392399999087e-18
0.106	6.1359894067199028e-18
0.107	6.135757594559897e-18
0.108	6.135543767039894e-18
0.109	6.1353478876798878e-18
0.11	6.1351699199998864e-18
0.111	6.1350098275198832e-18
0.112	6.1348675737598814e-18
0.113	6.1347431222398798e-18
0.114	6.1346364364798787e-18
0.115	6.1345474799998792e-18
0.11600000000000001	6.1344762163198768e-18
0.11700000000000001	6.134422608959878e-18
0.11799999999999999	6.13438662143988e-18
0.11899999999999999	6.1343682172798808e-18
0.12	6.1343673599998829e-18
0.121	6.1343840131198827e-18
0.122	6.1344181401598852e-18
0.123	6.1344697046398891e-18
0.124	6.1345386700798915e-18
0.125	6.1346249999998943e-18
0.126	6.1347286579198977e-18
0.127	6.1348496073599028e-18
0.128	6.1349878118399075e-18
0.129	6.1351432348799122e-18
0.13	6.1353158399999162e-18
0.13100000000000001	6.1355055907199222e-18
0.13200000000000001	6.1357124505599282e-18
0.13300000000000001	6.1359363830399336e-18
0.13400000000000001	6.1361773516799395e-18
0.13500000000000001	6.1364353199999446e-18
0.13600000000000001	6.1367102515199515e-18
0.13700000000000001	6.1370021097599581e-18
0.13800000000000001	6.137310858239964e-18
0.13900000000000001	6.137636460479971e-18
0.14000000000000001	6.1379788799999769e-18
0.14099999999999999	6.1383380803199837e-18
0.14199999999999999	6.1387140249599901e-18
0.14299999999999999	6.1391066774399986e-18
0.14399999999999999	6.1395160012800056e-18
0.14499999999999999	6.1399419600000115e-18
0.14599999999999999	6.1403845171200188e-18
0.14699999999999999	6.1408436361600254e-18
0.14799999999999999	6.1413192806400332e-18
0.14899999999999999	6.1418114140800379e-18
0.14999999999999999	6.1423200000000188e-18
0.151	6.1428450019200171e-18
0.152	6.1433863833600184e-18
0.153	6.1439441078400192e-18
0.154	6.1445181388800182e-18
0.155	6.1451084400000194e-18
0.156	6.1457149747200209e-18
0.157	6.1463377065600175e-18
0.158	6.1469765990400187e-18
0.159	6.1476316156800187e-18
0.16	6.1483027200000193e-18
0.161	6.1489898755200191e-18
0.16200000000000001	6.1496930457600208e-18
0.16300000000000001	6.1504121942400192e-18
0.16400000000000001	6.1511472844800178e-18
0.16500000000000001	6.151898280000019e-18
0.16600000000000001	6.1526651443200185e-18
0.16700000000000001	6.1534478409600213e-18
0.16800000000000001	6.1542463334400198e-18
0.16900000000000001	6.1550605852800182e-18
0.17000000000000001	6.1558905600000191e-18
0.17100000000000001	6.1567362211200204e-18
0.17199999999999999	6.1575975321600209e-18
0.17299999999999999	6.1584744566400201e-18
0.17399999999999999	6.1593669580800198e-18
0.17499999999999999	6.1602750000000209e-18
0.17599999999999999	6.1611985459200208e-18
0.17699999999999999	6.162137559360022e-18
0.17799999999999999	6.1630920038400201e-18
0.17899999999999999	6.16406184288002e-18
0.17999999999999999	6.1650470400000212e-18
0.18099999999999999	6.166047558720021e-18
0.182	6.1670633625600195e-18
0.183	6.1680944150400209e-18
0.184	6.1691406796800209e-18
0.185	6.1702021200000213e-18
0.186	6.1712786995200215e-18
0.187	6.1723703817600203e-18
0.188	6.1734771302400225e-18
0.189	6.1745989084800224e-18
0.19	6.1757356800000209e-18
0.191	6.1768874083200214e-18
0.192	6.1780540569600225e-18
0.193	6.1792355894400224e-18
0.19400000000000001	6.1804319692800227e-18
0.19500000000000001	6.1816431600000222e-18
0.19600000000000001	6.1828691251200227e-18
0.19700000000000001	6.1841098281600222e-18
0.19800000000000001	6.185365232640024e-18
0.19900000000000001	6.1866353020800238e-18
0.20000000000000001	6.1879199999999887e-18
0.20100000000000001	6.1892192899199868e-18
0.20200000000000001	6.1905331353599883e-18
0.20300000000000001	6.191861499839988e-18
0.20399999999999999	6.1932043468799871e-18
0.20499999999999999	6.1945616399999866e-18
0.20599999999999999	6.1959333427199874e-18
0.20699999999999999	6.197319418559986e-18
0.20799999999999999	6.1987198310399866e-18
0.20899999999999999	6.2001345436799856e-18
0.20999999999999999	6.201563519999987e-18
0.21099999999999999	6.2030067235199865e-18
0.21199999999999999	6.2044641177599867e-18
0.21299999999999999	6.2059356662399872e-18
0.214	6.2074213324799866e-18
0.215	6.2089210799999859e-18
0.216	6.210434872319987e-18
0.217	6.2119626729599856e-18
0.218	6.213504445439988e-18
0.219	6.2150601532799861e-18
0.22	6.216629759999987e-18
0.221	6.2182132291199872e-18
0.222	6.219810524159987e-18
0.223	6.2214216086399873e-18
0.224	6.2230464460799878e-18
0.22500000000000001	6.2246849999999862e-18
0.22600000000000001	6.2263372339199899e-18
0.22700000000000001	6.2280031113599876e-18
0.22800000000000001	6.2296825958399888e-18
0.22900000000000001	6.2313756508799875e-18
0.23000000000000001	6.2330822399999903e-18
0.23100000000000001	6.2348023267199888e-18
0.23200000000000001	6.2365358745599896e-18
0.23300000000000001	6.2382828470399906e-18
0.23400000000000001	6.240043207679989e-18
0.23499999999999999	6.2418169199999897e-18
0.23599999999999999	6.2436039475199898e-18
0.23699999999999999	6.2454042537599913e-18
0.23799999999999999	6.2472178022399911e-18
0.23899999999999999	6.2490445564799921e-18
0.23999999999999999	6.2508844799999928e-18
0.24099999999999999	6.2527375363199912e-18
0.24199999999999999	6.254603688959993e-18
0.24299999999999999	6.2564829014399931e-18
0.24399999999999999	6.2583751372799926e-18
0.245	6.2602803599999939e-18
0.246	6.2621985331199943e-18
0.247	6.2641296201599956e-18
0.248	6.2660735846399965e-18
0.249	6.2680303900799965e-18
0.25	6.2699999999999967e-18
0.251	6.2719823779199973e-18
0.252	6.2739774873599986e-18
0.253	6.2759852918399986e-18
0.254	6.2780057548799982e-18
0.255	6.2800388400000017e-18
0.25600000000000001	6.2820845107200001e-18
0.25700000000000001	6.2841427305600004e-18
0.25800000000000001	6.28621346304e-18
0.25900000000000001	6.2882966716800015e-18
0.26000000000000001	6.2903923200000019e-18
0.26100000000000001	6.2925003715200039e-18
0.26200000000000001	6.2946207897600024e-18
0.26300000000000001	6.2967535382400053e-18
0.26400000000000001	6.2988985804800059e-18
0.26500000000000001	6.3010558800000054e-18
0.26600000000000001	6.3032254003200071e-18
0.26700000000000002	6.3054071049600065e-18
0.26800000000000002	6.3076009574400079e-18
0.26900000000000002	6.3098069212800092e-18
0.27000000000000002	6.312024960000009e-18
0.27100000000000002	6.3142550371200101e-18
0.27200000000000002	6.3164971161600096e-18
0.27300000000000002	6.3187511606400108e-18
0.27400000000000002	6.3210171340800109e-18
0.27500000000000002	6.3232950000000118e-18
0.27600000000000002	6.3255847219200113e-18
0.27700000000000002	6.3278862633600129e-18
0.27800000000000002	6.330199587840013e-18
0.27900000000000003	6.3325246588800156e-18
0.28000000000000003	6.3348614400000149e-18
0.28100000000000003	6.3372098947200166e-18
0.28199999999999997	6.3395699865600171e-18
0.28299999999999997	6.3419416790400196e-18
0.28399999999999997	6.3443249356800184e-18
0.28499999999999998	6.3467197200000191e-18
0.28599999999999998	6.3491259955200204e-18
0.28699999999999998	6.3515437257600195e-18
0.28799999999999998	6.3539728742400221e-18
0.28899999999999998	6.356413404480023e-18
0.28999999999999998	6.3588652800000233e-18
0.29099999999999998	6.3613284643200232e-18
0.29199999999999998	6.3638029209600239e-18
0.29299999999999998	6.3662886134400255e-18
0.29399999999999998	6.3687855052800245e-18
0.29499999999999998	6.3712935600000257e-18
0.29599999999999999	6.3738127411200257e-18
0.29699999999999999	6.3763430121600269e-18
0.29799999999999999	6.3788843366400266e-18
0.29899999999999999	6.3814366780800304e-18
0.29999999999999999	6.3840000000000532e-18
0.30099999999999999	6.3865742659200538e-18
0.30199999999999999	6.3891594393600531e-18
0.30299999999999999	6.3917554838400529e-18
0.30399999999999999	6.3943623628800529e-18
0.30499999999999999	6.3969800400000516e-18
0.30599999999999999	6.399608478720051e-18
0.307	6.4022476425600489e-18
0.308	6.4048974950400495e-18
0.309	6.4075579996800478e-18
0.31	6.4102291200000476e-18
0.311	6.4129108195200464e-18
0.312	6.4156030617600467e-18
0.313	6.4183058102400455e-18
0.314	6.4210190284800434e-18
0.315	6.423742680000045e-18
0.316	6.426476728320043e-18
0.317	6.429221136960043e-18
0.318	6.4319758694400415e-18
0.31900000000000001	6.4347408892800395e-18
0.32000000000000001	6.437516160000038e-18
0.32100000000000001	6.4403016451200388e-18
0.32200000000000001	6.4430973081600385e-18
0.32300000000000001	6.4459031126400364e-18
0.32400000000000001	6.4487190220800374e-18
0.32500000000000001	6.4515450000000342e-18
0.32600000000000001	6.4543810099200354e-18
0.32700000000000001	6.4572270153600321e-18
0.32800000000000001	6.4600829798400315e-18
0.32900000000000001	6.4629488668800324e-18
0.33000000000000002	6.4658246400000303e-18
0.33100000000000002	6.4687102627200294e-18
0.33200000000000002	6.4716056985600291e-18
0.33300000000000002	6.4745109110400283e-18
0.33400000000000002	6.4774258636800249e-18
0.33500000000000002	6.4803505200000253e-18
0.33600000000000002	6.4832848435200244e-18
0.33700000000000002	6.4862287977600224e-18
0.33800000000000002	6.4891823462400212e-18
0.33900000000000002	6.4921454524800202e-18
0.34000000000000002	6.4951180800000213e-18
0.34100000000000003	6.4981001923200194e-18
0.34200000000000003	6.501091752960017e-18
0.34300000000000003	6.5040927254400152e-18
0.34399999999999997	6.507103073280015e-18
0.34499999999999997	6.5101227600000151e-18
0.34599999999999997	6.5131517491200143e-18
0.34699999999999998	6.5161900041600136e-18
0.34799999999999998	6.5192374886400102e-18
0.34899999999999998	6.5222941660800098e-18
0.34999999999999998	6.5253600000000087e-18
0.35099999999999998	6.5284349539200088e-18
0.35199999999999998	6.5315189913600066e-18
0.35299999999999998	6.5346120758400052e-18
0.35399999999999998	6.5377141708800059e-18
0.35499999999999998	6.5408252400000042e-18
0.35599999999999998	6.5439452467200043e-18
0.35699999999999998	6.5470741545600018e-18
0.35799999999999998	6.5502119270400001e-18
0.35899999999999999	6.5533585276800001e-18
0.35999999999999999	6.5565139199999992e-18
0.36099999999999999	6.5596780675199967e-18
0.36199999999999999	6.5628509337599969e-18
0.36299999999999999	6.5660324822399953e-18
0.36399999999999999	6.5692226764799946e-18
0.36499999999999999	6.5724214799999941e-18
0.36599999999999999	6.575628856319992e-18
0.36699999999999999	6.5788447689599923e-18
0.36799999999999999	6.5820691814399891e-18
0.36899999999999999	6.5853020572799889e-18
0.37	6.5885433599999896e-18
0.371	6.5917930531199869e-18
0.372	6.5950511001599864e-18
0.373	6.5983174646399853e-18
0.374	6.6015921100799846e-18
0.375	6.6048749999999816e-18
0.376	6.6081660979199811e-18
0.377	6.6114653673599819e-18
0.378	6.6147727718399803e-18
0.379	6.618088274879979e-18
0.38	6.6214118399999775e-18
0.38100000000000001	6.624743430719976e-18
0.38200000000000001	6.6280830105599748e-18
0.38300000000000001	6.6314305430399757e-18
0.38400000000000001	6.6347859916799728e-18
0.38500000000000001	6.6381493199999734e-18
0.38600000000000001	6.641520491519973e-18
0.38700000000000001	6.6448994697599696e-18
0.38800000000000001	6.6482862182399712e-18
0.38900000000000001	6.6516807004799696e-18
0.39000000000000001	6.6550828799999674e-18
0.39100000000000001	6.6584927203199671e-18
0.39200000000000002	6.6619101849599668e-18
0.39300000000000002	6.6653352374399681e-18
0.39400000000000002	6.6687678412799638e-18
0.39500000000000002	6.6722079599999648e-18
0.39600000000000002	6.6756555571199621e-18
0.39700000000000002	6.6791105961599631e-18
0.39800000000000002	6.6825730406399617e-18
0.39900000000000002	6.6860428540799605e-18
0.40000000000000002	6.6895200000000069e-18
0.40100000000000002	6.6930044419200048e-18
0.40200000000000002	6.6964961433600053e-18
0.40300000000000002	6.6999950678400048e-18
0.40400000000000003	6.7035011788800043e-18
0.40500000000000003	6.707014440000005e-18
0.40600000000000003	6.7105348147200039e-18
0.40699999999999997	6.714062266560003e-18
0.40799999999999997	6.717596759040004e-18
0.40899999999999997	6.7211382556800033e-18
0.40999999999999998	6.7246867200000019e-18
0.41099999999999998	6.7282421155200049e-18
0.41199999999999998	6.7318044057600046e-18
0.41299999999999998	6.7353735542400038e-18
0.41399999999999998	6.7389495244800018e-18
0.41499999999999998	6.7425322800000029e-18
0.41599999999999998	6.7461217843200027e-18
0.41699999999999998	6.749718000960003e-18
0.41799999999999998	6.7533208934400017e-18
0.41899999999999998	6.7569304252800021e-18
0.41999999999999998	6.7605465600000009e-18
0.42099999999999999	6.7641692611200011e-18
0.42199999999999999	6.7677984921600009e-18
0.42299999999999999	6.7714342166400005e-18
0.42399999999999999	6.7750763980800017e-18
0.42499999999999999	6.7787250000000009e-18
0.42599999999999999	6.7823799859200007e-18
0.42699999999999999	6.7860413193599998e-18
0.42799999999999999	6.7897089638399985e-18
0.42899999999999999	6.7933828828799987e-18
0.42999999999999999	6.7970630400000013e-18
0.43099999999999999	6.8007493987200004e-18
0.432	6.8044419225600002e-18
0.433	6.8081405750399979e-18
0.434	6.8118453196800006e-18
0.435	6.8155561199999995e-18
0.436	6.8192729395199978e-18
0.437	6.8229957417599965e-18
0.438	6.8267244902399991e-18
0.439	6.8304591484799997e-18
0.44	6.8341996799999976e-18
0.441	6.8379460483199995e-18
0.442	6.841698216959997e-18
0.443	6.8454561494399966e-18
0.44400000000000001	6.8492198092799963e-18
0.44500000000000001	6.8529891599999986e-18
0.44600000000000001	6.8567641651199977e-18
0.44700000000000001	6.8605447881599968e-18
0.44800000000000001	6.8643309926399948e-18
0.44900000000000001	6.8681227420799965e-18
0.45000000000000001	6.8719199999999952e-18
0.45100000000000001	6.8757227299199952e-18
0.45200000000000001	6.8795308953599942e-18
0.45300000000000001	6.8833444598399958e-18
0.45400000000000001	6.8871633868799947e-18
0.45500000000000002	6.8909876399999951e-18
0.45600000000000002	6.8948171827199941e-18
0.45700000000000002	6.8986519785599944e-18
0.45800000000000002	6.9024919910399939e-18
0.45900000000000002	6.9063371836799929e-18
0.46000000000000002	6.9101875199999932e-18
0.46100000000000002	6.9140429635199943e-18
0.46200000000000002	6.9179034777599925e-18
0.46300000000000002	6.9217690262399937e-18
0.46400000000000002	6.9256395724799933e-18
0.46500000000000002	6.9295150799999933e-18
0.46600000000000003	6.9333955123199923e-18
0.46700000000000003	6.937280832959993e-18
0.46800000000000003	6.9411710054399925e-18
0.46899999999999997	6.9450659932799895e-18
0.46999999999999997	6.9489657599999921e-18
0.47099999999999997	6.952870269119992e-18
0.47199999999999998	6.9567794841599918e-18
0.47299999999999998	6.9606933686399894e-18
0.47399999999999998	6.9646118860799906e-18
0.47499999999999998	6.9685349999999902e-18
0.47599999999999998	6.9724626739199907e-18
0.47699999999999998	6.9763948713599887e-18
0.47799999999999998	6.9803315558399881e-18
0.47899999999999998	6.9842726908799901e-18
0.47999999999999998	6.988218239999988e-18
0.48099999999999998	6.992168166719989e-18
0.48199999999999998	6.996122434559988e-18
0.48299999999999998	7.0000810070399891e-18
0.48399999999999999	7.0040438476799887e-18
0.48499999999999999	7.0080109199999863e-18
0.48599999999999999	7.0119821875199876e-18
0.48699999999999999	7.0159576137599889e-18
0.48799999999999999	7.0199371622399868e-18
0.48899999999999999	7.0239207964799868e-18
0.48999999999999999	7.0279084799999885e-18
0.49099999999999999	7.0319001763199868e-18
0.49199999999999999	7.0358958489599857e-18
0.49299999999999999	7.0398954614399848e-18
0.49399999999999999	7.0438989772799867e-18
0.495	7.0479063599999861e-18
0.496	7.0519175731199843e-18
0.497	7.0559325801599852e-18
0.498	7.0599513446399853e-18
0.499	7.0639738300799842e-18
0.5	7.0679999999999473e-18
0.501	7.0685735821669608e-18
0.502	7.0691882431223001e-18
0.503	7.0698468585737373e-18
0.504	7.0705523096105337e-18
0.505	7.0713074827199592e-18
0.50600000000000001	7.0721152698040219e-18
0.50700000000000001	7.0729785681964595e-18
0.50800000000000001	7.0739002806799215e-18
0.50900000000000001	7.0748833155034151e-18
0.51000000000000001	7.0759305863999714e-18
0.51100000000000001	7.0770450126045225e-18
0.51200000000000001	7.0782295188720597e-18
0.51300000000000001	7.0794870354959475e-18
0.51400000000000001	7.0808204983265365e-18
0.51500000000000001	7.0822328487899815e-18
0.51600000000000001	7.0837270339072641e-18
0.51700000000000002	7.0853060063134978e-18
0.51800000000000002	7.0869727242774106e-18
0.51900000000000002	7.0887301517210978e-18
0.52000000000000002	7.0905812582399913e-18
0.52100000000000002	7.0925290191230448e-18
0.52200000000000002	7.0945764153731767e-18
0.52300000000000002	7.0967264337279128e-18
0.52400000000000002	7.0989820666803016e-18
0.52500000000000002	7.101346312500003e-18
0.52600000000000002	7.1038221752546645e-18
0.52700000000000002	7.1064126648314941e-18
0.52800000000000002	7.1091207969590566e-18
0.52900000000000003	7.1119495932293424e-18
0.53000000000000003	7.1149020811200117e-18
0.53100000000000003	7.1179812940169244e-18
0.53200000000000003	7.1211902712368497e-18
0.53300000000000003	7.1245320580504381e-18
0.53400000000000003	7.128009705705422e-18
0.53500000000000003	7.1316262714500199e-18
0.53600000000000003	7.1353848185566248e-18
0.53700000000000003	7.1392884163456479e-18
0.53800000000000003	7.1433401402096614e-18
0.53900000000000003	7.1475430716377396e-18
0.54000000000000004	7.1519002982400291e-18
0.54100000000000004	7.1564149137725622e-18
0.54200000000000004	7.1610900181622788e-18
0.54300000000000004	7.1659287175323224e-18
0.54400000000000004	7.1709341242274978e-18
0.54500000000000004	7.1761093568400381e-18
0.54600000000000004	7.1814575402355375e-18
0.54700000000000004	7.1869818055791547e-18
