//1	2	1	1	0	0	0	0
//Energy[eV]	XS[cm2]
0	3.6644400000000042e-17
0.001	3.6613270891050552e-17
0.002	3.6582141782101056e-17
0.0030000000000000001	3.6551012673151567e-17
0.0040000000000000001	3.6519883564202077e-17
0.0050000000000000001	3.6488754455252581e-17
0.0060000000000000001	3.6457625346303091e-17
0.0070000000000000001	3.6426496237353602e-17
0.0080000000000000002	3.6395367128404106e-17
0.0089999999999999993	3.636423801945461e-17
0.01	3.633310891050512e-17
0.010999999999999999	3.630197980155563e-17
0.012	3.6270850692606134e-17
0.012999999999999999	3.6239721583656645e-17
0.014	3.6208592474707155e-17
0.014999999999999999	3.6177463365757659e-17
0.016	3.6146334256808169e-17
0.017000000000000001	3.6115205147858673e-17
0.017999999999999999	3.6084076038909183e-17
0.019	3.6052946929959688e-17
0.02	3.6021817821010198e-17
0.021000000000000001	3.600846467436947e-17
0.021999999999999999	3.5995111527728741e-17
0.023	3.5981758381088013e-17
0.024	3.5968405234447285e-17
0.025000000000000001	3.5955052087806563e-17
0.025999999999999999	3.5941698941165835e-17
0.027	3.5928345794525106e-17
0.028000000000000001	3.5914992647884378e-17
0.029000000000000001	3.590163950124365e-17
0.029999999999999999	3.5888286354602928e-17
0.031	3.58749332079622e-17
0.032000000000000001	3.5861580061321472e-17
0.033000000000000002	3.5848226914680743e-17
0.034000000000000002	3.5834873768040015e-17
0.035000000000000003	3.5821520621399287e-17
0.035999999999999997	3.5808167474758565e-17
0.036999999999999998	3.5794814328117837e-17
0.037999999999999999	3.5781461181477108e-17
0.039	3.576810803483638e-17
0.040000000000000001	3.5754754888195652e-17
0.041000000000000002	3.5745497104155796e-17
0.042000000000000003	3.5736239320115941e-17
0.042999999999999997	3.5726981536076085e-17
0.043999999999999997	3.571772375203623e-17
0.044999999999999998	3.5708465967996374e-17
0.045999999999999999	3.5699208183956512e-17
0.047	3.5689950399916657e-17
0.048000000000000001	3.5680692615876801e-17
0.049000000000000002	3.5671434831836946e-17
0.050000000000000003	3.566217704779709e-17
0.050999999999999997	3.5652919263757228e-17
0.051999999999999998	3.5643661479717373e-17
0.052999999999999999	3.5634403695677523e-17
0.053999999999999999	3.5625145911637662e-17
0.055	3.5615888127597806e-17
0.056000000000000001	3.560663034355795e-17
0.057000000000000002	3.5597372559518089e-17
0.058000000000000003	3.5588114775478239e-17
0.058999999999999997	3.5578856991438384e-17
0.059999999999999998	3.5569599207398522e-17
0.060999999999999999	3.5562021414664876e-17
0.062	3.5554443621931231e-17
0.063	3.5546865829197585e-17
0.064000000000000001	3.553928803646394e-17
0.065000000000000002	3.5531710243730294e-17
0.066000000000000003	3.5524132450996648e-17
0.067000000000000004	3.5516554658263003e-17
0.068000000000000005	3.5508976865529357e-17
0.069000000000000006	3.5501399072795712e-17
0.070000000000000007	3.5493821280062066e-17
0.070999999999999994	3.548624348732842e-17
0.071999999999999995	3.5478665694594775e-17
0.072999999999999995	3.5471087901861129e-17
0.073999999999999996	3.5463510109127484e-17
0.074999999999999997	3.5455932316393838e-17
0.075999999999999998	3.5448354523660199e-17
0.076999999999999999	3.5440776730926553e-17
0.078	3.5433198938192908e-17
0.079000000000000001	3.5425621145459262e-17
0.080000000000000002	3.5418043352725616e-17
0.081000000000000003	3.5412926066669874e-17
0.082000000000000003	3.5407808780614131e-17
0.083000000000000004	3.5402691494558383e-17
0.084000000000000005	3.539757420850264e-17
0.085000000000000006	3.5392456922446898e-17
0.085999999999999993	3.5387339636391155e-17
0.086999999999999994	3.5382222350335413e-17
0.087999999999999995	3.5377105064279664e-17
0.088999999999999996	3.5371987778223921e-17
0.089999999999999997	3.5366870492168179e-17
0.090999999999999998	3.5361753206112436e-17
0.091999999999999998	3.5356635920056694e-17
0.092999999999999999	3.5351518634000951e-17
0.094	3.5346401347945209e-17
0.095000000000000001	3.5341284061889466e-17
0.096000000000000002	3.5336166775833724e-17
0.097000000000000003	3.5331049489777981e-17
0.098000000000000004	3.5325932203722232e-17
0.099000000000000005	3.532081491766649e-17
0.10000000000000001	3.5315697631610747e-17
0.10100000000000001	3.531236130575701e-17
0.10199999999999999	3.5309024979903273e-17
0.10299999999999999	3.5305688654049536e-17
0.104	3.5302352328195799e-17
0.105	3.5299016002342062e-17
0.106	3.5295679676488331e-17
0.107	3.5292343350634587e-17
0.108	3.5289007024780856e-17
0.109	3.5285670698927113e-17
0.11	3.5282334373073382e-17
0.111	3.5278998047219645e-17
0.112	3.5275661721365908e-17
0.113	3.527232539551217e-17
0.114	3.5268989069658433e-17
0.115	3.5265652743804696e-17
0.11600000000000001	3.5262316417950965e-17
0.11700000000000001	3.5258980092097222e-17
0.11799999999999999	3.5255643766243491e-17
0.11899999999999999	3.5252307440389747e-17
0.12	3.5248971114536016e-17
0.121	3.5246994967089553e-17
0.122	3.524501881964309e-17
0.123	3.5243042672196633e-17
0.124	3.524106652475017e-17
