//1	2	1	1	0	0	0	0
//Energy [eV]	ET XS[cm^2]
0.09850612054411158	4.1520233866862515e-16
0.10078545198329993	4.1520233866862515e-16
0.10311752483369171	4.1520233866862515e-16
0.10550355947789915	4.1520233866862515e-16
0.10794480453694669	4.1520233866862515e-16
0.11044253752367947	4.1520233866862515e-16
0.11299806551129048	4.1520233866862515e-16
0.11561272581731703	4.1520233866862515e-16
0.11828788670346387	4.1520233866862515e-16
0.12102494809162014	4.1520233866862515e-16
0.12382534229644362	4.1520233866862515e-16
0.1266905347748963	4.1520233866862515e-16
0.12962202489312397	4.1520233866862515e-16
0.13262134671108	4.1520233866862515e-16
0.13569006978530457	4.1520233866862515e-16
0.13882979999028008	4.1520233866862515e-16
0.14204218035879101	4.1520233866862515e-16
0.14532889194172943	4.1520233866862515e-16
0.14869165468779508	4.1520233866862515e-16
0.15213222834355142	4.1520233866862515e-16
0.1556524133743076	4.1520233866862515e-16
0.15925405190630854	4.1520233866862515e-16
0.16293902869072704	4.1520233866862515e-16
0.16670927208996114	4.1520233866862515e-16
0.17056675508675312	4.1520233866862515e-16
0.17451349631665955	4.1520233866862515e-16
0.1785515611244104	4.1520233866862515e-16
0.1826830626447123	4.1520233866862515e-16
0.1869101629080593	4.1520233866862515e-16
0.1912350739721325	4.1520233866862515e-16
0.19566005907937778	4.1520233866862515e-16
0.200187433841369	4.1520233866862515e-16
0.20481956745057694	4.1520233866862515e-16
0.2095588839201764	4.1520233866862515e-16
0.21440786335254167	4.1520233866862515e-16
0.21936904323709314	4.187419669958581e-16
0.22444501977817582	4.284001903410196e-16
0.22963844925366278	4.387375877685945e-16
0.2349520494049949	4.495323900345017e-16
0.24038860085938624	4.605265623846236e-16
0.2459509485849364	4.714237173456918e-16
0.2516420033794129	4.819064917697999e-16
0.25746474339348324	4.91957466040237e-16
0.26342221568919233	5.01841806861656e-16
0.2695175378345018	5.118734939759893e-16
0.27575389953472446	5.224125563896247e-16
0.2821345643017104	5.337886480192199e-16
0.28866287116165457	5.460225504050174e-16
0.29534223640242147	5.590375628927727e-16
0.3021761553613026	5.72741854092395e-16
0.3091682042541393	5.870268593259173e-16
0.31632204204676967	6.017655373326077e-16
0.3236414123697801	6.1681047539962675e-16
0.3311301454775612	6.319918309629814e-16
0.3387921602526944	6.471959002067612e-16
0.3466314662567177	6.6261536420527515e-16
0.35465216582834574	6.785513279400807e-16
0.3628584562302382	6.953472148280798e-16
0.3712546318454434	7.133929273005554e-16
0.37984508642466597	7.331293610179889e-16
0.3886343153855331	7.550504214951888e-16
0.397626918165063	7.794229268602819e-16
0.406827600626569	8.059975810012892e-16
0.41624117752225487	8.34417335843501e-16
0.42587257501279374	8.642633511159835e-16
0.43572683324520556	8.950486128147493e-16
0.44580910899038656	9.262169402012645e-16
0.4561246783416668	9.573248885750743e-16
0.46667893947580896	9.881041616548482e-16
0.477477415477896	1.0182655610990415e-15
0.48852575723158237	1.047483497991631e-15
0.49982974637622263	1.0753925872405821e-15
0.511395298332425	1.1015839598221291e-15
0.5232284653976149	1.1256012709021821e-15
0.5353354399132241	1.1469363802144977e-15
0.5477225575051662	1.1650246793019568e-15
0.5603963003992954	1.1792867950713312e-15
0.5733633008135792	1.189615755817081e-15
0.5866303444287622	1.1962556793341709e-15
0.6002043739393406	1.1995152726590764e-15
0.6140924926866997	1.1997698888104906e-15
0.6283019683763201	1.1974687708156624e-15
0.6428402368809941	1.1931429374482341e-15
0.6577149061320483	1.1874137624361806e-15
0.6729337601006024	1.1809519805694409e-15
0.6885047628709497	1.1740145450399342e-15
0.7044360628081949	1.1665929898330758e-15
0.7207359968223236	1.158676321684628e-15
0.7374130947309375	1.1502543936470504e-15
0.7544760837229436	1.1413180536932727e-15
0.7719338929255232	1.131859308303735e-15
0.7897956580767792	1.1218715023148744e-15
0.8080707263065011	1.1113495164082032e-15
0.8267686610275561	1.1002899837277265e-15
0.845899246940458	1.0886553870691775e-15
0.8654724951537377	1.0762350158527894e-15
0.8854986484227958	1.0627409244090042e-15
0.9059881865099754	1.0478484270290595e-15
0.926951831668661	1.0311926040278102e-15
0.948400554254274	1.012380704753013e-15
0.9703455784651035	9.91387658732823e-16
0.9927983882159711	9.686413679720564e-16
1.0157707331478054	9.446632393796462e-16
1.0392746347762774	9.200571878010058e-16
1.0633223927827027	8.955179780137378e-16
1.087926591450513	8.718402836002017e-16
1.1131001062506602	8.499181990406996e-16
1.138856110579395	8.302979760299603e-16
1.1652080826519624	8.129301423906655e-16
1.192169812555798	7.976933946074205e-16
1.2197554094669347	7.84434184938929e-16
1.2479793090333888	7.729630828528251e-16
1.2768562809293895	7.630508092851812e-16
1.306401436584406	7.544239171375898e-16
1.3366302370910124	7.467600893764583e-16
1.367558501295743	7.396830238978356e-16
1.3992024140771504	7.327775737584989e-16
1.4315785348154157	7.2585575556395745e-16
1.464703806057935	7.189171266712651e-16
1.4985955623854192	7.119656463368823e-16
1.533271539483143	7.050054011571424e-16
1.568749883422103	6.980405977654198e-16
1.6050491601549213	6.910755540336414e-16
1.64218836523148	6.841146886212598e-16
1.6801869337393651	6.771625238201796e-16
1.7190647504743226	6.702238476147685e-16
1.7588421603460487	6.633036649165771e-16
1.7995399790247515	6.564070721110881e-16
1.8411795038340824	6.495392382756062e-16
1.8837825248960978	6.427053860059887e-16
1.927371336534117	6.35910769492368e-16
1.9719687489394244	6.291606495776509e-16
2.0175981001079313	6.224602655102082e-16
2.0642832680530394	6.158148030780626e-16
2.1120486833010874	6.092293587858856e-16
2.1609193416759522	6.027088997080799e-16
2.2109208173794497	5.962582186210372e-16
2.262079276374414	5.898818839850961e-16
2.3144214900774474	5.835841843116655e-16
2.367974849368501	5.773690664132076e-16
2.4227673789246333	5.7124006699307865e-16
2.478827751885418	5.652002369884253e-16
2.5361853048577214	5.592520580321426e-16
2.594870053267654	5.533973503491299e-16
2.654912707067757	5.476371713474006e-16
2.7163446868076386	5.419717041057682e-16
2.7791981400764696	5.364001744848159e-16
2.8435059583259292	5.30923297817457e-16
2.9093017940824426	5.255451767093172e-16
2.976620078557666	5.202698844084614e-16
3.045496039666474	5.151010493137976e-16
3.1159657204618605	5.100417752030274e-16
3.1880659979964068	5.050945532194933e-16
3.261834602620186	5.002611649046011e-16
3.3373101377251877	4.955425755056707e-16
3.414532099946638	4.909388167279009e-16
3.493540899831727	4.864488580333354e-16
3.574377882986606	4.820704655189035e-16
3.657085351712699	4.778000473294413e-16
3.7417065871436606	4.736324844796692e-16
3.82828587189456	4.695609458709779e-16
3.9168685132351286	4.655766861941124e-16
4.007500866799249	4.616688253069398e-16
4.100230360843018	4.57824107566931e-16
4.195105521064144	4.540272144962382e-16
4.29217599599562	4.50268894218421e-16
4.391492582986998	4.46545104940223e-16
4.493107254786835	4.4285089852690794e-16
4.597073186740219	4.391801310333244e-16
4.703444784615647	4.355253267138063e-16
4.812277713075764	4.31877529715794e-16
4.923628924806888	4.2822614245177275e-16
5.037556690322574	4.2455874956644995e-16
5.154120628456799	4.2086092633261014e-16
5.273381737562705	4.171160302193612e-16
5.395402427433298	4.1520233866862515e-16
5.5202465519607165	4.1520233866862515e-16
5.647979442551211	4.1520233866862515e-16
5.778667942313331	4.1520233866862515e-16
5.912380441037167	4.1520233866862515e-16
6.049186910983003	4.1520233866862515e-16
6.189158943498037	4.1520233866862515e-16
6.332369786480444	4.1520233866862515e-16
6.478894382710258	4.1520233866862515e-16
6.628809409067217	4.1520233866862515e-16
6.78219331665607	4.1520233866862515e-16
6.939126371860337	4.1520233866862515e-16
7.099690698346022	4.1520233866862515e-16
7.26397032003721	4.1520233866862515e-16
7.432051205086149	4.1520233866862515e-16
7.60402131086069	4.1520233866862515e-16
7.77997062997271	4.1520233866862515e-16
7.959991237371595	4.1520233866862515e-16
8.144177338527411	4.1520233866862515e-16
8.332625318728997	4.1520233866862515e-16
8.52543379352271	4.1520233866862515e-16
8.72270366031838	4.1520233866862515e-16
8.924538151189267	4.1520233866862515e-16
9.131042886893809	4.1520233866862515e-16
9.34232593214737	4.1520233866862515e-16
9.558497852172922	4.1520233866862515e-16
9.779671770560213	4.1520233866862515e-16
10.005963428463831	4.1520233866862515e-16
10.23749124517095	4.1520233866862515e-16
10.474376380070606	4.1520233866862515e-16
10.716742796056865	4.1520233866862515e-16
10.964717324399082	4.1520233866862515e-16
11.218429731113195	4.1520233866862515e-16
11.478012784868733	4.1520233866862515e-16
11.743602326467233	4.1520233866862515e-16
12.015337339928204	4.1520233866862515e-16
12.293360025220007	4.1520233866862515e-16
12.577815872673643	4.1520233866862515e-16
12.868853739118391	4.1520233866862515e-16
13.166625925779169	4.1520233866862515e-16
13.471288257976301	4.1520233866862515e-16
13.78300016666957	4.1520233866862515e-16
14.101924771888998	4.1520233866862515e-16
14.428228968096196	4.1520233866862515e-16
14.762083511520864	4.1520233866862515e-16
15.103663109518202	4.1520233866862515e-16
15.453146511993866	4.1520233866862515e-16
15.810716604944572	4.1520233866862515e-16
16.176560506162968	4.1520233866862515e-16
16.550869663157112	4.1520233866862515e-16
16.93383995333567	4.1520233866862515e-16
17.325671786511332	4.1520233866862515e-16
17.726570209776018	4.1520233866862515e-16
18.136745014802766	4.1520233866862515e-16
18.556410847630588	4.1520233866862515e-16
18.985787320989516	4.1520233866862515e-16
19.425099129224783	4.1520233866862515e-16
19.87457616588024	4.1520233866862515e-16
20.334453644002508	4.1520233866862515e-16
20.804972219228905	4.1520233866862515e-16
21.286378115723355	4.1520233866862515e-16
21.778923255026573	4.1520233866862515e-16
22.282865387887473	4.1520233866862515e-16
22.798468229145136	4.1520233866862515e-16
23.326001595731803	4.1520233866862515e-16
23.865741547869096	4.1520233866862515e-16
24.417970533531406	4.1520233866862515e-16
24.982977536251905	4.1520233866862515e-16
25.561058226348877	4.1520233866862515e-16
26.152515115651006	4.1520233866862515e-16
26.757657715803024	4.1520233866862515e-16
27.37680270023431	4.1520233866862515e-16
28.010274069875347	4.1520233866862515e-16
28.658403322708516	4.1520233866862515e-16
29.321529627242434	4.1520233866862515e-16
29.999999999999996	4.1520233866862515e-16
