//1	2	0	0	0	0	0	0
//Energy[eV]	S(eps)
3.2799999999999998	0.52274751570079114
3.3000000000000003	0.53823163203031443
3.3200000000000003	0.55413290560036388
3.3399999999999999	0.5704382852779798
3.3600000000000003	0.58713247399032542
3.3800000000000003	0.60419842473384577
3.3999999999999999	0.62161752710664442
3.4200000000000004	0.639368138157693
3.4400000000000004	0.6574265305002549
3.46	0.6757670522561896
3.48	0.69436213068208275
3.5000000000000004	0.71318181329994668
3.52	0.73219539485312635
3.54	0.75137105326170484
3.5600000000000005	0.770675755777944
3.5800000000000001	0.79007532045396944
3.6000000000000001	0.80953152878009815
3.6200000000000006	0.82900659711020963
3.6400000000000001	0.84846516861401511
3.6600000000000001	0.8678720158925658
3.6800000000000006	0.88719205144731295
3.7000000000000002	0.90638931227711284
3.7200000000000002	0.92542519078518926
3.7400000000000002	0.94426596120376516
3.7599999999999998	0.96287954917777063
3.7800000000000002	0.9812350444150727
3.8000000000000003	0.99930265204884761
3.8199999999999998	1.0170506498093821
3.8400000000000003	1.034449593642828
3.8600000000000003	1.0514745894086013
3.8799999999999999	1.0681026992014528
3.9000000000000004	1.0843128606512371
3.9200000000000004	1.1000854874478729
3.9399999999999999	1.1154006550115028
3.9600000000000004	1.130242599296291
3.9800000000000004	1.1445982705742486
4	1.1584567065271578
4.0200000000000005	1.1718089448958007
4.04	1.1846477187889843
4.0599999999999996	1.1969672808915668
4.0800000000000001	1.208764342932733
4.1000000000000005	1.2200374729117882
4.1200000000000001	1.2307869844131401
4.1400000000000006	1.241014861763593
4.1600000000000001	1.2507249684955599
4.1799999999999997	1.2599227309200001
4.2000000000000002	1.2686145465461329
4.2200000000000006	1.2768081008434868
4.2400000000000002	1.2845123122567232
4.2599999999999998	1.2917372845172221
4.2800000000000002	1.2984960927514517
4.2999999999999998	1.3048021189824492
4.3200000000000003	1.3106677474641462
4.3400000000000007	1.3161058112685897
4.3600000000000003	1.3211295704339474
4.3799999999999999	1.3257527060367635
4.4000000000000004	1.3299909111928501
4.4199999999999999	1.3338594064230591
4.4400000000000004	1.3373721635009694
4.4600000000000009	1.3405430477772995
4.4800000000000004	1.3433858180373728
4.5	1.3459141297678163
4.5200000000000005	1.348142533941368
4.54	1.3500850876445321
4.5600000000000005	1.3517546330841663
4.5800000000000001	1.3531636289433095
4.5999999999999996	1.3543241628721765
4.6200000000000001	1.3552479609502157
4.6400000000000006	1.3559470280511432
4.6600000000000001	1.3564330419415589
4.6800000000000006	1.356716370136116
4.7000000000000002	1.3568068501581432
4.7199999999999998	1.35671380948021
4.7400000000000002	1.3564460810902979
4.7600000000000007	1.3560120076083328
4.7800000000000002	1.3554194527924313
4.7999999999999998	1.3546758706017776
4.8200000000000003	1.3537882907326917
4.8399999999999999	1.3527633305743163
4.8600000000000003	1.351607209121046
4.8800000000000008	1.3503256814374442
4.9000000000000004	1.3489236567916276
4.9199999999999999	1.3474062397652888
4.9400000000000004	1.3457784129839645
4.96	1.3440449264065599
4.9800000000000004	1.3422103055983494
5.0000000000000009	1.3402788551087479
5.0200000000000005	1.3382543884097455
5.04	1.336140648002146
5.0600000000000005	1.3339414458223418
5.0800000000000001	1.331660467362634
5.1000000000000005	1.329301275674905
5.1200000000000001	1.3268673147474637
5.1399999999999997	1.3243618241876403
5.1600000000000001	1.3217877255300174
5.1800000000000006	1.3191481735107882
5.2000000000000002	1.3164463016963246
5.2200000000000006	1.3136851964377119
5.2400000000000002	1.3108678973247154
5.2599999999999998	1.3079973986239788
5.2800000000000002	1.3050766904494555
5.3000000000000007	1.3021086987819086
5.3200000000000003	1.2990962693366876
5.3399999999999999	1.2960421966224345
5.3600000000000003	1.2929492247124827
5.3799999999999999	1.2898200485152511
5.4000000000000004	1.2866573376858961
5.4200000000000008	1.2834638330836237
5.4400000000000004	1.2802420854541454
5.46	1.2769945488882468
5.4799999999999995	1.2737236079620398
5.5	1.2704315813713483
5.5200000000000005	1.2671207215712332
5.54	1.263793335975264
5.5600000000000005	1.2604517724339965
5.580000000000001	1.2570980368624987
5.5999999999999996	1.2537340226589342
5.6200000000000001	1.2503615212030952
5.6400000000000006	1.2469822245996036
5.6600000000000001	1.2435977283646797
5.6800000000000006	1.2402095945746914
5.6999999999999993	1.2368192809807914
5.7199999999999998	1.2334280855587207
5.7400000000000002	1.2300372055936466
5.7600000000000007	1.2266477415992281
5.7800000000000002	1.2232606992338284
5.8000000000000007	1.2198769904768043
5.8200000000000012	1.2164973395837735
5.8399999999999999	1.2131224421831592
5.8600000000000003	1.20975298762241
5.8799999999999999	1.2063896029261449
5.9000000000000004	1.2030328544355411
5.9200000000000008	1.1996832494666332
5.9399999999999995	1.1963412325748257
5.96	1.1930070601358655
5.9800000000000004	1.1896810314553854
6	1.1863634800807541
6.0200000000000005	1.1830547130540765
6.0400000000000009	1.1797550106520489
6.0600000000000005	1.1764646280550151
6.0800000000000001	1.1731837917878123
6.1000000000000005	1.1699125745591072
6.1200000000000001	1.1666511120034839
6.1400000000000006	1.163399607746338
6.160000000000001	1.1601582671024404
6.1799999999999997	1.1569272960749257
6.2000000000000002	1.1537069015683945
6.2199999999999998	1.1504972911787656
6.2400000000000002	1.1472985718162978
6.2600000000000007	1.1441108914603302
6.2800000000000011	1.1409344961678203
6.3000000000000007	1.1377696524228784
6.3200000000000003	1.1346166471573211
6.3399999999999999	1.1314757864828093
6.3600000000000003	1.1283473950345884
6.3800000000000008	1.12523186493102
6.4000000000000004	1.122129618769595
6.4199999999999999	1.119041014782892
6.4399999999999995	1.1159664145523156
6.46	1.1129061831553031
6.4800000000000004	1.1098606890409863
6.5000000000000009	1.1068303038155356
6.5200000000000005	1.1038154226681274
6.5400000000000009	1.1008164953205539
6.5599999999999996	1.0978338950923496
6.5800000000000001	1.0948679800548671
6.6000000000000005	1.0919190997073298
6.6200000000000001	1.0889875959941988
6.6400000000000006	1.0860738027686001
6.6600000000000001	1.0831780504387525
6.6799999999999997	1.0803007442290655
6.7000000000000002	1.0774422162998099
6.7200000000000006	1.0746027449188347
6.7400000000000002	1.0717825885066883
6.7600000000000007	1.0689819855062213
6.7800000000000011	1.0662011551272845
6.7999999999999998	1.0634402984090667
6.8200000000000003	1.0606996154873165
6.8400000000000007	1.0579792994940287
6.8600000000000003	1.055279490797304
6.8800000000000008	1.0526003070154686
6.8999999999999995	1.0499418449231466
6.9199999999999999	1.047304180283444
6.9400000000000004	1.0446873680114992
6.96	1.0420914409946487
6.9800000000000004	1.0395163764246564
7.0000000000000009	1.0369621644612392
7.0200000000000014	1.0344287953285283
7.04	1.0319162467074228
7.0600000000000005	1.0294244841065938
7.0800000000000001	1.0269534611385769
7.1000000000000005	1.0245031201170041
7.120000000000001	1.0220733642702551
7.1399999999999997	1.0196640416420359
7.1600000000000001	1.0172750724613975
7.1799999999999997	1.0149063815385151
7.2000000000000002	1.0125578935286819
7.2200000000000006	1.0102295344648153
7.2400000000000011	1.0079212297122966
7.2600000000000007	1.0056329054770707
7.2800000000000002	1.0033644491656264
7.2999999999999998	1.0011157606964052
7.3200000000000003	0.99888677861899988
7.3400000000000007	0.99667744964403882
7.3600000000000012	0.99448772671168828
7.3799999999999999	0.99231757010623811
7.4000000000000004	0.99016694630168833
7.4199999999999999	0.98803582682100788
7.4400000000000004	0.98592415999944849
7.4600000000000009	0.98383192368888994
7.4800000000000004	0.98175911834226104
7.5000000000000009	0.97970575468591226
7.5199999999999996	0.97767185335618867
7.54	0.97565744456859471
7.5600000000000005	0.97366256812405039
7.580000000000001	0.97168727875632155
7.6000000000000005	0.96973167932321214
7.6200000000000001	0.96779584065473523
7.6399999999999997	0.96587982629437319
7.6600000000000001	0.96398370250575693
7.6800000000000006	0.96210753829174533
7.7000000000000002	0.96025140544744703
7.7200000000000006	0.95841537803047072
7.7400000000000011	0.95659954240354061
7.7599999999999998	0.95480403420521365
7.7800000000000002	0.95302893657032262
7.8000000000000007	0.95127431832264386
7.8200000000000003	0.94954024307768081
7.8400000000000007	0.94782677014582817
7.8599999999999994	0.94613395413883516
7.8799999999999999	0.94446184560511681
7.9000000000000004	0.94281049657698068
7.9200000000000008	0.9411799863087239
7.9400000000000004	0.93957035349592877
7.9600000000000009	0.937981621757354
7.9800000000000013	0.93641380668292551
8	0.9348669151453376
8.0199999999999996	0.9333409462644191
8.0400000000000009	0.9318358911101382
8.0600000000000005	0.93035173458570519
8.0800000000000001	0.92888846450557117
8.0999999999999996	0.92744605108416178
8.1199999999999992	0.92602445238183118
8.1400000000000006	0.92462361845664953
8.1600000000000001	0.92324349047217091
8.1800000000000015	0.92188400203338272
8.2000000000000011	0.92054507839980804
8.2200000000000006	0.91922663652166048
8.2400000000000002	0.91792856031595593
8.2599999999999998	0.91665074321932538
8.2800000000000011	0.91539308738254388
8.3000000000000007	0.91415549066152024
8.3200000000000003	0.91293784774177034
8.3399999999999999	0.91174004951656606
8.3599999999999994	0.91056198356678342
8.3800000000000008	0.9094035338915355
8.4000000000000004	0.9082645547707392
8.4199999999999999	0.90714489710828405
8.4400000000000013	0.9060444433710928
8.4600000000000009	0.90496307734435411
8.4800000000000004	0.90390068484028618
8.5	0.90285715266257438
8.5199999999999996	0.90183236984806869
8.5400000000000009	0.90082622685720359
8.5600000000000005	0.89983860012719752
8.5800000000000001	0.89886932935593145
8.5999999999999996	0.89791831265795008
8.620000000000001	0.89698546066221541
8.6400000000000006	0.89607069168311493
8.6600000000000001	0.89517393143396295
8.6800000000000015	0.89429511319885957
8.7000000000000011	0.89343417722827256
8.7200000000000006	0.89259107154780959
8.7400000000000002	0.89176577621583675
8.7599999999999998	0.89095826199882033
8.7800000000000011	0.89016849023147548
8.8000000000000007	0.8893964261333025
8.8200000000000003	0.88864203719513191
8.8399999999999999	0.88790529485298564
8.8599999999999994	0.88718617336574734
8.8800000000000008	0.88648464996635346
8.9000000000000004	0.88580070633076102
8.9200000000000017	0.88513432974886952
8.9400000000000013	0.88448550592119179
8.9600000000000009	0.88385422242966394
8.9800000000000004	0.88324046939035539
9	0.88264423910347289
9.0200000000000014	0.88206552614776002
9.0400000000000009	0.88150432720330063
9.0600000000000005	0.88096064155508003
9.0800000000000001	0.88043449879283986
9.0999999999999996	0.8799259173524463
9.120000000000001	0.87943489578049683
9.1400000000000006	0.87896143029875062
9.1600000000000001	0.87850551577283176
9.1800000000000015	0.87806714530216179
9.1999999999999993	0.87764631053545294
9.2200000000000006	0.87724300092775864
9.2400000000000002	0.87685721121203164
9.2599999999999998	0.87648897177076401
9.2800000000000011	0.87613827178131298
9.3000000000000007	0.87580508519250644
9.3200000000000003	0.87548937997598397
9.3399999999999999	0.87519111832161856
9.3600000000000012	0.87491025631309838
9.3800000000000008	0.87464674494935857
9.4000000000000004	0.8744005291321173
9.4200000000000017	0.87417154815824594
9.4399999999999995	0.87395973533386284
9.4600000000000009	0.87376501996452793
9.4800000000000004	0.87358732617088009
9.5	0.87342657353902819
9.5200000000000014	0.87328267661818226
9.5399999999999991	0.87315554511331228
9.5600000000000005	0.87304508445567763
9.5800000000000001	0.87295119568493529
9.5999999999999996	0.87287375607294504
9.620000000000001	0.8728126306682632
9.6400000000000006	0.87276771216346072
9.6600000000000019	0.87273889319148013
9.6799999999999997	0.87272606556492638
9.7000000000000011	0.87272912078200648
9.7200000000000006	0.87274794946829848
9.7400000000000002	0.87278244189266929
9.7600000000000016	0.8728324877571092
9.7799999999999994	0.87289797800510716
9.8000000000000007	0.87297880364132585
9.8200000000000003	0.87307485217281688
9.8399999999999999	0.87318601024740927
9.8600000000000012	0.87331216440903625
9.8800000000000008	0.87345319968082302
9.9000000000000004	0.87360900077949433
9.9199999999999999	0.87377945162137771
9.9399999999999995	0.87396443524051093
9.9600000000000009	0.87416380787083969
9.9800000000000004	0.87437742473463209
10.000000000000002	0.87460517353234624
10.02	0.87484694565035059
10.040000000000001	0.87510263508400687
10.06	0.87537213979499029
10.08	0.87565536048808512
10.100000000000001	0.87595220113645866
10.120000000000001	0.87626256875978559
10.140000000000001	0.87658638193825733
10.16	0.87692356540129857
10.18	0.877274033145093
10.200000000000001	0.87763770043371592
10.220000000000001	0.87801448363317836
10.24	0.8784043010155651
10.26	0.87880707174632799
10.279999999999999	0.87922271700656074
10.300000000000001	0.87965115829504925
10.32	0.8800923337778005
10.34	0.8805462040896761
10.360000000000001	0.88101269242264479
10.380000000000001	0.88149171714710617
10.4	0.88198319393377322
10.42	0.88248703634773218
10.440000000000001	0.88300315583094402
10.460000000000001	0.88353146085679612
10.48	0.88407185843200675
10.5	0.88462425557520974
10.52	0.88518857073366508
10.540000000000001	0.88576470524230333
10.56	0.88635255403050639
10.58	0.88695200804078433
10.600000000000001	0.88756295561171561
10.620000000000001	0.88818528081220238
10.640000000000001	0.88881886508170371
10.66	0.88946358614509335
10.68	0.89011931892614049
10.700000000000001	0.89078594445191661
10.720000000000001	0.89146333544871637
10.74	0.8921513555718743
10.76	0.89284986453565807
10.780000000000001	0.89355871809108878
10.800000000000001	0.89427776829449801
10.82	0.89500686332849122
10.840000000000002	0.89574584806781221
10.860000000000001	0.89649456334184219
10.880000000000001	0.89725284695303864
10.900000000000002	0.89802053269366378
10.92	0.89879745156410218
10.94	0.89958343087879122
10.959999999999999	0.90037829427391458
10.98	0.90118186304866943
11	0.90199395466836563
11.02	0.90281438388525248
11.040000000000001	0.90364296221576312
11.06	0.90447949794785809
11.08	0.90532379320716472
11.100000000000001	0.90617564941892736
11.120000000000001	0.90703486733011052
11.140000000000002	0.9079012453439671
11.160000000000002	0.90877457944020767
11.18	0.90965466328974587
11.199999999999999	0.9105412884406856
11.220000000000001	0.911434244243156
11.24	0.9123333176898607
11.26	0.91323827833388393
11.280000000000001	0.91414886620715041
11.300000000000001	0.91506486475269266
11.32	0.91598606234168489
11.340000000000002	0.91691224914432234
11.360000000000001	0.91784321752168396
11.380000000000001	0.91877876139926185
11.399999999999999	0.91971867700388987
11.42	0.92066276221648746
11.44	0.92161081683940893
11.460000000000001	0.9225626252895166
11.48	0.92351797720034623
11.5	0.92447668165071073
11.520000000000001	0.92543855088713456
11.540000000000001	0.92640340157231271
11.56	0.92737105346127435
11.580000000000002	0.92834133059418467
11.600000000000001	0.92931406010694906
11.620000000000001	0.93028907279430761
11.640000000000002	0.93126620386920256
11.66	0.93224530261441829
11.68	0.93322621346258505
11.699999999999999	0.93420877898299115
11.720000000000001	0.93519284425200244
11.74	0.93617825676869459
11.76	0.93716486632445506
11.780000000000001	0.93815252478415523
11.800000000000001	0.93914108640663818
11.820000000000002	0.94013040767861467
11.840000000000002	0.94112034479792861
11.860000000000001	0.94211074668290706
11.879999999999999	0.94310147518152443
11.9	0.94409239741207751
11.92	0.94508338359929023
11.94	0.9460743068508547
11.960000000000001	0.94706504360521293
11.98	0.94805547280030256
12	0.94904547639589154
12.020000000000001	0.95003493968855235
12.040000000000001	0.95102376118687126
12.06	0.95201187822836908
12.080000000000002	0.95299918433132125
12.100000000000001	0.95398556737273354
12.120000000000001	0.95497091385672228
12.139999999999999	0.95595510900567915
12.16	0.95693803776323216
12.18	0.95791958322975934
12.200000000000001	0.95889962793981198
12.220000000000001	0.95987805354623557
12.24	0.96085472104286829
12.260000000000002	0.96182943037751034
12.280000000000001	0.96280205980677447
12.300000000000001	0.96377250162706152
12.320000000000002	0.96474065377343887
12.340000000000002	0.96570641963128112
12.359999999999999	0.96666970758712134
12.379999999999999	0.9676304320465825
12.4	0.96858851187189965
12.42	0.96954387142590603
12.44	0.97049646393304079
12.460000000000001	0.97144633674358194
12.48	0.97239343336850104
12.5	0.97333767843433006
12.520000000000001	0.97427899271173546
12.540000000000001	0.97521729280107294
12.560000000000002	0.97615249134435378
12.580000000000002	0.97708449756130678
12.600000000000001	0.97801321647303219
12.619999999999999	0.97893854967355631
12.640000000000001	0.97986038579353518
12.66	0.98077853399311088
12.68	0.98169287096838498
12.700000000000001	0.98260329738978458
12.720000000000001	0.98350971715505575
12.74	0.98441203721552428
12.760000000000002	0.98531016725065834
12.780000000000001	0.98620402050839751
12.800000000000001	0.98709351219822739
12.820000000000002	0.98797856128103057
12.84	0.98885908949966961
12.859999999999999	0.98973502271627589
12.879999999999999	0.99060628911236659
12.9	0.99147281838075818
12.92	0.99233454221499029
12.940000000000001	0.99319139568837478
12.960000000000001	0.99404331549494918
12.98	0.99489024128808312
13.000000000000002	0.99573211509785753
13.020000000000001	0.99656888115794029
13.040000000000001	0.99740048589028274
13.060000000000002	0.99822688109922608
13.080000000000002	0.99904802130769255
13.1	0.99986385982309833
13.119999999999999	1.0006743515752206
13.140000000000001	1.0014794530773821
13.16	1.0022791230956065
13.18	1.0030733220529044
13.200000000000001	1.003862012103788
13.220000000000001	1.0046451570290535
13.24	1.0054227228597268
13.260000000000002	1.0061946694034134
13.280000000000001	1.0069609171090828
13.300000000000002	1.0077214314952501
13.32	1.0084761926643966
13.34	1.009225185664945
13.359999999999999	1.0099684008742338
13.380000000000001	1.0107058332728205
13.4	1.011437483479628
13.42	1.0121633562166912
13.440000000000001	1.0128834616452753
13.460000000000001	1.0135978144320077
13.48	1.0143065045271875
13.500000000000002	1.01500962565179
13.520000000000001	1.0157071938808875
13.540000000000001	1.0163992217606033
13.560000000000002	1.0170857188158995
13.58	1.0177666915556207
13.6	1.0184421429753951
13.619999999999999	1.0191120736496582
13.640000000000001	1.0197764807364669
13.66	1.0204353584227592
13.680000000000001	1.0210886911243813
13.700000000000001	1.0217364161616846
13.720000000000001	1.0223785128896334
13.740000000000002	1.0230149716137953
13.760000000000002	1.023645783612982
13.780000000000001	1.0242709409619528
13.799999999999999	1.024890436481525
13.82	1.025504263891482
13.84	1.0261124174204304
13.859999999999999	1.0267148922984475
13.880000000000001	1.0273116845770189
13.9	1.027902801913676
13.92	1.0284882638169561
13.940000000000001	1.0290680665264338
13.960000000000001	1.0296422047644285
13.98	1.0302106717575721
14.000000000000002	1.0307734599783247
14.020000000000001	1.0313305610858041
14.040000000000003	1.0318819654047919
14.06	1.0324276623824451
14.08	1.0329676405578121
14.1	1.0335018874324469
14.120000000000001	1.0340303936270976
14.140000000000001	1.034553147551434
14.16	1.0350701335296795
14.180000000000001	1.0355813340467317
14.200000000000001	1.0360867309482993
14.220000000000001	1.0365863045524952
14.240000000000002	1.0370800336893529
14.260000000000002	1.0375678965217927
14.279999999999999	1.0380498697522287
14.299999999999999	1.0385259287973296
14.32	1.0389960467992587
14.34	1.0394601715705498
14.359999999999999	1.039918266265351
14.380000000000001	1.0403703054201239
14.4	1.0408162646891688
14.420000000000002	1.0412561200528838
14.440000000000001	1.0416898480978602
14.460000000000001	1.0421174269002447
14.480000000000002	1.0425388342318724
14.500000000000002	1.0429540496444221
14.520000000000001	1.0433630524350759
14.539999999999999	1.0437658236366147
14.56	1.044162346488485
14.58	1.0445526031936931
14.6	1.044936575938703
14.620000000000001	1.0453142473367498
14.640000000000001	1.0456856009219511
14.66	1.0460506205588038
14.680000000000001	1.0464092903574118
14.700000000000001	1.0467615953784659
14.720000000000002	1.0471075208866787
14.740000000000002	1.0474470528135198
14.76	1.0477801757713563
14.779999999999999	1.0481068622161773
14.800000000000001	1.0484270975428105
14.82	1.0487408712501753
14.84	1.0490481744191298
14.860000000000001	1.0493489995977294
14.880000000000001	1.0496433406455346
14.9	1.0499311928026434
14.920000000000002	1.0502125525180657
14.940000000000001	1.0504874175762531
14.960000000000001	1.0507557873678635
14.980000000000002	1.0510176613683788
15.000000000000002	1.0512730312226655
15.02	1.0515218980282359
15.039999999999999	1.0517642670333913
15.06	1.0520001457624628
15.08	1.0522295435244589
15.100000000000001	1.0524524711180834
15.120000000000001	1.0526689417678727
15.140000000000001	1.0528789699847578
15.160000000000002	1.0530825724495576
15.180000000000001	1.0532797668751483
15.200000000000001	1.0534705742032733
15.220000000000002	1.0536550301911076
15.24	1.0538331634158979
15.26	1.0540049969901757
15.279999999999999	1.0541705544026183
15.300000000000001	1.0543298601195004
15.32	1.0544829393398016
15.34	1.0546298176393314
15.360000000000001	1.0547705211432825
15.380000000000001	1.0549050768005277
15.4	1.0550335123251378
15.420000000000002	1.0551558556252165
15.440000000000001	1.0552721415056863
15.460000000000003	1.0553824044383646
15.480000000000002	1.0554866734800523
15.5	1.0555849774501478
15.52	1.05567734549967
15.540000000000001	1.0557638064715522
15.56	1.055844389542826
15.58	1.055919123579709
15.600000000000001	1.0559880379060267
15.620000000000001	1.0560511614880466
15.640000000000001	1.056108523402556
15.660000000000002	1.0561601494927966
15.680000000000001	1.0562060597874667
15.700000000000001	1.056246283863659
15.719999999999999	1.0562808523645362
15.74	1.0563097965400727
15.76	1.0563331480463434
15.779999999999999	1.0563509394226316
15.800000000000001	1.0563632036530213
15.82	1.0563699742227646
15.840000000000002	1.056371285430308
15.860000000000001	1.0563671722194061
15.880000000000001	1.0563576707098117
15.900000000000002	1.0563428286914676
15.920000000000002	1.0563226852949497
15.940000000000001	1.0562972760297453
15.960000000000003	1.0562666358325803
15.98	1.0562308001075322
16	1.0561898033887867
16.02	1.0561436803730677
16.039999999999999	1.0560924653607753
16.060000000000002	1.0560361925843027
16.080000000000002	1.0559748962555071
16.100000000000001	1.0559086097660724
16.120000000000001	1.0558373625422888
16.140000000000001	1.0557611817499979
16.16	1.0556801013372104
16.180000000000003	1.0555941551107637
16.199999999999999	1.0555033781331029
16.219999999999999	1.0554078047520072
16.239999999999998	1.0553074703685426
16.260000000000002	1.0552024100826263
16.280000000000001	1.0550926597541617
16.300000000000001	1.054978255042984
16.32	1.0548592322615389
16.34	1.0547356272994883
16.360000000000003	1.054607467815464
16.380000000000003	1.0544747891784321
16.400000000000002	1.0543376294634279
16.420000000000002	1.0541960276204045
16.440000000000001	1.0540500229024541
16.460000000000001	1.0538996568742114
16.48	1.053744969606208
16.5	1.0535860037932003
16.52	1.0534228019792975
16.539999999999999	1.0532554071252178
16.560000000000002	1.0530838639225217
16.580000000000002	1.0529082179810281
16.600000000000001	1.0527285182601005
16.620000000000001	1.0525448107833872
16.640000000000001	1.0523571417461153
16.66	1.052165557958159
16.68	1.0519701068208749
16.699999999999999	1.0517708352845585
16.719999999999999	1.0515677923684996
16.740000000000002	1.0513610258797617
16.760000000000002	1.0511505849608886
