//1	2	1	1	0	0	0	0
//Energy [eV]	MT XS[cm^2]
0.22963844925366278	2.3881949360870496e-17
0.2349520494049949	2.4469546430878045e-17
0.24038860085938624	2.5067995879136345e-17
0.2459509485849364	2.5661164347517156e-17
0.2516420033794129	2.6231776702002773e-17
0.25746474339348324	2.6778884734790234e-17
0.26342221568919233	2.7316922353502806e-17
0.2695175378345018	2.786298052209301e-17
0.27575389953472446	2.843665681947524e-17
0.2821345643017104	2.9055895407179533e-17
0.28866287116165457	2.9721827493713114e-17
0.29534223640242147	3.0430278006796596e-17
0.3021761553613026	3.11762482577627e-17
0.3091682042541393	3.195382870930743e-17
0.31632204204676967	3.275610408213828e-17
0.3236414123697801	3.357505021091968e-17
0.3311301454775612	3.440142199875162e-17
0.3387921602526944	3.5229030167921367e-17
0.3466314662567177	3.606836299157381e-17
0.35465216582834574	3.693581061753839e-17
0.3628584562302382	3.7850066727141805e-17
0.3712546318454434	3.8832355009393566e-17
0.37984508642466597	3.990667488474586e-17
0.3886343153855331	4.109991127672144e-17
0.397626918165063	4.2426587985428015e-17
0.406827600626569	4.387313499250351e-17
0.41624117752225487	4.5420116981081236e-17
0.42587257501279374	4.704473507908004e-17
0.43572683324520556	4.872047949088285e-17
0.44580910899038656	5.04170754449555e-17
0.4561246783416668	5.211038476810321e-17
0.46667893947580896	5.378580319941224e-17
0.477477415477896	5.542758870915783e-17
0.48852575723158237	5.701801840734445e-17
0.49982974637622263	5.853720316546236e-17
0.511395298332425	5.996288687965122e-17
0.5232284653976149	6.127022917944211e-17
0.5353354399132241	6.243157029634249e-17
0.5477225575051662	6.341617671000319e-17
0.5603963003992954	6.419251121171613e-17
0.5733633008135792	6.475475097497644e-17
0.5866303444287622	6.511618414509003e-17
0.6002043739393406	6.529361467507572e-17
0.6140924926866997	6.53074742809177e-17
0.6283019683763201	6.518221675806589e-17
0.6428402368809941	6.494674722843221e-17
0.6577149061320483	6.46348891352761e-17
0.6729337601006024	6.462405739376261e-17
0.6885047628709497	6.456272949786808e-17
0.7044360628081949	6.44742709091519e-17
0.7207359968223236	6.435756071864392e-17
0.7374130947309375	6.421078821531252e-17
0.7544760837229436	6.403370422049867e-17
0.7719338929255232	6.382556985823892e-17
0.7897956580767792	6.358523129530043e-17
0.8080707263065011	6.331092801985412e-17
0.8267686610275561	6.300204560327739e-17
0.845899246940458	6.265986836673007e-17
0.8654724951537377	6.227914917294876e-17
0.8854986484227958	6.184856281238525e-17
0.9059881865099754	6.134687049362457e-17
0.926951831668661	6.074587839307477e-17
0.948400554254274	6.002618427975859e-17
0.9703455784651035	5.920339810611218e-17
0.9927983882159711	5.831940226629378e-17
1.0157707331478054	5.740521601702078e-17
1.0392746347762774	5.648614434282652e-17
1.0633223927827027	5.560018761403128e-17
1.087926591450513	5.478634348192956e-17
1.1131001062506602	5.4096927266582547e-17
1.138856110579395	5.3570597618175774e-17
1.1652080826519624	5.3219221952829636e-17
1.192169812555798	5.303407461369988e-17
1.2197554094669347	5.300046818185303e-17
1.2479793090333888	5.311966091402036e-17
1.2768562809293895	5.3398262847838763e-17
1.306401436584406	5.3855750533623014e-17
1.3366302370910124	5.446150099800399e-17
1.367558501295743	5.517673066356296e-17
1.3992024140771504	5.596292170886984e-17
1.4315785348154157	5.681921639969336e-17
1.464703806057935	5.774157589427263e-17
1.4985955623854192	5.873850781372286e-17
1.533271539483143	5.98032265072317e-17
1.568749883422103	6.090269397422168e-17
1.6050491601549213	6.203851886584379e-17
1.64218836523148	6.32463355216598e-17
1.6801869337393651	6.454119803358912e-17
1.7190647504743226	6.590584115522393e-17
1.7588421603460487	6.736391369633957e-17
1.7995399790247515	6.898535316259949e-17
1.8411795038340824	7.076001611071546e-17
1.8837825248960978	7.261147762057262e-17
1.927371336534117	7.450700978258329e-17
1.9719687489394244	7.644010238871867e-17
2.0175981001079313	7.842711797274429e-17
2.0642832680530394	8.050154114158959e-17
2.1120486833010874	8.269801228287504e-17
2.1609193416759522	8.505802757643631e-17
2.2109208173794497	8.764911491474692e-17
2.262079276374414	9.05259265797667e-17
2.3144214900774474	9.3780314423458e-17
2.367974849368501	9.748476526364032e-17
2.4227673789246333	1.0171239354074357e-16
2.478827751885418	1.0654222188358672e-16
2.5361853048577214	1.1204769817873012e-16
2.594870053267654	1.1828599323393043e-16
2.654912707067757	1.2532155714757977e-16
2.7163446868076386	1.3323923572337397e-16
2.7791981400764696	1.4215756846194958e-16
2.8435059583259292	1.5227326096557335e-16
2.9093017940824426	1.638170569747576e-16
2.976620078557666	1.7707362292247517e-16
3.045496039666474	1.9243840882727747e-16
3.1159657204618605	2.1026742067006598e-16
3.1880659979964068	2.309351431382598e-16
3.261834602620186	2.546691232771823e-16
3.3373101377251877	2.8158975137124635e-16
3.414532099946638	3.1150814629606484e-16
3.493540899831727	3.4396988590235025e-16
3.574377882986606	3.7824308764935183e-16
3.657085351712699	4.133179729698919e-16
3.7417065871436606	4.479872968203832e-16
3.82828587189456	4.809519876651044e-16
3.9168685132351286	5.110243728981465e-16
4.007500866799249	5.371352311084747e-16
4.100230360843018	5.586192519597969e-16
4.195105521064144	5.750197696270491e-16
4.29217599599562	5.86401030522029e-16
4.391492582986998	5.930958955042152e-16
4.493107254786835	5.956534033873818e-16
4.597073186740219	5.947176758988442e-16
4.703444784615647	5.909167672983238e-16
4.812277713075764	5.848187503509518e-16
4.923628924806888	5.768680941908693e-16
5.037556690322574	5.67379834919171e-16
5.154120628456799	5.566072737784771e-16
5.273381737562705	5.44771551170639e-16
5.395402427433298	5.345250042258794e-16
5.5202465519607165	5.260944559232515e-16
5.647979442551211	5.171892800496964e-16
5.778667942313331	5.079943672864557e-16
5.912380441037167	4.986411411853603e-16
6.049186910983003	4.89209493280129e-16
6.189158943498037	4.79746590811736e-16
6.332369786480444	4.702889179811413e-16
6.478894382710258	4.608866561336146e-16
6.628809409067217	4.516173094218323e-16
6.78219331665607	4.425635016023548e-16
6.939126371860337	4.3380409851184493e-16
7.099690698346022	4.2539182542496574e-16
7.26397032003721	4.1735415825397073e-16
7.432051205086149	4.097064798311749e-16
7.60402131086069	4.024732517416409e-16
7.77997062997271	3.957009256046328e-16
7.959991237371595	3.8945245199310234e-16
8.144177338527411	3.837862012622794e-16
8.332625318728997	3.7873998282170563e-16
8.52543379352271	3.7432940989167497e-16
8.72270366031838	3.7055957795380656e-16
8.924538151189267	3.674487164007316e-16
9.131042886893809	3.650348827046423e-16
9.34232593214737	3.6336783723112428e-16
9.558497852172922	3.6249380551874414e-16
9.779671770560213	3.62428835630944e-16
10.005963428463831	3.631680452064628e-16
10.23749124517095	3.6469521759233283e-16
10.474376380070606	3.6700561337241624e-16
10.716742796056865	3.7009185658064604e-16
10.964717324399082	3.7391786873189215e-16
11.218429731113195	3.7840052031684667e-16
11.478012784868733	3.8340741106641977e-16
11.743602326467233	3.8877718493916516e-16
12.015337339928204	3.9436095133282294e-16
12.293360025220007	4.0002682446333787e-16
12.577815872673643	4.0564550874995786e-16
12.868853739118391	4.111004389172191e-16
13.166625925779169	4.16257881940815e-16
13.471288257976301	4.210142613956535e-16
13.78300016666957	4.2531827465949814e-16
14.101924771888998	4.2913351898961225e-16
14.428228968096196	4.3240607184324374e-16
14.762083511520864	4.3505490986768988e-16
15.103663109518202	4.3699718919880823e-16
15.453146511993866	4.381815543893064e-16
15.810716604944572	4.3860597894283983e-16
16.176560506162968	4.3829129881656333e-16
16.550869663157112	4.372753985903343e-16
16.93383995333567	4.356195061130126e-16
17.325671786511332	4.3342526884926955e-16
17.726570209776018	4.308189065621046e-16
18.136745014802766	4.279146192944634e-16
18.556410847630588	4.247953698018276e-16
18.985787320989516	4.215343658798162e-16
19.425099129224783	4.182246513066386e-16
19.87457616588024	4.1497289421699534e-16
20.334453644002508	4.118775447980822e-16
20.804972219228905	4.090319002176947e-16
21.286378115723355	4.0654707836593715e-16
21.778923255026573	4.0453918982056955e-16
22.282865387887473	4.0308262994501847e-16
22.798468229145136	4.021949913554399e-16
23.326001595731803	4.0186542610511455e-16
23.865741547869096	4.020691137298326e-16
24.417970533531406	4.0275625839209883e-16
24.982977536251905	4.038502290869401e-16
25.561058226348877	4.0529060521023475e-16
26.152515115651006	4.0704246944658213e-16
26.757657715803024	4.090525684901451e-16
27.37680270023431	4.112119125714523e-16
28.010274069875347	4.1339140961823085e-16
28.658403322708516	4.1546937119076245e-16
29.321529627242434	4.1733204112792535e-16
29.999999999999996	4.188942000893777e-16
