//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2]
8.79	1.46E-15
8.8	1.47E-15
8.81	1.47E-15
8.82	1.47E-15
8.83	1.47E-15
8.84	1.47E-15
8.85	1.47E-15
8.86	1.47E-15
8.87	1.47E-15
8.88	1.47E-15
8.89	1.47E-15
8.9	1.47E-15
8.91	1.47E-15
8.92	1.48E-15
8.93	1.48E-15
8.94	1.48E-15
8.95	1.48E-15
8.96	1.48E-15
8.97	1.48E-15
8.98	1.48E-15
8.99	1.48E-15
9	1.48E-15
9.01	1.48E-15
9.02	1.48E-15
9.03	1.48E-15
9.04	1.48E-15
9.05	1.49E-15
9.06	1.49E-15
9.07	1.49E-15
9.08	1.49E-15
9.09	1.49E-15
9.1	1.49E-15
9.11	1.49E-15
9.12	1.49E-15
9.13	1.49E-15
9.14	1.49E-15
9.15	1.49E-15
9.16	1.49E-15
9.17	1.49E-15
9.18	1.49E-15
9.19	1.49E-15
9.2	1.50E-15
9.21	1.50E-15
9.22	1.50E-15
9.23	1.50E-15
9.24	1.50E-15
9.25	1.50E-15
9.26	1.50E-15
9.27	1.50E-15
9.28	1.50E-15
9.29	1.50E-15
9.3	1.50E-15
9.31	1.50E-15
9.32	1.50E-15
9.33	1.50E-15
9.34	1.50E-15
9.35	1.50E-15
9.36	1.51E-15
9.37	1.51E-15
9.38	1.51E-15
9.39	1.51E-15
9.4	1.51E-15
9.41	1.51E-15
9.42	1.51E-15
9.43	1.51E-15
9.44	1.51E-15
9.45	1.51E-15
9.46	1.51E-15
9.47	1.51E-15
9.48	1.51E-15
9.49	1.51E-15
9.5	1.51E-15
9.51	1.51E-15
9.52	1.52E-15
9.53	1.52E-15
9.54	1.52E-15
9.55	1.52E-15
9.56	1.52E-15
9.57	1.52E-15
9.58	1.52E-15
9.59	1.52E-15
9.6	1.52E-15
9.61	1.52E-15
9.62	1.52E-15
9.63	1.52E-15
9.64	1.52E-15
9.65	1.52E-15
9.66	1.52E-15
9.67	1.52E-15
9.68	1.52E-15
9.69	1.53E-15
9.7	1.53E-15
9.71	1.53E-15
9.72	1.53E-15
9.73	1.53E-15
9.74	1.53E-15
9.75	1.53E-15
9.76	1.53E-15
9.77	1.53E-15
9.78	1.53E-15
9.79	1.53E-15
9.8	1.53E-15
9.81	1.53E-15
9.82	1.53E-15
9.83	1.53E-15
9.84	1.53E-15
9.85	1.53E-15
9.86	1.53E-15
9.87	1.54E-15
9.88	1.54E-15
9.89	1.54E-15
9.9	1.54E-15
9.91	1.54E-15
9.92	1.54E-15
9.93	1.54E-15
9.94	1.54E-15
9.95	1.54E-15
9.96	1.54E-15
9.97	1.54E-15
9.98	1.54E-15
9.99	1.54E-15
10	1.54E-15
10.01	1.54E-15
10.02	1.54E-15
10.03	1.54E-15
10.04	1.54E-15
10.05	1.54E-15
10.06	1.55E-15
10.07	1.55E-15
10.08	1.55E-15
10.09	1.55E-15
10.1	1.55E-15
10.11	1.55E-15
10.12	1.55E-15
10.13	1.55E-15
10.14	1.55E-15
10.15	1.55E-15
10.16	1.55E-15
10.17	1.55E-15
10.18	1.55E-15
10.19	1.55E-15
10.2	1.55E-15
10.21	1.55E-15
10.22	1.55E-15
10.23	1.55E-15
10.24	1.55E-15
10.25	1.55E-15
10.26	1.55E-15
10.27	1.56E-15
10.28	1.56E-15
10.29	1.56E-15
10.3	1.56E-15
10.31	1.56E-15
10.32	1.56E-15
10.33	1.56E-15
10.34	1.56E-15
10.35	1.56E-15
10.36	1.56E-15
10.37	1.56E-15
10.38	1.56E-15
10.39	1.56E-15
10.4	1.56E-15
10.41	1.56E-15
10.42	1.56E-15
10.43	1.56E-15
10.44	1.56E-15
10.45	1.56E-15
10.46	1.56E-15
10.47	1.56E-15
10.48	1.56E-15
10.49	1.57E-15
10.5	1.57E-15
10.51	1.57E-15
10.52	1.57E-15
10.53	1.57E-15
10.54	1.57E-15
10.55	1.57E-15
10.56	1.57E-15
10.57	1.57E-15
10.58	1.57E-15
10.59	1.57E-15
10.6	1.57E-15
10.61	1.57E-15
10.62	1.57E-15
10.63	1.57E-15
10.64	1.57E-15
10.65	1.57E-15
10.66	1.57E-15
10.67	1.57E-15
10.68	1.57E-15
10.69	1.57E-15
10.7	1.57E-15
10.71	1.57E-15
10.72	1.57E-15
10.73	1.57E-15
10.74	1.57E-15
10.75	1.58E-15
10.76	1.58E-15
10.77	1.58E-15
10.78	1.58E-15
10.79	1.58E-15
10.8	1.58E-15
10.81	1.58E-15
10.82	1.58E-15
10.83	1.58E-15
10.84	1.58E-15
10.85	1.58E-15
10.86	1.58E-15
10.87	1.58E-15
10.88	1.58E-15
10.89	1.58E-15
10.9	1.58E-15
10.91	1.58E-15
10.92	1.58E-15
10.93	1.58E-15
10.94	1.58E-15
10.95	1.58E-15
10.96	1.58E-15
10.97	1.58E-15
10.98	1.58E-15
10.99	1.58E-15
11	1.58E-15
11.01	1.58E-15
11.02	1.58E-15
11.03	1.58E-15
11.04	1.58E-15
11.05	1.58E-15
11.06	1.58E-15
11.07	1.58E-15
11.08	1.58E-15
11.09	1.58E-15
11.1	1.58E-15
11.11	1.58E-15
11.12	1.58E-15
11.13	1.58E-15
11.14	1.59E-15
11.15	1.59E-15
11.16	1.59E-15
11.17	1.59E-15
11.18	1.59E-15
11.19	1.59E-15
11.2	1.59E-15
11.21	1.59E-15
11.22	1.59E-15
11.23	1.59E-15
11.24	1.59E-15
11.25	1.59E-15
11.26	1.59E-15
11.27	1.59E-15
11.28	1.59E-15
11.29	1.59E-15
11.3	1.59E-15
11.31	1.59E-15
11.32	1.59E-15
11.33	1.59E-15
11.34	1.59E-15
11.35	1.59E-15
11.36	1.59E-15
11.37	1.59E-15
11.38	1.59E-15
11.39	1.59E-15
11.4	1.59E-15
11.41	1.59E-15
11.42	1.59E-15
11.43	1.59E-15
11.44	1.59E-15
11.45	1.59E-15
11.46	1.59E-15
11.47	1.59E-15
11.48	1.59E-15
11.49	1.59E-15
11.5	1.59E-15
11.51	1.59E-15
11.52	1.59E-15
11.53	1.59E-15
11.54	1.59E-15
11.55	1.59E-15
11.56	1.59E-15
11.57	1.59E-15
11.58	1.59E-15
11.59	1.59E-15
11.6	1.58E-15
11.61	1.58E-15
11.62	1.58E-15
11.63	1.58E-15
11.64	1.58E-15
11.65	1.58E-15
11.66	1.58E-15
11.67	1.58E-15
11.68	1.58E-15
11.69	1.58E-15
11.7	1.58E-15
11.71	1.58E-15
11.72	1.58E-15
11.73	1.58E-15
11.74	1.58E-15
11.75	1.58E-15
11.76	1.58E-15
11.77	1.58E-15
11.78	1.58E-15
11.79	1.58E-15
11.8	1.58E-15
11.81	1.58E-15
11.82	1.58E-15
11.83	1.58E-15
11.84	1.58E-15
11.85	1.58E-15
11.86	1.58E-15
11.87	1.58E-15
11.88	1.58E-15
11.89	1.58E-15
11.9	1.58E-15
11.91	1.58E-15
11.92	1.58E-15
11.93	1.58E-15
11.94	1.58E-15
11.95	1.58E-15
11.96	1.58E-15
11.97	1.58E-15
11.98	1.58E-15
11.99	1.58E-15
12	1.58E-15
12.01	1.58E-15
12.02	1.58E-15
12.03	1.58E-15
12.04	1.58E-15
12.05	1.57E-15
12.06	1.57E-15
12.07	1.57E-15
12.08	1.57E-15
12.09	1.57E-15
12.1	1.57E-15
12.11	1.57E-15
12.12	1.57E-15
12.13	1.57E-15
12.14	1.57E-15
12.15	1.57E-15
12.16	1.57E-15
12.17	1.57E-15
12.18	1.57E-15
12.19	1.57E-15
12.2	1.57E-15
12.21	1.57E-15
12.22	1.57E-15
12.23	1.57E-15
12.24	1.57E-15
12.25	1.57E-15
12.26	1.57E-15
12.27	1.57E-15
12.28	1.57E-15
12.29	1.57E-15
12.3	1.57E-15
12.31	1.57E-15
12.32	1.57E-15
12.33	1.57E-15
12.34	1.57E-15
12.35	1.57E-15
12.36	1.57E-15
12.37	1.57E-15
12.38	1.57E-15
12.39	1.57E-15
12.4	1.57E-15
12.41	1.57E-15
12.42	1.57E-15
12.43	1.57E-15
12.44	1.57E-15
12.45	1.57E-15
12.46	1.57E-15
12.47	1.57E-15
12.48	1.57E-15
12.49	1.57E-15
12.5	1.57E-15
12.51	1.57E-15
12.52	1.57E-15
12.53	1.57E-15
12.54	1.57E-15
12.55	1.57E-15
12.56	1.57E-15
12.57	1.57E-15
12.58	1.57E-15
12.59	1.57E-15
12.6	1.57E-15
