//1	2	1	1	0	0	0	0
//Energy[eV]	XS[cm2]
0	5.470560000000007e-17
0.001	5.4659128053876042e-17
0.002	5.0464595586590686e-17
0.0030000000000000001	4.6245882416372123e-17
0.0040000000000000001	4.3033116359413047e-17
0.0050000000000000001	3.9910658066322088e-17
0.0060000000000000001	3.6137118749852078e-17
0.0070000000000000001	3.2591855109233331e-17
0.0080000000000000002	3.0140755888559841e-17
0.0089999999999999993	2.7455894447659445e-17
0.01	2.4222072607003415e-17
0.010999999999999999	2.3373919805012691e-17
0.012	2.3353870304123458e-17
0.012999999999999999	2.3333820813980792e-17
0.014	2.331377133458471e-17
0.014999999999999999	2.3293721865935196e-17
0.016	2.3273672408032265e-17
0.017000000000000001	2.3253622960875901e-17
0.017999999999999999	2.3233573524466123e-17
0.019	2.321352409880291e-17
0.02	2.3193474683886278e-17
0.021000000000000001	2.3184870738224466e-17
0.021999999999999999	2.3176266797172516e-17
0.023	2.3167662860730408e-17
0.024	2.315905892889816e-17
0.025000000000000001	2.3150455001675758e-17
0.025999999999999999	2.3141851079063217e-17
0.027	2.3133247161060523e-17
0.028000000000000001	2.3124643247667682e-17
0.029000000000000001	2.3116039338884695e-17
0.029999999999999999	2.3107435434711558e-17
0.031	2.3098831535148275e-17
0.032000000000000001	2.309022764019484e-17
0.033000000000000002	2.3081623749851267e-17
0.034000000000000002	2.3073019864117535e-17
0.035000000000000003	2.3064415982993663e-17
0.035999999999999997	2.3055812106479641e-17
0.036999999999999998	2.3047208234575473e-17
0.037999999999999999	2.3038604367281152e-17
0.039	2.3030000504596691e-17
0.040000000000000001	2.3021396646522078e-17
0.041000000000000002	2.3015429671477134e-17
0.042000000000000003	2.3009462699628221e-17
0.042999999999999997	2.3003495730975331e-17
0.043999999999999997	2.2997528765518468e-17
0.044999999999999998	2.2991561803257631e-17
0.045999999999999999	2.2985594844192825e-17
0.047	2.2979627888324039e-17
0.048000000000000001	2.297366093565129e-17
0.049000000000000002	2.2967693986174561e-17
0.050000000000000003	2.2961727039893862e-17
0.050999999999999997	2.2955760096809186e-17
0.051999999999999998	2.2949793156920541e-17
0.052999999999999999	2.2943826220227922e-17
0.053999999999999999	2.293785928673133e-17
0.055	2.2931892356430768e-17
0.056000000000000001	2.2925925429326227e-17
0.057000000000000002	2.2919958505417719e-17
0.058000000000000003	2.2913991584705234e-17
0.058999999999999997	2.290802466718878e-17
0.059999999999999998	2.2902057752868349e-17
0.060999999999999999	2.2897172530839741e-17
0.062	2.2892287311427181e-17
0.063	2.2887402094630675e-17
0.064000000000000001	2.2882516880450217e-17
0.065000000000000002	2.2877631668885812e-17
0.066000000000000003	2.2872746459937452e-17
0.067000000000000004	2.2867861253605149e-17
0.068000000000000005	2.2862976049888893e-17
0.069000000000000006	2.2858090848788689e-17
0.070000000000000007	2.2853205650304538e-17
0.070999999999999994	2.2848320454436431e-17
0.071999999999999995	2.2843435261184382e-17
0.072999999999999995	2.2838550070548377e-17
0.073999999999999996	2.2833664882528426e-17
0.074999999999999997	2.2828779697124523e-17
0.075999999999999998	2.2823894514336673e-17
0.076999999999999999	2.2819009334164871e-17
0.078	2.2814124156609123e-17
0.079000000000000001	2.2809238981669422e-17
0.080000000000000002	2.2804353809345776e-17
0.081000000000000003	2.2801052867463292e-17
0.082000000000000003	2.2797751927347432e-17
0.083000000000000004	2.2794450988998189e-17
0.084000000000000005	2.2791150052415563e-17
0.085000000000000006	2.2787849117599563e-17
0.085999999999999993	2.2784548184550177e-17
0.086999999999999994	2.2781247253267418e-17
0.087999999999999995	2.2777946323751269e-17
0.088999999999999996	2.277464539600175e-17
0.089999999999999997	2.2771344470018841e-17
0.090999999999999998	2.2768043545802562e-17
0.091999999999999998	2.2764742623352894e-17
0.092999999999999999	2.2761441702669851e-17
0.094	2.2758140783753423e-17
0.095000000000000001	2.2754839866603621e-17
0.096000000000000002	2.2751538951220434e-17
0.097000000000000003	2.2748238037603872e-17
0.098000000000000004	2.2744937125753927e-17
0.099000000000000005	2.27416362156706e-17
0.10000000000000001	2.2738335307353895e-17
0.10100000000000001	2.2736181088030778e-17
0.10199999999999999	2.2734026869859447e-17
0.10299999999999999	2.2731872652839899e-17
