//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2]
6.08	9.72E-16
6.09	9.74E-16
6.1	9.75E-16
6.11	9.77E-16
6.12	9.79E-16
6.13	9.81E-16
6.14	9.83E-16
6.15	9.84E-16
6.16	9.86E-16
6.17	9.88E-16
6.18	9.90E-16
6.19	9.91E-16
6.2	9.93E-16
6.21	9.95E-16
6.22	9.97E-16
6.23	9.98E-16
6.24	1.00E-15
6.25	1.00E-15
6.26	1.00E-15
6.27	1.01E-15
6.28	1.01E-15
6.29	1.01E-15
6.3	1.01E-15
6.31	1.01E-15
6.32	1.01E-15
6.33	1.02E-15
6.34	1.02E-15
6.35	1.02E-15
6.36	1.02E-15
6.37	1.02E-15
6.38	1.02E-15
6.39	1.03E-15
6.4	1.03E-15
6.41	1.03E-15
6.42	1.03E-15
6.43	1.03E-15
6.44	1.04E-15
6.45	1.04E-15
6.46	1.04E-15
6.47	1.04E-15
6.48	1.04E-15
6.49	1.04E-15
6.5	1.05E-15
6.51	1.05E-15
6.52	1.05E-15
6.53	1.05E-15
6.54	1.05E-15
6.55	1.06E-15
6.56	1.06E-15
6.57	1.06E-15
6.58	1.06E-15
6.59	1.06E-15
6.6	1.06E-15
6.61	1.07E-15
6.62	1.07E-15
6.63	1.07E-15
6.64	1.07E-15
6.65	1.07E-15
6.66	1.08E-15
6.67	1.08E-15
6.68	1.08E-15
6.69	1.08E-15
6.7	1.08E-15
6.71	1.08E-15
6.72	1.09E-15
6.73	1.09E-15
6.74	1.09E-15
6.75	1.09E-15
6.76	1.09E-15
6.77	1.10E-15
6.78	1.10E-15
6.79	1.10E-15
6.8	1.10E-15
6.81	1.10E-15
6.82	1.11E-15
6.83	1.11E-15
6.84	1.11E-15
6.85	1.11E-15
6.86	1.11E-15
6.87	1.11E-15
6.88	1.12E-15
6.89	1.12E-15
6.9	1.12E-15
6.91	1.12E-15
6.92	1.12E-15
6.93	1.13E-15
6.94	1.13E-15
6.95	1.13E-15
6.96	1.13E-15
6.97	1.13E-15
6.98	1.14E-15
6.99	1.14E-15
7	1.14E-15
7.01	1.14E-15
7.02	1.14E-15
7.03	1.15E-15
7.04	1.15E-15
7.05	1.15E-15
7.06	1.15E-15
7.07	1.15E-15
7.08	1.16E-15
7.09	1.16E-15
7.1	1.16E-15
7.11	1.16E-15
7.12	1.16E-15
7.13	1.17E-15
7.14	1.17E-15
7.15	1.17E-15
7.16	1.17E-15
7.17	1.17E-15
7.18	1.18E-15
7.19	1.18E-15
7.2	1.18E-15
7.21	1.18E-15
7.22	1.18E-15
7.23	1.19E-15
7.24	1.19E-15
7.25	1.19E-15
7.26	1.19E-15
7.27	1.19E-15
7.28	1.20E-15
7.29	1.20E-15
7.3	1.20E-15
7.31	1.20E-15
7.32	1.20E-15
7.33	1.21E-15
7.34	1.21E-15
7.35	1.21E-15
7.36	1.21E-15
7.37	1.21E-15
7.38	1.22E-15
7.39	1.22E-15
7.4	1.22E-15
7.41	1.22E-15
7.42	1.22E-15
7.43	1.23E-15
7.44	1.23E-15
7.45	1.23E-15
7.46	1.23E-15
7.47	1.23E-15
7.48	1.24E-15
7.49	1.24E-15
7.5	1.24E-15
7.51	1.24E-15
7.52	1.24E-15
7.53	1.25E-15
7.54	1.25E-15
7.55	1.25E-15
7.56	1.25E-15
7.57	1.25E-15
