//1	2	1	1	0	0	0	0
//Energy[eV]	XS[cm2]
5.36	8.4608E-16
5.38	8.4958E-16
5.4	8.5308E-16
5.42	8.5658E-16
5.44	8.60079E-16
5.46	8.63578E-16
5.48	8.67077E-16
5.5	8.70575E-16
5.52	8.74074E-16
5.54	8.77572E-16
5.56	8.8107E-16
5.58	8.84567E-16
5.6	8.88065E-16
5.62	8.91562E-16
5.64	8.95059E-16
5.66	8.98556E-16
5.68	9.02053E-16
5.7	9.0555E-16
5.72	9.09047E-16
5.74	9.12544E-16
5.76	9.1604E-16
5.78	9.19537E-16
5.8	9.23033E-16
5.82	9.2653E-16
5.84	9.30026E-16
5.86	9.33523E-16
5.88	9.37019E-16
5.9	9.40516E-16
5.92	9.44013E-16
5.94	9.47509E-16
5.96	9.51006E-16
5.98	9.54503E-16
6	9.58E-16
6.02	9.61497E-16
6.04	9.64995E-16
6.06	9.68493E-16
6.08	9.71993E-16
6.1	9.75494E-16
6.12	9.78997E-16
6.14	9.82502E-16
6.16	9.8601E-16
6.18	9.8952E-16
6.2	9.93034E-16
6.22	9.96551E-16
6.24	1.00007E-15
6.26	1.0036E-15
6.28	1.00713E-15
6.3	1.01066E-15
6.32	1.0142E-15
6.34	1.01774E-15
6.36	1.0213E-15
6.38	1.02485E-15
6.4	1.02842E-15
6.42	1.03199E-15
6.44	1.03556E-15
6.46	1.03915E-15
6.48	1.04274E-15
6.5	1.04634E-15
6.52	1.04995E-15
6.54	1.05357E-15
6.56	1.0572E-15
6.58	1.06083E-15
6.6	1.06448E-15
6.62	1.06814E-15
6.64	1.07181E-15
6.66	1.07548E-15
6.68	1.07917E-15
6.7	1.08287E-15
6.72	1.08659E-15
6.74	1.09031E-15
6.76	1.09405E-15
6.78	1.0978E-15
6.8	1.10156E-15
6.82	1.10534E-15
6.84	1.10913E-15
6.86	1.11294E-15
6.88	1.11676E-15
6.9	1.12059E-15
6.92	1.12444E-15
6.94	1.12831E-15
6.96	1.13219E-15
6.98	1.13609E-15
7	1.14E-15
7.02	1.14393E-15
7.04	1.14788E-15
7.06	1.15184E-15
7.08	1.15581E-15
7.1	1.1598E-15
7.12	1.16379E-15
7.14	1.1678E-15
7.16	1.17181E-15
7.18	1.17583E-15
7.2	1.17985E-15
7.22	1.18388E-15
7.24	1.18791E-15
7.26	1.19194E-15
7.28	1.19597E-15
7.3	1.2E-15
7.32	1.20403E-15
7.34	1.20805E-15
7.36	1.21207E-15
7.38	1.21608E-15
7.4	1.22008E-15
7.42	1.22408E-15
7.44	1.22806E-15
7.46	1.23203E-15
7.48	1.23599E-15
7.5	1.23993E-15
7.52	1.24386E-15
7.54	1.24777E-15
7.56	1.25166E-15
7.58	1.25554E-15
7.6	1.25939E-15
7.62	1.26322E-15
7.64	1.26702E-15
7.66	1.2708E-15
7.68	1.27456E-15
7.7	1.27829E-15
7.72	1.28198E-15
7.74	1.28565E-15
7.76	1.28929E-15
7.78	1.29289E-15
7.8	1.29646E-15
7.82	1.3E-15
7.84	1.3035E-15
7.86	1.30696E-15
7.88	1.31038E-15
7.9	1.31376E-15
7.92	1.31709E-15
7.94	1.32039E-15
7.96	1.32364E-15
7.98	1.32684E-15
8	1.33E-15
8.02	1.33311E-15
8.04	1.33617E-15
8.06	1.33918E-15
8.08	1.34215E-15
8.1	1.34507E-15
8.12	1.34795E-15
8.14	1.35078E-15
8.16	1.35357E-15
8.18	1.35631E-15
8.2	1.35901E-15
8.22	1.36166E-15
8.24	1.36428E-15
8.26	1.36685E-15
8.28	1.36939E-15
8.3	1.37188E-15
8.32	1.37433E-15
8.34	1.37674E-15
8.36	1.37912E-15
8.38	1.38146E-15
8.4	1.38376E-15
8.42	1.38602E-15
8.44	1.38825E-15
8.46	1.39044E-15
8.48	1.3926E-15
8.5	1.39472E-15
8.52	1.39681E-15
8.54	1.39886E-15
8.56	1.40089E-15
8.58	1.40288E-15
8.6	1.40484E-15
8.62	1.40677E-15
8.64	1.40866E-15
8.66	1.41053E-15
8.68	1.41237E-15
8.7	1.41418E-15
8.72	1.41597E-15
8.74	1.41772E-15
8.76	1.41945E-15
8.78	1.42115E-15
8.8	1.42283E-15
8.82	1.42448E-15
8.84	1.42611E-15
8.86	1.42772E-15
8.88	1.4293E-15
8.9	1.43086E-15
8.92	1.43239E-15
8.94	1.43391E-15
8.96	1.4354E-15
8.98	1.43688E-15
9	1.43833E-15
9.02	1.43976E-15
9.04	1.44118E-15
9.06	1.44258E-15
9.08	1.44396E-15
9.1	1.44533E-15
9.12	1.44667E-15
9.14	1.44801E-15
9.16	1.44932E-15
9.18	1.45063E-15
9.2	1.45192E-15
9.22	1.45319E-15
9.24	1.45446E-15
9.26	1.45571E-15
9.28	1.45695E-15
9.3	1.45818E-15
9.32	1.4594E-15
9.34	1.46061E-15
9.36	1.46181E-15
9.38	1.463E-15
9.4	1.46418E-15
9.42	1.46536E-15
9.44	1.46653E-15
9.46	1.46769E-15
9.48	1.46885E-15
9.5	1.47E-15
9.52	1.47115E-15
9.54	1.47229E-15
9.56	1.47343E-15
9.58	1.47456E-15
9.6	1.47569E-15
9.62	1.47682E-15
9.64	1.47794E-15
9.66	1.47905E-15
9.68	1.48016E-15
9.7	1.48127E-15
9.72	1.48236E-15
9.74	1.48346E-15
9.76	1.48454E-15
9.78	1.48563E-15
9.8	1.4867E-15
9.82	1.48777E-15
9.84	1.48884E-15
9.86	1.4899E-15
9.88	1.49095E-15
9.9	1.49199E-15
9.92	1.49303E-15
9.94	1.49407E-15
9.96	1.49509E-15
9.98	1.49611E-15
10	1.49713E-15
10.02	1.49813E-15
10.04	1.49913E-15
10.06	1.50012E-15
10.08	1.50111E-15
10.1	1.50209E-15
10.12	1.50306E-15
10.14	1.50402E-15
10.16	1.50498E-15
10.18	1.50593E-15
10.2	1.50687E-15
10.22	1.5078E-15
10.24	1.50873E-15
10.26	1.50964E-15
10.28	1.51055E-15
10.3	1.51146E-15
10.32	1.51235E-15
10.34	1.51323E-15
10.36	1.51411E-15
10.38	1.51498E-15
10.4	1.51584E-15
10.42	1.51669E-15
10.44	1.51753E-15
10.46	1.51836E-15
10.48	1.51919E-15
10.5	1.52E-15
10.52	1.52081E-15
10.54	1.5216E-15
10.56	1.52239E-15
10.58	1.52316E-15
10.6	1.52393E-15
10.62	1.52468E-15
10.64	1.52542E-15
10.66	1.52615E-15
10.68	1.52687E-15
10.7	1.52757E-15
10.72	1.52826E-15
10.74	1.52894E-15
10.76	1.5296E-15
10.78	1.53024E-15
10.8	1.53088E-15
10.82	1.53149E-15
10.84	1.53209E-15
10.86	1.53267E-15
10.88	1.53324E-15
10.9	1.53379E-15
10.92	1.53432E-15
10.94	1.53483E-15
10.96	1.53533E-15
10.98	1.5358E-15
11	1.53626E-15
11.02	1.53669E-15
11.04	1.53711E-15
11.06	1.5375E-15
11.08	1.53787E-15
11.1	1.53822E-15
11.12	1.53855E-15
11.14	1.53886E-15
11.16	1.53914E-15
11.18	1.5394E-15
11.2	1.53964E-15
11.22	1.53985E-15
11.24	1.54003E-15
11.26	1.54019E-15
11.28	1.54033E-15
11.3	1.54044E-15
11.32	1.54052E-15
11.34	1.54058E-15
11.36	1.54061E-15
11.38	1.54061E-15
11.4	1.54058E-15
11.42	1.54052E-15
11.44	1.54044E-15
11.46	1.54032E-15
11.48	1.54018E-15
11.5	1.54E-15
11.52	1.53979E-15
11.54	1.53956E-15
11.56	1.5393E-15
11.58	1.53901E-15
11.6	1.53869E-15
11.62	1.53836E-15
11.64	1.538E-15
11.66	1.53763E-15
11.68	1.53724E-15
11.7	1.53683E-15
11.72	1.53641E-15
11.74	1.53597E-15
11.76	1.53553E-15
11.78	1.53508E-15
11.8	1.53462E-15
11.82	1.53415E-15
11.84	1.53368E-15
11.86	1.53321E-15
11.88	1.53274E-15
11.9	1.53227E-15
11.92	1.5318E-15
11.94	1.53134E-15
11.96	1.53089E-15
11.98	1.53044E-15
12	1.53E-15
12.02	1.52957E-15
12.04	1.52916E-15
12.06	1.52875E-15
12.08	1.52836E-15
12.1	1.52798E-15
12.12	1.52761E-15
12.14	1.52724E-15
12.16	1.52689E-15
12.18	1.52655E-15
12.2	1.52621E-15
12.22	1.52589E-15
12.24	1.52557E-15
12.26	1.52526E-15
12.28	1.52496E-15
12.3	1.52467E-15
12.32	1.52438E-15
12.34	1.5241E-15
12.36	1.52383E-15
12.38	1.52357E-15
12.4	1.52331E-15
12.42	1.52306E-15
12.44	1.52282E-15
12.46	1.52258E-15
12.48	1.52234E-15
12.5	1.52211E-15
12.52	1.52189E-15
12.54	1.52167E-15
12.56	1.52145E-15
12.58	1.52124E-15
12.6	1.52103E-15
12.62	1.52083E-15
12.64	1.52063E-15
12.66	1.52043E-15
12.68	1.52024E-15
12.7	1.52004E-15
12.72	1.51985E-15
12.74	1.51967E-15
12.76	1.51948E-15
12.78	1.51929E-15
12.8	1.51911E-15
12.82	1.51893E-15
12.84	1.51874E-15
12.86	1.51856E-15
12.88	1.51838E-15
12.9	1.5182E-15
12.92	1.51801E-15
12.94	1.51783E-15
12.96	1.51765E-15
12.98	1.51746E-15
13	1.51727E-15
13.02	1.51708E-15
13.04	1.51689E-15
13.06	1.5167E-15
13.08	1.5165E-15
13.1	1.5163E-15
13.12	1.5161E-15
13.14	1.51589E-15
13.16	1.51568E-15
13.18	1.51547E-15
13.2	1.51525E-15
13.22	1.51503E-15
13.24	1.5148E-15
13.26	1.51457E-15
13.28	1.51433E-15
13.3	1.51409E-15
13.32	1.51384E-15
13.34	1.51359E-15
13.36	1.51333E-15
13.38	1.51306E-15
13.4	1.51278E-15
13.42	1.5125E-15
13.44	1.51221E-15
13.46	1.51191E-15
13.48	1.51161E-15
13.5	1.5113E-15
13.52	1.51097E-15
13.54	1.51064E-15
13.56	1.5103E-15
13.58	1.50995E-15
13.6	1.5096E-15
13.62	1.50923E-15
13.64	1.50885E-15
13.66	1.50846E-15
