//1	2	1	1	0	0	0	0
//Energy [eV]	Trasnport XS[cm^2]
29.361915133588504	7.09053001134355e-16
30.15391180966234	6.88715115760752e-16
30.967271490569413	6.691207816453511e-16
31.802570413545713	6.502433648892044e-16
32.660400359022226	6.320564028943736e-16
33.54136906988118	6.145337648182211e-16
34.44610068202057	5.976497801925889e-16
35.375236166533185	5.813793403706383e-16
36.32943378381232	5.656979768938296e-16
37.30936954990645	5.50581920352257e-16
38.31573771545349	5.360081428437192e-16
39.349251257533105	5.219543867187328e-16
40.41064238478658	5.083991819277119e-16
41.500663056161265	4.953218539592411e-16
42.62008551364736	4.827025240712466e-16
43.76970282938501	4.705221032660718e-16
44.95032946752814	4.587622812423414e-16
46.162801861264505	4.474055113674199e-16
47.407979005399575	4.36434992550977e-16
48.68674306492452	4.258346487595304e-16
49.99999999999999	4.1558910679107297e-16
