//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2]
12.42	1.47667E-15
12.44	1.47789E-15
12.46	1.4791E-15
12.48	1.48032E-15
12.5	1.48153E-15
12.52	1.48274E-15
12.54	1.48396E-15
12.56	1.48517E-15
12.58	1.48638E-15
12.6	1.48759E-15
12.62	1.4888E-15
12.64	1.49001E-15
12.66	1.49121E-15
12.68	1.49241E-15
12.7	1.4936E-15
12.72	1.49479E-15
12.74	1.49598E-15
12.76	1.49716E-15
12.78	1.49833E-15
12.8	1.4995E-15
12.82	1.50067E-15
12.84	1.50182E-15
12.86	1.50297E-15
12.88	1.50412E-15
12.9	1.50525E-15
12.92	1.50638E-15
12.94	1.5075E-15
12.96	1.50861E-15
12.98	1.50971E-15
13	1.5108E-15
13.02	1.51188E-15
13.04	1.51295E-15
13.06	1.51401E-15
13.08	1.51506E-15
13.1	1.5161E-15
13.12	1.51712E-15
13.14	1.51814E-15
13.16	1.51914E-15
13.18	1.52013E-15
13.2	1.5211E-15
13.22	1.52207E-15
13.24	1.52302E-15
13.26	1.52395E-15
13.28	1.52487E-15
13.3	1.52578E-15
13.32	1.52667E-15
13.34	1.52755E-15
13.36	1.52841E-15
13.38	1.52926E-15
13.4	1.53009E-15
13.42	1.5309E-15
13.44	1.53169E-15
13.46	1.53247E-15
13.48	1.53323E-15
13.5	1.53398E-15
13.52	1.53471E-15
13.54	1.53542E-15
13.56	1.53611E-15
13.58	1.53678E-15
13.6	1.53744E-15
13.62	1.53807E-15
13.64	1.53869E-15
13.66	1.53929E-15
13.68	1.53986E-15
13.7	1.54042E-15
13.72	1.54096E-15
13.74	1.54147E-15
13.76	1.54197E-15
13.78	1.54244E-15
13.8	1.5429E-15
13.82	1.54333E-15
13.84	1.54373E-15
13.86	1.54412E-15
13.88	1.54448E-15
13.9	1.54482E-15
13.92	1.54514E-15
13.94	1.54543E-15
13.96	1.5457E-15
13.98	1.54594E-15
14	1.54616E-15
14.02	1.54635E-15
14.04	1.54652E-15
14.06	1.54667E-15
14.08	1.54679E-15
14.1	1.54689E-15
14.12	1.54696E-15
14.14	1.54701E-15
14.16	1.54703E-15
14.18	1.54703E-15
14.2	1.54701E-15
14.22	1.54696E-15
14.24	1.54689E-15
14.26	1.5468E-15
14.28	1.54668E-15
14.3	1.54654E-15
14.32	1.54638E-15
14.34	1.5462E-15
14.36	1.54599E-15
14.38	1.54576E-15
14.4	1.54551E-15
14.42	1.54523E-15
14.44	1.54494E-15
14.46	1.54462E-15
14.48	1.54428E-15
14.5	1.54391E-15
14.52	1.54353E-15
14.54	1.54312E-15
14.56	1.5427E-15
14.58	1.54225E-15
14.6	1.54178E-15
14.62	1.54129E-15
14.64	1.54078E-15
14.66	1.54025E-15
14.68	1.5397E-15
14.7	1.53913E-15
14.72	1.53854E-15
14.74	1.53793E-15
14.76	1.5373E-15
14.78	1.53665E-15
14.8	1.53598E-15
14.82	1.53529E-15
14.84	1.53458E-15
14.86	1.53386E-15
14.88	1.53311E-15
14.9	1.53235E-15
14.92	1.53157E-15
14.94	1.53077E-15
14.96	1.52995E-15
14.98	1.52911E-15
15	1.52826E-15
15.02	1.52739E-15
15.04	1.5265E-15
15.06	1.5256E-15
15.08	1.52467E-15
15.1	1.52374E-15
15.12	1.52278E-15
15.14	1.52181E-15
15.16	1.52083E-15
15.18	1.51982E-15
15.2	1.51881E-15
15.22	1.51777E-15
15.24	1.51672E-15
15.26	1.51566E-15
15.28	1.51458E-15
15.3	1.51349E-15
15.32	1.51239E-15
15.34	1.51127E-15
15.36	1.51013E-15
15.38	1.50899E-15
15.4	1.50783E-15
15.42	1.50666E-15
15.44	1.50547E-15
15.46	1.50427E-15
15.48	1.50306E-15
15.5	1.50184E-15
15.52	1.50061E-15
15.54	1.49936E-15
15.56	1.49811E-15
15.58	1.49684E-15
15.6	1.49556E-15
15.62	1.49427E-15
15.64	1.49297E-15
15.66	1.49166E-15
15.68	1.49035E-15
15.7	1.48902E-15
15.72	1.48768E-15
15.74	1.48633E-15
