//1	2	1	1	0	0	0	0
//Energy[eV]	XS[cm2]
0	2.9410158600000036e-17
0.001	2.9385174918147387e-17
0.002	2.9362567350378975e-17
0.0030000000000000001	2.9340107276559813e-17
0.0040000000000000001	2.9317642900774479e-17
0.0050000000000000001	2.9295174223022966e-17
0.0060000000000000001	2.9272701243305276e-17
0.0070000000000000001	2.9250223961621414e-17
0.0080000000000000002	2.9227742377971374e-17
0.0089999999999999993	2.9205256492355149e-17
0.01	2.9182766304772759e-17
0.010999999999999999	2.9160271815224191e-17
0.012	2.9137773023709438e-17
0.012999999999999999	2.911526993022852e-17
0.014	2.9092762534781423e-17
0.014999999999999999	2.9070250837368142e-17
0.016	2.904773483798869e-17
0.017000000000000001	2.9025214536643059e-17
0.017999999999999999	2.9002689933331256e-17
0.019	2.8980161028053276e-17
0.02	2.8957627820809111e-17
0.021000000000000001	2.894938148226502e-17
0.021999999999999999	2.8941133298348962e-17
0.023	2.8932883269060923e-17
0.024	2.892463139440091e-17
0.025000000000000001	2.8916377674368935e-17
0.025999999999999999	2.8908122108964974e-17
0.027	2.8899864698189045e-17
0.028000000000000001	2.8891605442041148e-17
0.029000000000000001	2.8883344340521271e-17
0.029999999999999999	2.8875081393629426e-17
0.031	2.8866816601365606e-17
0.032000000000000001	2.8858549963729807e-17
0.033000000000000002	2.8850281480722045e-17
0.034000000000000002	2.884201115234231e-17
0.035000000000000003	2.8833738978590594e-17
0.035999999999999997	2.8825464959466911e-17
0.036999999999999998	2.8817189094971253e-17
0.037999999999999999	2.8808911385103621e-17
0.039	2.8800631829864021e-17
0.040000000000000001	2.8792350429252447e-17
0.041000000000000002	2.8787365352520776e-17
0.042000000000000003	2.8782378996386165e-17
0.042999999999999997	2.8777391360848612e-17
0.043999999999999997	2.8772402445908093e-17
0.044999999999999998	2.8767412251564634e-17
0.045999999999999999	2.8762420777818227e-17
0.047	2.875742802466886e-17
0.048000000000000001	2.8752433992116552e-17
0.049000000000000002	2.8747438680161297e-17
0.050000000000000003	2.8742442088803083e-17
0.050999999999999997	2.8737444218041927e-17
0.051999999999999998	2.8732445067877818e-17
0.052999999999999999	2.8727444638310761e-17
0.053999999999999999	2.8722442929340751e-17
0.055	2.8717439940967794e-17
0.056000000000000001	2.871243567319189e-17
0.057000000000000002	2.8707430126013032e-17
0.058000000000000003	2.8702423299431227e-17
0.058999999999999997	2.8697415193446474e-17
0.059999999999999998	2.8692405808058768e-17
0.060999999999999999	2.8688750433248733e-17
0.062	2.8685094011206408e-17
0.063	2.86814365419318e-17
0.064000000000000001	2.8677778025424896e-17
0.065000000000000002	2.8674118461685708e-17
0.066000000000000003	2.8670457850714225e-17
0.067000000000000004	2.8666796192510452e-17
0.068000000000000005	2.8663133487074395e-17
0.069000000000000006	2.8659469734406048e-17
0.070000000000000007	2.8655804934505406e-17
0.070999999999999994	2.865213908737248e-17
0.071999999999999995	2.8648472193007265e-17
0.072999999999999995	2.8644804251409759e-17
0.073999999999999996	2.8641135262579964e-17
0.074999999999999997	2.863746522651788e-17
0.075999999999999998	2.8633794143223505e-17
0.076999999999999999	2.8630122012696841e-17
0.078	2.8626448834937887e-17
0.079000000000000001	2.8622774609946644e-17
0.080000000000000002	2.861909933772311e-17
0.081000000000000003	2.8617411369403436e-17
0.082000000000000003	2.861572269388742e-17
0.083000000000000004	2.8614033311175086e-17
0.084000000000000005	2.8612343221266423e-17
0.085000000000000006	2.8610652424161431e-17
0.085999999999999993	2.8608960919860115e-17
0.086999999999999994	2.860726870836247e-17
