8.267	0.000
7.750	0.022
7.294	0.069
6.889	0.140
6.526	0.193
6.200	0.206
5.905	0.215
5.636	0.223
5.391	0.239
5.167	0.253
4.960	0.268
4.769	0.297
4.429	0.345
4.133	0.370
3.873	0.389
3.643	0.386
3.444	0.378
3.262	0.365
3.101	0.352
2.952	0.333
2.817	0.304
2.693	0.271
2.580	0.240
2.479	0.213
2.383	0.177
2.296	0.141
2.214	0.094
2.132	0.065
2.063	0.045
2.000	0.026
1.938	0.013
1.879	0.005
1.824	0.001
1.771	0.000
1.722	0.000
1.676	0.000
1.653	0.000
1.550	0.000
1.378	0.000
1.240	0.000
