1.24	1.5
1.333425096	1.5
1.345264236	1.5
1.384373549	1.5
1.450645303	1.5
1.509779475	1.5
1.562137811	1.5
1.622985665	1.5
1.69391502	1.5
1.743532058	1.5
1.788434024	1.5
1.837734015	1.5
1.889829062	1.5
1.942696714	1.5
1.991443218	1.5
2.032733568	1.5
2.094028641	1.5
2.156341731	1.5
2.204836415	1.5
2.22247713	1.5
2.264757452	1.5
2.337822959	1.5
2.426310599	1.5
2.506589906	1.5
2.584323991	1.5
2.732625789	1.5
2.888934449	1.5
3.030777052	1.5
3.187267381	1.5
3.327251261	1.5
3.45127029	1.5
3.688017512	1.5
3.832175439	1.5
4.105960265	1.5
4.133333333	1.5
6.2	1.5
