//1	2	1	1	0	0	0	0
//Energy [eV]	Refraction index
1.4973937004830917	1.5288200378071835
1.4992043337363965	1.5288540642722117
1.5010193510895882	1.5288880907372402
1.5028387684848483	1.5289221172022684
1.5046626019417475	1.528956143667297
1.5064908675577156	1.5289901701323254
1.5083235815085156	1.5290241965973537
1.510160760048721	1.5290582230623817
1.512002419512195	1.5290922495274102
1.5138485763125762	1.5291262759924387
1.5156992469437651	1.529160302457467
1.517554447980416	1.5291943289224952
1.5194141960784313	1.5292283553875237
1.52127850797546	1.5292623818525521
1.5231474004914003	1.5292964083175802
1.525020890528905	1.5293304347826089
1.5268989950738916	1.529364461247637
1.528781731196054	1.5293984877126654
1.5306691160493826	1.5294325141776939
1.5325611668726822	1.5294665406427221
1.534457900990099	1.5295005671077504
1.536359335811648	1.5295345935727789
1.5382654888337468	1.5295686200378074
1.5401763776397515	1.5296026465028354
1.5420920199004975	1.5296366729678639
1.5440124333748442	1.5296706994328921
1.5459376359102244	1.5297047258979206
1.5478676454431959	1.529738752362949
1.5498024799999999	1.5297727788279774
1.5517421576971213	1.5298068052930056
1.5536866967418546	1.5298408317580343
1.555636115432873	1.5298748582230624
1.5575904321608038	1.5299088846880906
1.559549665408805	1.5299429111531193
1.5615138337531485	1.5299769376181473
1.5634829558638081	1.5300109640831758
1.5654570505050505	1.5300449905482043
1.5674361365360303	1.5300790170132326
1.5694202329113922	1.5301130434782608
1.5714093586818756	1.5301470699432895
1.5734035329949236	1.5301810964083176
1.5754027750952986	1.5302151228733458
1.5774071043256996	1.5302491493383743
1.5794165401273885	1.5302831758034028
1.5814311020408163	1.530317202268431
1.5834508097062578	1.5303512287334593
1.58547568286445	1.5303852551984878
1.5875057413572342	1.5304192816635158
1.589541005128205	1.5304533081285445
1.5915814942233633	1.5304873345935728
1.5936272287917737	1.530521361058601
1.595678229086229	1.5305553875236293
1.5977345154639173	1.530589413988658
1.5997961083870966	1.5306234404536863
1.6018630284237725	1.5306574669187145
1.6039352962483828	1.530691493383743
1.606012932642487	1.5307255198487715
1.6080959584954604	1.5307595463137997
1.6101843948051946	1.530793572778828
1.6122782626788035	1.5308275992438563
1.6143775833333331	1.5308616257088847
1.6164823780964797	1.5308956521739132
1.6185926684073106	1.5309296786389415
1.6207084758169934	1.5309637051039697
1.6228298219895287	1.530997731568998
1.62495672870249	1.5310317580340267
1.627089217847769	1.531065784499055
1.6292273114323257	1.5310998109640832
1.6313710315789474	1.5311338374291115
1.6335204005270092	1.5311678638941397
1.6356754406332452	1.5312018903591684
1.637836174372523	1.5312359168241967
1.6400026243386243	1.531269943289225
1.642174813245033	1.5313039697542534
1.6443527639257294	1.5313379962192817
1.6465364993359892	1.5313720226843102
1.6487260425531913	1.5314060491493384
1.6509214167776296	1.5314400756143667
1.6531226453333332	1.531474102079395
1.6553297516688918	1.5315081285444234
1.6575427593582885	1.531542155009452
1.6597616921017402	1.5315761814744802
1.6619865737265413	1.5316102079395084
1.6642174281879194	1.531644234404537
1.6664542795698924	1.5316782608695654
1.6686971520861371	1.5317122873345936
1.6709460700808625	1.531746313799622
1.6732010580296894	1.5317803402646502
1.6754621405405403	1.5318143667296786
1.677729342354533	1.5318483931947071
1.6800026883468833	1.5318824196597354
1.6822822035278153	1.5319164461247636
1.684567913043478	1.5319504725897921
1.6868598421768706	1.5319844990548204
1.6891580163487738	1.5320185255198489
1.6914624611186901	1.532052551984877
1.6937732021857923	1.5320865784499054
1.6960902653898768	1.5321206049149338
1.6984136767123286	1.5321546313799623
1.7007434622770918	1.5321886578449906
1.7030796483516482	1.5322226843100188
1.7054222613480055	1.5322567107750473
1.7077713278236912	1.5322907372400758
1.7101268744827585	1.532324763705104
1.7124889281767954	1.5323587901701323
1.7148575159059474	1.5323928166351606
1.7172326648199445	1.532426843100189
1.71961440221914	1.5324608695652175
1.7220027555555555	1.5324948960302458
1.724397752433936	1.532528922495274
1.7267994206128132	1.5325629489603025
1.7292077880055787	1.5325969754253308
1.731622882681564	1.5326310018903593
1.7340447328671327	1.5326650283553875
1.7364733669467787	1.5326990548204158
1.7389088134642354	1.532733081285444
1.7413511011235954	1.5327671077504728
1.743800258790436	1.532801134215501
1.7462563154929576	1.5328351606805293
1.748719300423131	1.5328691871455578
1.751189242937853	1.532903213610586
1.753666172560113	1.5329372400756145
1.7561501189801698	1.5329712665406428
1.7586411120567376	1.533005293005671
1.7611391818181816	1.5330393194706993
1.7636443584637267	1.533073345935728
1.7661566723646722	1.5331073724007562
1.7686761540656204	1.5331413988657845
1.7712028342857142	1.533175425330813
1.7737367439198855	1.5332094517958412
1.7762779140401146	1.5332434782608697
1.7788263758967	1.533277504725898
1.7813821609195402	1.5333115311909262
1.7839453007194244	1.5333455576559545
1.786515827089337	1.533379584120983
1.7890937720057718	1.5334136105860114
1.7916791676300576	1.5334476370510397
1.794272046309696	1.5334816635160682
1.79687244057971	1.5335156899810964
1.7994803831640056	1.533549716446125
1.8020959069767442	1.5335837429111532
1.8047190451237263	1.5336177693761814
1.8073498309037899	1.5336517958412097
1.8099882978102189	1.5336858223062382
1.8126344795321636	1.5337198487712667
1.815288409956076	1.533753875236295
1.8179501231671553	1.5337879017013232
1.8206196534508075	1.5338219281663517
1.8232970352941176	1.5338559546313801
1.8259823033873341	1.5338899810964084
1.8286754926253685	1.5339240075614367
1.8313766381093057	1.533958034026465
1.834085775147929	1.5339920604914932
1.836802939259259	1.5340260869565219
1.8395281661721068	1.5340601134215501
1.8422614918276372	1.5340941398865784
1.8450029523809524	1.5341281663516069
1.8477525842026825	1.5341621928166354
1.850510423880597	1.5341962192816636
1.8532765082212255	1.5342302457466919
1.856050874251497	1.5342642722117201
1.8588335592203897	1.5342982986767484
1.8616246006006005	1.5343323251417769
1.8644240360902253	1.5343663516068053
1.8672319036144578	1.5344003780718336
1.8700482413273	1.534434404536862
1.8728730876132929	1.5344684310018903
1.8757064810892585	1.5345024574669188
1.8785484606060605	1.534536483931947
1.8813990652503791	1.5345705103969756
1.8842583343465045	1.5346045368620036
1.887126307458143	1.534638563327032
1.8900030243902437	1.5346725897920606
1.8928885251908396	1.5347066162570888
1.895782850152905	1.5347406427221173
1.8986860398162326	1.5347746691871456
1.901598134969325	1.5348086956521738
1.9045191766513057	1.5348427221172023
1.907449206153846	1.5348767485822308
1.9103882650231123	1.5349107750472588
1.9133363950617284	1.5349448015122873
1.9162936383307572	1.5349788279773158
1.9192600371517026	1.535012854442344
1.922235634108527	1.5350468809073723
1.9252204720496893	1.5350809073724008
1.928214594090202	1.5351149338374288
1.931218043613707	1.5351489603024573
1.934230864274571	1.535182986767486
1.9372531	1.535217013232514
1.940284794992175	1.5352510396975425
1.9433259937304075	1.535285066162571
1.9463767409733124	1.5353190926275992
1.949437081761006	1.5353531190926275
1.9525070614173228	1.535387145557656
1.9555867255520503	1.535421172022684
1.958676120063191	1.5354551984877125
1.9617752911392403	1.535489224952741
1.9648842852614896	1.5355232514177692
1.968003149206349	1.5355572778827977
1.9711319300476946	1.5355913043478262
1.9742706751592356	1.5356253308128545
1.9774194322169059	1.5356593572778827
1.9805782492012778	1.5356933837429112
1.9837471744	1.5357274102079397
1.9869262564102563	1.5357614366729677
1.990115544141252	1.5357954631379962
1.9933150868167202	1.5358294896030247
1.9965249339774556	1.535863516068053
1.999745135483871	1.5358975425330812
2.0029757415185783	1.5359315689981097
2.006216802588997	1.535965595463138
2.0094683695299835	1.5359996219281664
2.0127304935064934	1.536033648393195
2.01600322601626	1.536067674858223
2.019286618892508	1.5361017013232514
2.0225807243066884	1.5361357277882797
2.0258855947712417	1.5361697542533082
2.0292012831423896	1.5362037807183364
2.0325278426229505	1.536237807183365
2.0358653267651885	1.536271833648393
2.039213789473684	1.5363058601134216
2.042573285008237	1.53633988657845
2.0459438679867987	1.5363739130434781
2.0493255933884296	1.5364079395085066
2.052718516556291	1.5364419659735349
2.0561226932006633	1.5364759924385634
2.059538179401993	1.5365100189035916
2.0629650316139765	1.53654404536862
2.0664033066666665	1.5365780718336481
2.069853061769616	1.5366120982986766
2.07331435451505	1.536646124763705
2.076787242881072	1.5366801512287334
2.080271785234899	1.5367141776937618
2.0837680403361345	1.53674820415879
2.087276067340067	1.5367822306238186
2.090795925801012	1.5368162570888468
2.0943276756756757	1.5368502835538753
2.097871377326565	1.5368843100189036
2.1014270915254234	1.5369183364839318
2.104994879456706	1.53695236294896
2.108574802721088	1.5369863894139888
2.1121669233390117	1.5370289156626507
2.1157713037542663	1.537077108433735
2.1193880068376068	1.5371253012048194
2.1230170958904107	1.5371734939759036
2.1266586346483702	1.537221686746988
2.1303126872852234	1.5372698795180724
2.133979318416523	1.5373180722891568
2.137658593103448	1.5373662650602409
2.141350576856649	1.5374144578313254
2.145055335640138	1.5374626506024098
2.1487729358752166	1.5375108433734939
2.152503444444444	1.5375590361445783
2.156246928695652	1.5376072289156626
2.1600034564459927	1.5376554216867468
2.163773095986038	1.5377036144578313
2.167555916083916	1.5377518072289158
2.171351985989492	1.5378
2.1751613754385963	1.5378481927710843
2.1789841546572934	1.5378963855421688
2.182820394366197	1.5379445783132533
2.1866701657848324	1.5379927710843373
2.1905335406360424	1.5380409638554216
2.1944105911504423	1.538089156626506
2.1983013900709216	1.5381373493975903
2.2022060106571932	1.5381855421686748
2.2061245266903913	1.538233734939759
2.2100570124777184	1.5382819277108433
2.2140035428571427	1.5383301204819277
2.2179641932021466	1.538378313253012
2.2219390394265233	1.5384265060240965
2.225928157989228	1.5384746987951805
2.2299316258992805	1.5385228915662652
2.2339495207207207	1.5385710843373492
2.2379819205776172	1.5386192771084337
2.242028904159132	1.5386674698795182
2.2460905507246376	1.5387156626506024
2.2501669401088926	1.5387638554216867
2.2542581527272727	1.5388120481927712
2.2583642695810564	1.5388602409638554
2.2624853722627734	1.5389084337349397
2.266621542961609	1.538956626506024
2.2707728644688645	1.5390083333333333
2.274939420183486	1.5390916666666665
2.279121294117647	1.539175
2.2833185709023938	1.5392583333333332
2.287531335793358	1.5393416666666666
2.2917596746765247	1.539425
2.296003674074074	1.5395083333333333
2.300263421150278	1.5395916666666665
2.304539003717472	1.5396750000000001
2.3088305102420854	1.5397583333333333
2.3131380298507462	1.5398416666666663
2.3174616523364486	1.539925
2.321801468164794	1.5400083333333332
2.3261575684803	1.5400916666666666
2.330530045112782	1.540175
2.334918990583804	1.5402583333333333
2.3393244981132075	1.5403416666666665
2.3437466616257088	1.540425
2.348185575757576	1.5405083333333334
2.3526413358633773	1.5405916666666666
2.3571140380228135	1.540675
2.361603779047619	1.5407583333333332
2.3661106564885492	1.5408416666666667
2.3706347686424474	1.540925
2.375176214559387	1.541008333333333
2.379735094049904	1.5410916666666667
2.3843115076923076	1.541175
2.388905556840077	1.5412583333333334
2.3935173436293433	1.5413416666666666
2.3981469709864602	1.5414249999999998
2.4027945426356587	1.5415083333333333
2.407460163106796	1.5415916666666667
2.4121439377431906	1.541675
2.4168459727095515	1.5417583333333336
2.421566375	1.5418416666666666
2.4263052524461837	1.541925
2.43106271372549	1.5420083333333332
2.4358388683693515	1.5420916666666666
2.4406338267716534	1.5421749999999999
2.4454477001972386	1.5422583333333333
2.4502806007905136	1.5423416666666667
2.455132641584158	1.542425
2.4600039365079365	1.5425083333333331
2.464894600397614	1.5425916666666666
2.469804749003984	1.542675
2.474734499001996	1.5427583333333332
2.479683968	1.5428416666666667
2.484653274549098	1.542925
2.4896425381526104	1.5430083333333333
2.494651879275654	1.5430916666666668
2.4996814193548387	1.543175
2.504731280808081	1.5432583333333336
2.5098015870445343	1.5433416666666668
2.514892462474645	1.543425
2.5200040325203252	1.5435083333333333
2.5251364236252543	1.5435916666666667
2.530289763265306	1.5436750000000001
2.5354641799591002	1.5437583333333333
2.5406598032786882	1.5438416666666668
2.5458767638603694	1.543925
2.5511151934156375	1.5440119284294238
2.556375224742268	1.5441312127236582
2.561656991735537	1.5442504970178927
2.5669606293995857	1.5443697813121273
2.572286273858921	1.544489065606362
2.577634062370062	1.5446083499005965
2.583004133333333	1.5447276341948313
2.5883966263048013	1.5448469184890656
2.593811682008368	1.5449662027833002
2.5992494423480084	1.545085487077535
2.604710050420168	1.5452047713717696
2.6101936505263157	1.5453240556660042
2.6157003881856538	1.5454433399602387
2.6212304101479913	1.5455626242544733
2.6267838644067796	1.545681908548708
2.632360900212314	1.5458011928429425
2.637961668085106	1.545920477137177
2.6435863198294243	1.5460397614314116
2.6492350085470084	1.5461590457256462
2.6549078886509636	1.5462783300198808
2.6606051158798283	1.5463976143141154
2.6663268473118276	1.54651689860835
2.67207324137931	1.5466361829025845
2.6778444578833693	1.5467554671968193
2.683640658008658	1.5468747514910537
2.6894620043383948	1.5469940357852885
2.695308660869565	1.547113320079523
2.701180793028322	1.5472326043737576
2.7070785676855893	1.5473518886679922
2.7130021531728663	1.5474711729622268
2.7189517192982455	1.5475904572564614
2.7249274373626373	1.547709741550696
2.7309294801762114	1.5478290258449308
2.736958022075055	1.5479483101391653
2.743013238938053	1.5480675944333997
2.749095308203991	1.5481868787276345
2.7552044088888885	1.548306163021869
2.7613407216035633	1.5484254473161037
2.7675044285714283	1.5485447316103382
2.773695713646532	1.5486640159045728
2.7799147623318383	1.5487833001988074
2.7861617617977528	1.548902584493042
2.792436900900901	1.5490218687872765
2.79874037020316	1.549141153081511
2.80507236199095	1.5492604373757457
2.8114330702947843	1.5493797216699803
2.817822690909091	1.5494990059642146
2.8242414214123004	1.5496182902584497
2.830689461187214	1.549737574552684
2.837167011441647	1.5498568588469186
2.8436742752293576	1.5499761431411532
2.8502114574712643	1.5501028938906753
2.8567787649769585	1.5502315112540195
2.8633764064665126	1.5503601286173634
2.8700045925925926	1.5504887459807075
2.876663535962877	1.5506173633440514
2.8833534511627903	1.5507459807073958
2.8900745547785545	1.5508745980707397
2.8968270654205606	1.5510032154340836
2.9036112037470723	1.5511318327974277
2.9104271924882625	1.5512604501607719
2.917275256470588	1.551389067524116
2.9241556226415093	1.55151768488746
2.9310685200945623	1.5516463022508038
2.9380141800947865	1.551774919614148
2.944992836104513	1.551903536977492
2.9520047238095235	1.5520321543408362
2.9590500811455844	1.55216077170418
2.9661291483253587	1.552289389067524
2.973242167865707	1.5524180064308681
2.9803893846153846	1.5525466237942123
2.9875710457831324	1.5526752411575564
2.9947874009661835	1.5528038585209003
3.0020387021791763	1.5529324758842447
3.009325203883495	1.5530610932475886
3.0166471630170313	1.5531897106109325
3.02400483902439	1.5533183279742768
3.0313984938875302	1.5534469453376205
3.0388283921568626	1.5535755627009649
3.0462948009828006	1.5537041800643088
3.053797990147783	1.5538327974276527
3.061338232098765	1.5539614147909968
3.068915801980198	1.5540900321543407
3.0765309776674936	1.554218649517685
3.084184039800995	1.554347266881029
3.0918752718204487	1.5544758842443729
3.0996049599999997	1.5546045016077172
3.107373393483709	1.5547331189710611
3.1151808643216077	1.554861736334405
3.123027667506297	1.5549903536977494
3.130914101010101	1.555118971061093
3.1388404658227844	1.5552475884244374
3.1468070659898473	1.5553762057877818
3.1548142086513993	1.5555048231511255
3.1628622040816325	1.5556334405144696
3.1709513657289	1.5557620578778133
3.17908201025641	1.5558906752411577
3.1872544575835473	1.556019292604502
3.1954690309278346	1.5561479099678457
3.203726056847545	1.5562765273311898
3.212025865284974	1.556405144694534
3.220368789610389	1.5565337620578779
3.2287551666666663	1.5566623794212218
3.2371853368146213	1.5567909967845663
3.2456596439790575	1.55691961414791
3.254178435695538	1.557048231511254
3.2627420631578947	1.557176848874598
3.2713508812664904	1.5573054662379422
3.2800052486772486	1.557434083601286
3.2887055278514588	1.5575627009646302
3.2974520851063827	1.5576913183279746
3.3062452906666664	1.5578199356913183
3.315085518716577	1.5579485530546626
3.3239731474530827	1.5580771704180063
3.332908559139785	1.558205787781351
3.341892140161725	1.5583344051446941
3.3509242810810806	1.5584630225080385
3.3600053766937665	1.5585916398713828
3.369135826086956	1.5587202572347265
3.3783160326975477	1.5588488745980706
3.3875464043715846	1.558977491961415
3.396827353424657	1.5591061093247587
3.4061592967032963	1.559234726688103
3.4155426556473825	1.5593633440514472
3.424977856353591	1.5594919614147909
3.434465329639889	1.5596205787781354
3.444005511111111	1.5597491961414796
3.4535988412256264	1.5598778135048228
3.463245765363128	1.5600064308681674
3.4729467338935573	1.560135048231512
3.4827022022471907	1.5602636655948547
3.492512630985915	1.5603922829581998
3.502378485875706	1.5605209003215434
3.5123002379603396	1.5606495176848871
3.5222783636363633	1.5607781350482317
3.5323133447293444	1.5609067524115754
3.5424056685714285	1.5610353697749195
3.552555828080229	1.561163987138264
3.5627643218390803	1.5612926045016078
3.573031654178674	1.5614212218649515
3.5833583352601153	1.5615498392282956
3.59374488115942	1.5616784565916397
3.6041918139534883	1.5618070739549847
3.6146996618075797	1.5619356913183275
3.6252689590643272	1.5620643086816721
3.6359002463343106	1.5621929260450163
3.646594070588235	1.56232154340836
3.657350985250737	1.5624501607717045
3.668171550295858	1.5625787781350486
3.6790563323442136	1.5627073954983923
3.6900059047619047	1.5628360128617365
3.701020847761194	1.5629646302250801
3.712101748502994	1.5630932475884243
3.723249201201201	1.5632218649517688
3.7344638072289156	1.5633504823151125
3.7457461752265857	1.5634790996784567
3.757096921212121	1.5636077170418012
3.768516668693009	1.5637363344051445
3.7800060487804874	1.563864951768489
3.79156570030581	1.5639935691318323
3.80319626993865	1.5641221864951769
3.814898412307692	1.564250803858521
3.8266727901234567	1.5643794212218642
3.838520074303405	1.5645080385852088
3.8504409440993785	1.5646366559485534
3.862436087227414	1.564765273311897
3.8745062	1.5648938906752417
3.886651987460815	1.5650225080385853
3.898874163522012	1.565151125401929
3.9111734511041005	1.5652797427652736
3.9235505822784806	1.5654083601286182
3.936006298412698	1.565536977491961
3.948541350318471	1.5656655948553055
3.9611564984025556	1.5657942122186501
3.9738525128205127	1.5659228295819938
3.9866301736334404	1.5660514469453375
3.999490270967742	1.5661800643086812
4.012433605177994	1.5663086816720257
4.025460987012987	1.5664372990353703
4.038573237785016	1.566565916398715
4.0517711895424835	1.5666945337620586
4.065055685245901	1.5668231511254014
4.078427578947368	1.566951768488746
4.0918877359735975	1.5670803858520905
4.105437033112582	1.5672090032154342
4.119076358803986	1.5673376205787788
4.132806613333333	1.5674662379421225
4.1466287090301	1.5675948553054662
4.160543570469798	1.5677234726688098
4.174552134680134	1.5678520900321544
4.188655351351351	1.567980707395498
4.202854183050847	1.5681093247588436
4.217149605442176	1.5682379421221873
4.2315426075085325	1.5683665594855292
4.246034191780821	1.5684951768488746
4.260625374570447	1.5686237942122183
4.275317186206896	1.5687524115755629
4.290110671280276	1.5688810289389075
4.305006888888888	1.5690096463022511
4.320006912891985	1.569138263665594
4.335111832167832	1.5692668810289394
4.350322750877193	1.569395498392283
4.365640788732394	1.5695241157556268
4.381067081272085	1.5696527331189714
4.396602780141843	1.569781350482316
4.4122490533807825	1.5699099678456587
4.4280070857142855	1.5700385852090033
4.4438780788530465	1.570167202572347
4.459863251798561	1.5702958199356916
4.4759638411552345	1.5704244372990352
4.492181101449275	1.5705530546623798
4.508516305454545	1.5706816720257226
4.524970744525547	1.5708102893890672
4.541545728937729	1.5709389067524118
4.558242588235294	1.5710675241157563
4.575062671586716	1.571196141479101
4.592007348148148	1.5713247588424428
4.609078007434944	1.5714533762057874
4.6262760597014925	1.571581993569132
4.643602936329588	1.5717106109324765
4.661060090225564	1.5718392282958202
4.678648996226415	1.571967845659163
4.696371151515152	1.5720964630225076
4.714228076045627	1.5722250803858513
4.7322213129770985	1.5723536977491959
4.750352429118774	1.5724823151125404
4.768623015384615	1.572610932475885
4.787034687258687	1.5727395498392278
4.8055890852713175	1.5728681672025724
4.824287875486381	1.572996784565916
4.84313275	1.5731254019292606
4.86212542745098	1.5732540192926052
4.881267653543307	1.573382636655948
4.900561201581027	1.5735112540192926
4.920007873015873	1.5736398713826372
4.939609498007968	1.5737684887459817
4.959367936	1.5738971061093254
4.979285076305221	1.5740257234726691
4.999362838709677	1.5741543408360128
5.0196031740890685	1.5742829581993565
5.0400080650406505	1.574411575562701
5.060579526530612	1.5745401929260465
5.0813196065573765	1.5746688102893902
5.102230386831275	1.574797427652733
5.123313983471074	1.5749260450160758
5.144572547717842	1.5750546623794204
5.166008266666666	1.575183279742765
5.187623364016736	1.5753118971061095
5.209420100840336	1.575440514469454
5.2314007763713075	1.575569131832797
5.253567728813559	1.5756977491961415
5.275923336170212	1.575826366559486
5.298470017094017	1.5759549839228306
5.321210231759657	1.5760836012861752
5.34414648275862	1.576212218649518
5.367281316017316	1.5763408360128608
5.39061732173913	1.5764694533762054
5.414157135371179	1.57659807073955
5.437903438596491	1.5767266881028945
5.461858960352423	1.576855305466239
5.486026477876106	1.5769839228295837
5.510408817777777	1.5771125401929265
5.535008857142857	1.5772411575562693
5.559829524663677	1.5773697749196138
5.584873801801802	1.5774983922829584
5.6101447239819	1.5776270096463012
5.635645381818182	1.5777556270096458
5.661378922374428	1.5778842443729904
5.687348550458715	1.578012861736335
5.713557529953917	1.5781414790996795
5.740009185185185	1.578270096463024
5.766706902325581	1.5783987138263669
5.793654130841121	1.5785273311897097
5.820854384976525	1.5786559485530542
5.848311245283019	1.5787845659163988
5.876028360189573	1.5789131832797434
5.904009447619047	1.5790418006430862
5.932258296650717	1.5791704180064308
5.960778769230769	1.5792990353697753
5.989574801932367	1.5794276527331181
6.01865040776699	1.5795562700964627
6.04800967804878	1.5796848874598073
6.077656784313725	1.57981350482315
6.107595980295566	1.5799421221864947
6.137831603960396	1.5800707395498392
6.16836807960199	1.5801993569131838
6.1992099199999995	1.5803279742765284
6.230361728643215	1.580456591639873
6.261828202020202	1.5805852090032158
6.2936141319796945	1.5807138263665585
6.325724408163265	1.5808424437299031
6.35816402051282	1.5809710610932477
6.390938061855669	1.5810996784565923
