//1	2	1	1	0	0	0	0
//Energy [eV]	Refraction index
1.4383317679814385	1.649948988271902
1.4400023042973287	1.649948988271902
1.4416767255813951	1.649948988271902
1.4433550454016297	1.649948988271902
1.4450372773892772	1.649948988271902
1.4467234352392064	1.649948988271902
1.4484135327102803	1.649948988271902
1.450107583625731	1.649948988271902
1.4518056018735361	1.649948988271902
1.4535076014067994	1.649948988271902
1.4552135962441313	1.649948988271902
1.4569236004700352	1.649948988271902
1.458637628235294	1.649948988271902
1.4603556937573614	1.649948988271902
1.4620778113207547	1.649948988271902
1.4638039952774498	1.649948988271902
1.4655342600472812	1.649948988271902
1.4672686201183431	1.649948988271902
1.4690070900473933	1.649948988271902
1.4707496844602608	1.649948988271902
1.4724964180522564	1.649948988271902
1.474247305588585	1.649948988271902
1.4760023619047618	1.649948988271902
1.477761601907032	1.649948988271902
1.4795250405727922	1.649948988271902
1.4812926929510155	1.649948988271902
1.4830645741626793	1.649948988271902
1.4848406994011976	1.649948988271902
1.4866210839328535	1.649948988271902
1.4884057430972388	1.649948988271902
1.4901946923076923	1.649948988271902
1.4919879470517448	1.649948988271902
1.4937855228915662	1.649948988271902
1.4955874354644147	1.649948988271902
1.4973937004830917	1.649948988271902
1.4992043337363965	1.649948988271902
1.5010193510895882	1.649948988271902
1.5028387684848483	1.649948988271902
1.5046626019417475	1.649948988271902
1.5064908675577156	1.649948988271902
1.5083235815085156	1.649948988271902
1.510160760048721	1.649948988271902
1.512002419512195	1.649948988271902
1.5138485763125762	1.649948988271902
1.5156992469437651	1.649948988271902
1.517554447980416	1.649948988271902
1.5194141960784313	1.649948988271902
1.52127850797546	1.649948988271902
1.5231474004914003	1.649948988271902
1.525020890528905	1.649948988271902
1.5268989950738916	1.649948988271902
1.528781731196054	1.649948988271902
1.5306691160493826	1.649948988271902
1.5325611668726822	1.649948988271902
1.534457900990099	1.649948988271902
1.536359335811648	1.649948988271902
1.5382654888337468	1.649948988271902
1.5401763776397515	1.649948988271902
1.5420920199004975	1.649948988271902
1.5440124333748442	1.649948988271902
1.5459376359102244	1.649948988271902
1.5478676454431959	1.649948988271902
1.5498024799999999	1.649948988271902
1.5517421576971213	1.649948988271902
1.5536866967418546	1.649948988271902
1.555636115432873	1.649948988271902
1.5575904321608038	1.649948988271902
1.559549665408805	1.649948988271902
1.5615138337531485	1.649948988271902
1.5634829558638081	1.649948988271902
1.5654570505050505	1.649948988271902
1.5674361365360303	1.649948988271902
1.5694202329113922	1.649948988271902
1.5714093586818756	1.649948988271902
1.5734035329949236	1.649948988271902
1.5754027750952986	1.649948988271902
1.5774071043256996	1.649948988271902
1.5794165401273885	1.649948988271902
1.5814311020408163	1.649948988271902
1.5834508097062578	1.649948988271902
1.58547568286445	1.649948988271902
1.5875057413572342	1.649948988271902
1.589541005128205	1.649948988271902
1.5915814942233633	1.649948988271902
1.5936272287917737	1.649948988271902
1.595678229086229	1.649948988271902
1.5977345154639173	1.649948988271902
1.5997961083870966	1.649948988271902
1.6018630284237725	1.649948988271902
1.6039352962483828	1.649948988271902
1.606012932642487	1.649948988271902
1.6080959584954604	1.649948988271902
1.6101843948051946	1.649948988271902
1.6122782626788035	1.649948988271902
1.6143775833333331	1.649948988271902
1.6164823780964797	1.649948988271902
1.6185926684073106	1.649948988271902
1.6207084758169934	1.649948988271902
1.6228298219895287	1.649948988271902
1.62495672870249	1.649948988271902
1.627089217847769	1.649948988271902
1.6292273114323257	1.649948988271902
1.6313710315789474	1.649948988271902
1.6335204005270092	1.649948988271902
1.6356754406332452	1.649948988271902
1.637836174372523	1.649948988271902
1.6400026243386243	1.649948988271902
1.642174813245033	1.649948988271902
1.6443527639257294	1.649948988271902
1.6465364993359892	1.649948988271902
1.6487260425531913	1.649948988271902
1.6509214167776296	1.649948988271902
1.6531226453333332	1.649948988271902
1.6553297516688918	1.649948988271902
1.6575427593582885	1.649948988271902
1.6597616921017402	1.649948988271902
1.6619865737265413	1.649948988271902
1.6642174281879194	1.649948988271902
1.6664542795698924	1.649948988271902
1.6686971520861371	1.649948988271902
1.6709460700808625	1.649948988271902
1.6732010580296894	1.649948988271902
1.6754621405405403	1.649948988271902
1.677729342354533	1.649948988271902
1.6800026883468833	1.649948988271902
1.6822822035278153	1.649948988271902
1.684567913043478	1.649948988271902
1.6868598421768706	1.649948988271902
1.6891580163487738	1.649948988271902
1.6914624611186901	1.649948988271902
1.6937732021857923	1.649948988271902
1.6960902653898768	1.649948988271902
1.6984136767123286	1.649948988271902
1.7007434622770918	1.649948988271902
1.7030796483516482	1.649948988271902
1.7054222613480055	1.649948988271902
1.7077713278236912	1.649948988271902
1.7101268744827585	1.649948988271902
1.7124889281767954	1.649948988271902
1.7148575159059474	1.649948988271902
1.7172326648199445	1.649948988271902
1.71961440221914	1.649948988271902
1.7220027555555555	1.649948988271902
1.724397752433936	1.649948988271902
1.7267994206128132	1.649948988271902
1.7292077880055787	1.649948988271902
1.731622882681564	1.649948988271902
1.7340447328671327	1.649948988271902
1.7364733669467787	1.649948988271902
1.7389088134642354	1.649948988271902
1.7413511011235954	1.649948988271902
1.743800258790436	1.649948988271902
1.7462563154929576	1.649948988271902
1.748719300423131	1.649948988271902
1.751189242937853	1.649948988271902
1.753666172560113	1.649948988271902
1.7561501189801698	1.649948988271902
1.7586411120567376	1.649948988271902
1.7611391818181816	1.649948988271902
1.7636443584637267	1.649948988271902
1.7661566723646722	1.649948988271902
1.7686761540656204	1.649948988271902
1.7712028342857142	1.649948988271902
1.7737367439198855	1.649948988271902
1.7762779140401146	1.649948988271902
1.7788263758967	1.649948988271902
1.7813821609195402	1.649948988271902
1.7839453007194244	1.649948988271902
1.786515827089337	1.649948988271902
1.7890937720057718	1.649948988271902
1.7916791676300576	1.649948988271902
1.794272046309696	1.649948988271902
1.79687244057971	1.649948988271902
1.7994803831640056	1.649948988271902
1.8020959069767442	1.649948988271902
1.8047190451237263	1.649948988271902
1.8073498309037899	1.649948988271902
1.8099882978102189	1.649948988271902
1.8126344795321636	1.649948988271902
1.815288409956076	1.649948988271902
1.8179501231671553	1.649948988271902
1.8206196534508075	1.649948988271902
1.8232970352941176	1.649948988271902
1.8259823033873341	1.649948988271902
1.8286754926253685	1.649948988271902
1.8313766381093057	1.649948988271902
1.834085775147929	1.649948988271902
1.836802939259259	1.649948988271902
1.8395281661721068	1.649948988271902
1.8422614918276372	1.649948988271902
1.8450029523809524	1.649948988271902
1.8477525842026825	1.649948988271902
1.850510423880597	1.649948988271902
1.8532765082212255	1.649948988271902
1.856050874251497	1.649948988271902
1.8588335592203897	1.649948988271902
1.8616246006006005	1.649948988271902
1.8644240360902253	1.649948988271902
1.8672319036144578	1.649948988271902
1.8700482413273	1.649948988271902
1.8728730876132929	1.649948988271902
1.8757064810892585	1.649948988271902
1.8785484606060605	1.649948988271902
1.8813990652503791	1.649948988271902
1.8842583343465045	1.649948988271902
1.887126307458143	1.649948988271902
1.8900030243902437	1.649948988271902
1.8928885251908396	1.649948988271902
1.895782850152905	1.649948988271902
1.8986860398162326	1.649948988271902
1.901598134969325	1.649948988271902
1.9045191766513057	1.649948988271902
1.907449206153846	1.649948988271902
1.9103882650231123	1.649948988271902
1.9133363950617284	1.649948988271902
1.9162936383307572	1.649948988271902
1.9192600371517026	1.649948988271902
1.922235634108527	1.649948988271902
1.9252204720496893	1.649948988271902
1.928214594090202	1.649948988271902
1.931218043613707	1.649948988271902
1.934230864274571	1.649948988271902
1.9372531	1.649948988271902
1.940284794992175	1.649948988271902
1.9433259937304075	1.649948988271902
1.9463767409733124	1.649948988271902
1.949437081761006	1.649948988271902
1.9525070614173228	1.649948988271902
1.9555867255520503	1.649948988271902
1.958676120063191	1.649948988271902
1.9617752911392403	1.649948988271902
1.9648842852614896	1.649948988271902
1.968003149206349	1.649948988271902
1.9711319300476946	1.649948988271902
1.9742706751592356	1.649948988271902
1.9774194322169059	1.649948988271902
1.9805782492012778	1.649948988271902
1.9837471744	1.649948988271902
1.9869262564102563	1.649948988271902
1.990115544141252	1.649948988271902
1.9933150868167202	1.649948988271902
1.9965249339774556	1.649948988271902
1.999745135483871	1.649948988271902
2.0029757415185783	1.649948988271902
2.006216802588997	1.649948988271902
2.0094683695299835	1.649948988271902
2.0127304935064934	1.649948988271902
2.01600322601626	1.649948988271902
2.019286618892508	1.649948988271902
2.0225807243066884	1.649948988271902
2.0258855947712417	1.649948988271902
2.0292012831423896	1.649948988271902
2.0325278426229505	1.649948988271902
2.0358653267651885	1.649948988271902
2.039213789473684	1.649948988271902
2.042573285008237	1.649948988271902
2.0459438679867987	1.649948988271902
2.0493255933884296	1.649948988271902
2.052718516556291	1.649948988271902
2.0561226932006633	1.649948988271902
2.059538179401993	1.649948988271902
2.0629650316139765	1.649948988271902
2.0664033066666665	1.649948988271902
2.069853061769616	1.649948988271902
2.07331435451505	1.649948988271902
2.076787242881072	1.649948988271902
2.080271785234899	1.649948988271902
2.0837680403361345	1.649948988271902
2.087276067340067	1.649948988271902
2.090795925801012	1.649948988271902
2.0943276756756757	1.649948988271902
2.097871377326565	1.649948988271902
2.1014270915254234	1.649948988271902
2.104994879456706	1.649948988271902
2.108574802721088	1.649948988271902
2.1121669233390117	1.649948988271902
2.1157713037542663	1.649948988271902
2.1193880068376068	1.649948988271902
2.1230170958904107	1.649948988271902
2.1266586346483702	1.649948988271902
2.1303126872852234	1.649948988271902
2.133979318416523	1.649948988271902
2.137658593103448	1.649948988271902
2.141350576856649	1.649948988271902
2.145055335640138	1.649948988271902
2.1487729358752166	1.649948988271902
2.152503444444444	1.649948988271902
2.156246928695652	1.649948988271902
2.1600034564459927	1.649948988271902
2.163773095986038	1.649948988271902
2.167555916083916	1.649948988271902
2.171351985989492	1.649948988271902
2.1751613754385963	1.649948988271902
2.1789841546572934	1.649948988271902
2.182820394366197	1.649948988271902
2.1866701657848324	1.649948988271902
2.1905335406360424	1.649948988271902
2.1944105911504423	1.649948988271902
2.1983013900709216	1.649948988271902
2.2022060106571932	1.649948988271902
2.2061245266903913	1.649948988271902
2.2100570124777184	1.649948988271902
2.2140035428571427	1.649948988271902
2.2179641932021466	1.649948988271902
2.2219390394265233	1.649948988271902
2.225928157989228	1.649948988271902
2.2299316258992805	1.649948988271902
2.2339495207207207	1.649948988271902
2.2379819205776172	1.649948988271902
2.242028904159132	1.649948988271902
2.2460905507246376	1.649948988271902
2.2501669401088926	1.649948988271902
2.2542581527272727	1.649948988271902
2.2583642695810564	1.649948988271902
2.2624853722627734	1.649948988271902
2.266621542961609	1.649948988271902
2.2707728644688645	1.649948988271902
2.274939420183486	1.649948988271902
2.279121294117647	1.649948988271902
2.2833185709023938	1.649948988271902
2.287531335793358	1.649948988271902
2.2917596746765247	1.649948988271902
2.296003674074074	1.649948988271902
2.300263421150278	1.649948988271902
2.304539003717472	1.649948988271902
2.3088305102420854	1.649948988271902
2.3131380298507462	1.649948988271902
2.3174616523364486	1.649948988271902
2.321801468164794	1.649948988271902
2.3261575684803	1.649948988271902
2.330530045112782	1.649948988271902
2.334918990583804	1.649948988271902
2.3393244981132075	1.649948988271902
2.3437466616257088	1.649948988271902
2.348185575757576	1.649948988271902
2.3526413358633773	1.649948988271902
2.3571140380228135	1.649948988271902
2.361603779047619	1.649948988271902
2.3661106564885492	1.649948988271902
2.3706347686424474	1.649948988271902
2.375176214559387	1.649948988271902
2.379735094049904	1.649948988271902
2.3843115076923076	1.649948988271902
2.388905556840077	1.649948988271902
2.3935173436293433	1.649948988271902
2.3981469709864602	1.649948988271902
2.4027945426356587	1.649948988271902
2.407460163106796	1.649948988271902
2.4121439377431906	1.649948988271902
2.4168459727095515	1.649948988271902
2.421566375	1.649948988271902
2.4263052524461837	1.649948988271902
2.43106271372549	1.649948988271902
2.4358388683693515	1.649948988271902
2.4406338267716534	1.649948988271902
2.4454477001972386	1.649948988271902
2.4502806007905136	1.649948988271902
2.455132641584158	1.649948988271902
2.4600039365079365	1.649948988271902
2.464894600397614	1.649948988271902
2.469804749003984	1.649948988271902
2.474734499001996	1.649948988271902
2.479683968	1.649948988271902
2.484653274549098	1.649948988271902
2.4896425381526104	1.649948988271902
2.494651879275654	1.649948988271902
2.4996814193548387	1.649948988271902
2.504731280808081	1.649948988271902
2.5098015870445343	1.649948988271902
2.514892462474645	1.649948988271902
2.5200040325203252	1.649948988271902
2.5251364236252543	1.649948988271902
2.530289763265306	1.649948988271902
2.5354641799591002	1.649948988271902
2.5406598032786882	1.649948988271902
2.5458767638603694	1.649948988271902
2.5511151934156375	1.649948988271902
2.556375224742268	1.649948988271902
2.561656991735537	1.649948988271902
2.5669606293995857	1.649948988271902
2.572286273858921	1.649948988271902
2.577634062370062	1.649948988271902
2.583004133333333	1.649948988271902
2.5883966263048013	1.649948988271902
2.593811682008368	1.649948988271902
2.5992494423480084	1.649948988271902
2.604710050420168	1.649948988271902
2.6101936505263157	1.649948988271902
2.6157003881856538	1.649948988271902
2.6212304101479913	1.649948988271902
2.6267838644067796	1.649948988271902
2.632360900212314	1.649948988271902
2.637961668085106	1.649948988271902
2.6435863198294243	1.649948988271902
2.6492350085470084	1.649948988271902
2.6549078886509636	1.649948988271902
2.6606051158798283	1.649948988271902
2.6663268473118276	1.649948988271902
2.67207324137931	1.649948988271902
2.6778444578833693	1.649948988271902
2.683640658008658	1.649948988271902
2.6894620043383948	1.649948988271902
2.695308660869565	1.649948988271902
2.701180793028322	1.649948988271902
2.7070785676855893	1.649948988271902
2.7130021531728663	1.649948988271902
2.7189517192982455	1.649948988271902
2.7249274373626373	1.649948988271902
2.7309294801762114	1.649948988271902
2.736958022075055	1.649948988271902
2.743013238938053	1.649948988271902
2.749095308203991	1.649948988271902
2.7552044088888885	1.649948988271902
2.7613407216035633	1.649948988271902
2.7675044285714283	1.649948988271902
2.773695713646532	1.649948988271902
2.7799147623318383	1.649948988271902
2.7861617617977528	1.649948988271902
2.792436900900901	1.649948988271902
2.79874037020316	1.649948988271902
2.80507236199095	1.649948988271902
2.8114330702947843	1.649948988271902
2.817822690909091	1.649948988271902
2.8242414214123004	1.649948988271902
2.830689461187214	1.649948988271902
2.837167011441647	1.649948988271902
2.8436742752293576	1.649948988271902
2.8502114574712643	1.649948988271902
2.8567787649769585	1.649948988271902
2.8633764064665126	1.649948988271902
2.8700045925925926	1.649948988271902
2.876663535962877	1.649948988271902
2.8833534511627903	1.649948988271902
2.8900745547785545	1.649948988271902
2.8968270654205606	1.649948988271902
2.9036112037470723	1.649948988271902
2.9104271924882625	1.649948988271902
2.917275256470588	1.649948988271902
2.9241556226415093	1.649948988271902
2.9310685200945623	1.649948988271902
2.9380141800947865	1.649948988271902
2.944992836104513	1.649948988271902
2.9520047238095235	1.649948988271902
2.9590500811455844	1.649948988271902
2.9661291483253587	1.649948988271902
2.973242167865707	1.649948988271902
2.9803893846153846	1.649948988271902
2.9875710457831324	1.649948988271902
2.9947874009661835	1.649948988271902
3.0020387021791763	1.649948988271902
3.009325203883495	1.649948988271902
3.0166471630170313	1.649948988271902
3.02400483902439	1.649948988271902
3.0313984938875302	1.649948988271902
3.0388283921568626	1.649948988271902
3.0462948009828006	1.649948988271902
3.053797990147783	1.649948988271902
3.061338232098765	1.649948988271902
3.068915801980198	1.649948988271902
3.0765309776674936	1.649948988271902
3.084184039800995	1.649948988271902
3.0918752718204487	1.649948988271902
3.0996049599999997	1.649948988271902
3.107373393483709	1.649948988271902
3.1151808643216077	1.649948988271902
3.123027667506297	1.649948988271902
3.130914101010101	1.649948988271902
3.1388404658227844	1.649948988271902
3.1468070659898473	1.649948988271902
3.1548142086513993	1.649948988271902
3.1628622040816325	1.649948988271902
3.1709513657289	1.649948988271902
3.17908201025641	1.649948988271902
3.1872544575835473	1.649948988271902
3.1954690309278346	1.649948988271902
3.203726056847545	1.649948988271902
3.212025865284974	1.649948988271902
3.220368789610389	1.649948988271902
3.2287551666666663	1.649948988271902
3.2371853368146213	1.649948988271902
3.2456596439790575	1.649948988271902
3.254178435695538	1.649948988271902
3.2627420631578947	1.649948988271902
3.2713508812664904	1.649948988271902
3.2800052486772486	1.649948988271902
3.2887055278514588	1.649948988271902
3.2974520851063827	1.649948988271902
3.3062452906666664	1.649948988271902
3.315085518716577	1.649948988271902
3.3239731474530827	1.649948988271902
3.332908559139785	1.649948988271902
3.341892140161725	1.649948988271902
3.3509242810810806	1.649948988271902
3.3600053766937665	1.649948988271902
3.369135826086956	1.649948988271902
3.3783160326975477	1.649948988271902
3.3875464043715846	1.649948988271902
3.396827353424657	1.649948988271902
3.4061592967032963	1.649948988271902
3.4155426556473825	1.649948988271902
3.424977856353591	1.649948988271902
3.434465329639889	1.649948988271902
3.444005511111111	1.649948988271902
3.4535988412256264	1.649948988271902
3.463245765363128	1.649948988271902
3.4729467338935573	1.649948988271902
3.4827022022471907	1.649948988271902
3.492512630985915	1.649948988271902
3.502378485875706	1.649948988271902
3.5123002379603396	1.649948988271902
3.5222783636363633	1.649948988271902
3.5323133447293444	1.649948988271902
3.5424056685714285	1.649948988271902
3.552555828080229	1.649948988271902
3.5627643218390803	1.649948988271902
3.573031654178674	1.649948988271902
3.5833583352601153	1.649948988271902
3.59374488115942	1.649948988271902
3.6041918139534883	1.649948988271902
3.6146996618075797	1.649948988271902
3.6252689590643272	1.649948988271902
3.6359002463343106	1.649948988271902
3.646594070588235	1.649948988271902
3.657350985250737	1.649948988271902
3.668171550295858	1.649948988271902
3.6790563323442136	1.649948988271902
3.6900059047619047	1.649948988271902
3.701020847761194	1.649948988271902
3.712101748502994	1.649948988271902
3.723249201201201	1.649948988271902
3.7344638072289156	1.649948988271902
3.7457461752265857	1.649948988271902
3.757096921212121	1.649948988271902
3.768516668693009	1.649948988271902
3.7800060487804874	1.649948988271902
3.79156570030581	1.649948988271902
3.80319626993865	1.649948988271902
3.814898412307692	1.649948988271902
3.8266727901234567	1.649948988271902
3.838520074303405	1.649948988271902
3.8504409440993785	1.649948988271902
3.862436087227414	1.649948988271902
3.8745062	1.649948988271902
3.886651987460815	1.649948988271902
3.898874163522012	1.649948988271902
3.9111734511041005	1.649948988271902
3.9235505822784806	1.649948988271902
3.936006298412698	1.649948988271902
3.948541350318471	1.649948988271902
3.9611564984025556	1.649948988271902
3.9738525128205127	1.649948988271902
3.9866301736334404	1.649948988271902
3.999490270967742	1.649948988271902
4.012433605177994	1.649948988271902
4.025460987012987	1.649948988271902
4.038573237785016	1.649948988271902
4.0517711895424835	1.649948988271902
4.065055685245901	1.649948988271902
4.078427578947368	1.649948988271902
4.0918877359735975	1.649948988271902
4.105437033112582	1.649948988271902
4.119076358803986	1.649948988271902
4.132806613333333	1.649948988271902
4.1466287090301	1.649948988271902
4.160543570469798	1.649948988271902
4.174552134680134	1.649948988271902
4.188655351351351	1.649948988271902
4.202854183050847	1.649948988271902
4.217149605442176	1.649948988271902
4.2315426075085325	1.649948988271902
4.246034191780821	1.649948988271902
4.260625374570447	1.649948988271902
4.275317186206896	1.649948988271902
4.290110671280276	1.649948988271902
4.305006888888888	1.649948988271902
4.320006912891985	1.649948988271902
4.335111832167832	1.649948988271902
4.350322750877193	1.649948988271902
4.365640788732394	1.649948988271902
4.381067081272085	1.649948988271902
4.396602780141843	1.649948988271902
4.4122490533807825	1.649948988271902
4.4280070857142855	1.649948988271902
4.4438780788530465	1.649948988271902
4.459863251798561	1.649948988271902
4.4759638411552345	1.649948988271902
4.492181101449275	1.649948988271902
4.508516305454545	1.649948988271902
4.524970744525547	1.649948988271902
4.541545728937729	1.649948988271902
4.558242588235294	1.649948988271902
4.575062671586716	1.649948988271902
4.592007348148148	1.649948988271902
4.609078007434944	1.649948988271902
4.6262760597014925	1.649948988271902
4.643602936329588	1.649948988271902
4.661060090225564	1.649948988271902
4.678648996226415	1.649948988271902
4.696371151515152	1.649948988271902
4.714228076045627	1.649948988271902
4.7322213129770985	1.649948988271902
4.750352429118774	1.649948988271902
4.768623015384615	1.649948988271902
4.787034687258687	1.649948988271902
4.8055890852713175	1.649948988271902
4.824287875486381	1.649948988271902
4.84313275	1.649948988271902
4.86212542745098	1.649948988271902
4.881267653543307	1.649948988271902
4.900561201581027	1.649948988271902
4.920007873015873	1.649948988271902
4.939609498007968	1.649948988271902
4.959367936	1.649948988271902
4.979285076305221	1.649948988271902
4.999362838709677	1.649948988271902
5.0196031740890685	1.649948988271902
5.0400080650406505	1.649948988271902
5.060579526530612	1.649948988271902
5.0813196065573765	1.649948988271902
5.102230386831275	1.649948988271902
5.123313983471074	1.649948988271902
5.144572547717842	1.649948988271902
5.166008266666666	1.649948988271902
5.187623364016736	1.649948988271902
5.209420100840336	1.649948988271902
5.2314007763713075	1.649948988271902
5.253567728813559	1.649948988271902
5.275923336170212	1.649948988271902
5.298470017094017	1.649948988271902
5.321210231759657	1.649948988271902
5.34414648275862	1.649948988271902
5.367281316017316	1.649948988271902
5.39061732173913	1.649948988271902
5.414157135371179	1.649948988271902
5.437903438596491	1.649948988271902
5.461858960352423	1.649948988271902
5.486026477876106	1.649948988271902
5.510408817777777	1.649948988271902
5.535008857142857	1.649948988271902
5.559829524663677	1.649948988271902
5.584873801801802	1.649948988271902
5.6101447239819	1.649948988271902
5.635645381818182	1.649948988271902
5.661378922374428	1.649948988271902
5.687348550458715	1.649948988271902
5.713557529953917	1.649948988271902
5.740009185185185	1.649948988271902
5.766706902325581	1.649948988271902
5.793654130841121	1.649948988271902
5.820854384976525	1.649948988271902
5.848311245283019	1.649948988271902
5.876028360189573	1.649948988271902
5.904009447619047	1.649948988271902
5.932258296650717	1.649948988271902
5.960778769230769	1.649948988271902
5.989574801932367	1.649948988271902
6.01865040776699	1.649948988271902
6.04800967804878	1.649948988271902
6.077656784313725	1.649948988271902
6.107595980295566	1.649948988271902
6.137831603960396	1.649948988271902
6.16836807960199	1.649948988271902
6.1992099199999995	1.649948988271902
6.230361728643215	1.649948988271902
6.261828202020202	1.649948988271902
6.2936141319796945	1.649948988271902
6.325724408163265	1.649948988271902
6.35816402051282	1.649948988271902
6.390938061855669	1.649948988271902
6.424051730569948	1.649948988271902
6.457510333333333	1.649948988271902
6.491319287958115	1.649948988271902
6.5254841263157894	1.649948988271902
6.560010497354497	1.649948988271902
6.594904170212765	1.649948988271902
6.630171037433154	1.649948988271902
6.66581711827957	1.649948988271902
6.701848562162161	1.649948988271902
6.738271652173912	1.649948988271902
6.775092808743169	1.649948988271902
6.812318593406593	1.649948988271902
6.849955712707182	1.649948988271902
6.888011022222222	1.649948988271902
6.926491530726256	1.649948988271902
6.9654044044943815	1.649948988271902
7.004756971751412	1.649948988271902
7.0445567272727265	1.649948988271902
7.084811337142857	1.649948988271902
7.125528643678161	1.649948988271902
7.1667166705202305	1.649948988271902
7.208383627906977	1.649948988271902
7.2505379181286544	1.649948988271902
7.29318814117647	1.649948988271902
7.336343100591716	1.649948988271902
7.380011809523809	1.649948988271902
7.424203497005988	1.649948988271902
7.468927614457831	1.649948988271902
7.514193842424242	1.649948988271902
7.560012097560975	1.649948988271902
7.6063925398773	1.649948988271902
7.6533455802469135	1.649948988271902
7.700881888198757	1.649948988271902
7.7490124	1.649948988271902
7.797748327044024	1.649948988271902
