-0.3	10148.2	4.2217e-07	-4.90714e-07	-10148.2
-0.2998	10148.2	2.45056e-07	-4.67007e-07	-10148.2
-0.2996	10148.2	2.00048e-07	-5.17084e-07	-10148.2
-0.2994	10148.2	4.41497e-08	-5.73516e-07	-10148.2
-0.2992	10148.2	9.07903e-08	-5.12531e-07	-10148.2
-0.299	10148.2	1.51603e-07	-5.24556e-07	-10148.2
-0.2988	10148.2	-2.15595e-08	-6.12169e-07	-10148.2
-0.2986	10148.2	-6.52797e-08	-6.3244e-07	-10148.2
-0.298399	10148.2	-1.20338e-07	-5.76351e-07	-10148.2
-0.298199	10148.2	-7.48998e-08	-7.26322e-07	-10148.2
-0.297999	10148.2	-2.37755e-07	-6.61128e-07	-10148.2
-0.297799	10148.2	-1.75997e-07	-4.35828e-07	-10148.2
-0.297599	10148.2	-2.30798e-07	-7.41268e-07	-10148.2
-0.297399	10148.2	-3.85579e-07	-6.8578e-07	-10148.2
-0.297199	10148.2	-3.55516e-07	-6.2428e-07	-10148.2
-0.296999	10148.2	-2.46989e-07	-5.85112e-07	-10148.2
-0.296799	10148.2	-4.02286e-07	-5.4268e-07	-10148.2
-0.296599	10148.2	-4.56142e-07	-5.99886e-07	-10148.2
-0.296399	10148.2	-6.26169e-07	-7.28384e-07	-10148.2
-0.296199	10148.2	-8.42065e-07	-5.73946e-07	-10148.2
-0.295999	10148.2	-5.16525e-07	-5.62264e-07	-10148.2
-0.295799	10148.2	-6.23378e-07	-5.51785e-07	-10148.2
-0.295599	10148.2	-6.74141e-07	-5.87173e-07	-10148.2
-0.295398	10148.2	-7.23745e-07	-4.73879e-07	-10148.2
-0.295198	10148.2	-8.48485e-07	-5.9834e-07	-10148.2
-0.294998	10148.2	-9.09728e-07	-6.10365e-07	-10148.2
-0.294798	10148.2	-1.19668e-06	-6.05125e-07	-10148.2
-0.294598	10148.2	-1.255e-06	-5.73516e-07	-10148.2
-0.294398	10148.2	-9.37901e-07	-7.21856e-07	-10148.2
-0.294198	10148.2	-1.19853e-06	-7.10174e-07	-10148.2
-0.293998	10148.2	-1.31357e-06	-6.36305e-07	-10148.2
-0.293798	10148.2	-1.15616e-06	-6.49103e-07	-10148.2
-0.293598	10148.2	-1.26088e-06	-6.83203e-07	-10148.2
-0.293398	10148.2	-1.31448e-06	-6.89044e-07	-10148.2
-0.293198	10148.2	-1.4261e-06	-7.52348e-07	-10148.2
-0.292998	10148.2	-1.50977e-06	8.58407e-07	-10148.2
-0.292798	10148.2	-1.55051e-06	1.02072e-06	-10148.2
-0.292598	10148.2	-1.58419e-06	6.59029e-07	-10148.2
-0.292397	10148.2	-1.62378e-06	7.18698e-07	-10148.2
-0.292197	10148.2	-1.66934e-06	4.69001e-07	-10148.2
-0.291997	10148.2	-1.70852e-06	3.77606e-07	-10148.2
-0.291797	10148.2	-1.74448e-06	2.77527e-07	-10148.2
-0.291597	10148.2	-1.78336e-06	2.80533e-08	-10148.2
-0.291397	10148.2	-1.83312e-06	1.17557e-07	-10148.2
-0.291197	10148.2	-1.86585e-06	-3.01684e-08	-10148.2
-0.290997	10148.2	-1.93849e-06	-8.31579e-08	-10148.2
