-0.3	10148.2	-2.43983e-07	1.84771e-06	-10148.2
-0.2997	10148.2	-3.00243e-07	1.82594e-06	-10148.2
-0.2994	10148.2	-3.55817e-07	1.9102e-06	-10148.2
-0.2991	10148.2	-3.41043e-07	1.87097e-06	-10148.2
-0.298799	10148.2	-5.80817e-07	1.94793e-06	-10148.2
-0.298499	10148.2	-5.59258e-07	1.85708e-06	-10148.2
-0.298199	10148.2	-6.88529e-07	1.92414e-06	-10148.2
-0.297899	10148.2	-6.74657e-07	1.9839e-06	-10148.2
-0.297599	10148.2	-9.62746e-07	2.05266e-06	-10148.2
-0.297299	10148.2	-1.05149e-06	1.89418e-06	-10148.2
-0.296998	10148.2	-8.53972e-07	2.01487e-06	-10148.2
-0.296698	10148.2	-1.25798e-06	1.98485e-06	-10148.2
-0.296398	10148.2	-1.33504e-06	1.92511e-06	-10148.2
-0.296098	10148.2	-1.03522e-06	3.01314e-06	-10148.2
-0.295798	10148.2	-1.24314e-06	3.04931e-06	-10148.2
-0.295498	10148.2	-1.18427e-06	3.23687e-06	-10148.2
-0.295198	10148.2	-1.18988e-06	3.34444e-06	-10148.2
-0.294897	10148.2	-1.08547e-06	3.48271e-06	-10148.2
-0.294597	10148.2	-1.20879e-06	3.47198e-06	-10148.2
-0.294297	10148.2	-1.20731e-06	3.48497e-06	-10148.2
-0.293997	10148.2	-1.33924e-06	3.67913e-06	-10148.2
-0.293697	10148.2	-1.38115e-06	3.81798e-06	-10148.2
-0.293397	10148.2	-1.21514e-06	4.02029e-06	-10148.2
-0.293097	10148.2	-1.39104e-06	3.98586e-06	-10148.2
-0.292796	10148.2	-1.24179e-06	4.04738e-06	-10148.2
-0.292496	10148.2	-1.46578e-06	4.13936e-06	-10148.2
-0.292196	10148.2	-1.54551e-06	4.24194e-06	-10148.2
-0.291896	10148.2	-1.28649e-06	4.25641e-06	-10148.2
-0.291596	10148.2	-1.67437e-06	4.54309e-06	-10148.2
-0.291296	10148.2	-1.46765e-06	4.51498e-06	-10148.2
-0.290995	10148.2	-1.37835e-06	4.49341e-06	-10148.2
-0.290695	10148.2	-1.39063e-06	4.67746e-06	-10148.2
-0.290395	10148.2	-1.27788e-06	4.95672e-06	-10148.2
-0.290095	10148.2	-1.33879e-06	4.84205e-06	-10148.2
-0.289795	10148.2	-1.35582e-06	4.95012e-06	-10148.2
-0.289495	10148.2	-1.06291e-06	5.4471e-06	-10148.2
-0.289195	10148.2	-1.68433e-06	5.69829e-06	-10148.2
-0.288894	10148.2	-1.50522e-06	5.82971e-06	-10148.2
-0.288594	10148.2	-1.72169e-06	5.91325e-06	-10148.2
-0.288294	10148.2	-1.83427e-06	6.01592e-06	-10148.2
-0.287994	10148.2	-1.94149e-06	6.15819e-06	-10148.2
-0.287694	10148.2	-1.87461e-06	6.52903e-06	-10148.2
-0.287394	10148.2	-1.83084e-06	6.53891e-06	-10148.2
-0.287094	10148.2	-1.93272e-06	6.69863e-06	-10148.2
-0.286793	10148.2	-1.31506e-07	7.83797e-06	-10148.2
-0.286493	10148.2	-1.90371e-07	8.08553e-06	-10148.2
-0.286193	10148.2	-2.23316e-07	8.26745e-06	-10148.2
-0.285893	10148.2	-3.63834e-07	8.32498e-06	-10148.2
-0.285593	10148.2	-6.29814e-07	8.43045e-06	-10148.2
-0.285293	10148.2	-5.81677e-07	8.60838e-06	-10148.2
-0.284992	10148.2	-6.38173e-07	8.94405e-06	-10148.2
-0.284692	10148.2	-8.63585e-07	9.03326e-06	-10148.2
-0.284392	10148.2	-7.9225e-07	9.21691e-06	-10148.2
-0.284092	10148.2	-9.71295e-07	9.38798e-06	-10148.2
-0.283792	10148.2	-1.06466e-06	9.56029e-06	-10148.2
-0.283492	10148.2	-1.33886e-06	9.75325e-06	-10148.2
-0.283192	10148.2	-1.36451e-06	9.79156e-06	-10148.2
-0.282891	10148.2	-1.3712e-06	1.00192e-05	-10148.2
-0.282591	10148.2	-1.44951e-06	1.01991e-05	-10148.2
-0.282291	10148.2	-1.54712e-06	1.0325e-05	-10148.2
-0.281991	10148.2	-1.81824e-06	1.0656e-05	-10148.2
-0.281691	10148.2	-1.80896e-06	1.07866e-05	-10148.2
-0.281391	10148.2	-1.88427e-06	1.08807e-05	-10148.2
-0.281091	10148.2	-2.11548e-06	1.11766e-05	-10148.2
-0.28079	10148.2	-2.2077e-06	1.11784e-05	-10148.2
-0.28049	10148.2	-2.06359e-06	1.14677e-05	-10148.2
-0.28019	10148.2	-2.40558e-06	1.15179e-05	-10148.2
-0.27989	10148.2	-2.2566e-06	1.18229e-05	-10148.2
-0.27959	10148.2	-2.36047e-06	1.19302e-05	-10148.2
-0.27929	10148.2	-2.45848e-06	1.21365e-05	-10148.2
-0.278989	10148.2	-2.40296e-06	1.24274e-05	-10148.2
-0.278689	10148.2	-2.69699e-06	1.30511e-05	-10148.2
-0.278389	10148.2	-2.54723e-06	1.29891e-05	-10148.2
-0.278089	10148.2	-2.61117e-06	1.34941e-05	-10148.2
-0.277789	10148.2	-2.91378e-06	1.35725e-05	-10148.2
-0.277489	10148.2	-2.86834e-06	1.38562e-05	-10148.2
-0.277189	10148.2	-2.94517e-06	1.40193e-05	-10148.2
-0.276888	10148.2	-3.01499e-06	1.42855e-05	-10148.2
-0.276588	10148.2	4.05443e-07	1.68321e-05	-10148.2
-0.276288	10148.2	-8.56913e-08	1.71137e-05	-10148.2
-0.275988	10148.2	-4.47451e-07	1.73333e-05	-10148.2
-0.275688	10148.2	-8.64501e-07	1.76246e-05	-10148.2
