1.24	0.280224702
1.333425096	0.280224702
1.345264236	0.339710263
1.384373549	0.351607376
1.450645303	0.351607376
1.509779475	0.351607376
1.562137811	0.393247269
1.622985665	0.411092938
1.69391502	0.428938606
1.743532058	0.446784275
1.788434024	0.512218393
1.837734015	0.601446736
1.889829062	0.67282941
1.942696714	0.637138073
1.991443218	0.506269837
2.032733568	0.518166949
2.094028641	0.565755398
2.156341731	0.619292404
2.204836415	0.708520747
2.22247713	0.92266877
2.264757452	0.714469303
2.337822959	0.726366415
2.426310599	0.714469303
2.506589906	0.744212084
2.584323991	0.833440427
2.732625789	0.904823101
2.888934449	0.892925989
3.030777052	0.845337539
3.187267381	0.79774909
3.327251261	0.857234652
3.45127029	0.946462994
3.688017512	1
3.832175439	0.92266877
4.105960265	0.916720213
4.133333333	0.916720213
6.2	0.916720213
