//1	2	1	1	0	0	0	0
//Energy [eV]	Attenuation length [mm]
1.3609681492864982	11.736069016284436
1.3624637186813187	11.736069016284436
1.3639625786578657	11.736069016284436
1.3654647400881057	11.736069016284436
1.3669702138919513	11.736069016284436
1.3684790110375276	11.736069016284453
1.3699911425414364	11.736069016284436
1.3715066194690264	11.736069016284453
1.3730254529346622	11.736069016284453
1.3745476541019954	11.736069016284436
1.3760732341842397	11.736069016284436
1.3776022044444443	11.736069016284436
1.379134576195773	11.736069016284436
1.3806703608017816	11.736069016284436
1.3822095696767	11.736069016284453
1.3837522142857142	11.736069016284453
1.3852983061452513	11.736069016284436
1.386847856823266	11.736069016284453
1.3884008779395296	11.736069016284453
1.3899573811659192	11.736069016284436
1.3915173782267114	11.736069016284436
1.3930808808988764	11.736069016284436
1.3946479010123733	11.72110639175132
1.3962184504504505	11.70621802372495
1.3977925411499434	11.691403178803188
1.39937018510158	11.676661134395903
1.4009513943502825	11.661991178513329
1.402536180995475	11.647392609559812
1.404124557191393	11.63286473613245
1.4057165351473921	11.618406876824604
1.4073121271282631	11.604018360034111
1.4089113454545454	11.58969852377614
1.410514202502844	11.58969852377614
1.4121207107061502	11.58969852377614
1.413730882554162	11.589698523776155
1.415344730593607	11.58969852377614
1.4169622674285713	11.58969852377614
1.4185835057208236	11.589698523776155
1.4202084581901488	11.589698523776155
1.4218371376146788	11.58969852377614
1.4234695568312283	11.58969852377614
1.4251057287356321	11.58969852377614
1.426745666283084	11.58969852377614
1.4283893824884792	11.58969852377614
1.4300368904267589	11.589698523776155
1.4316882032332563	11.589698523776155
1.4333433341040462	11.589698523776155
1.4350022962962963	11.589698523776155
1.436665103128621	11.589698523776155
1.4383317679814385	11.58969852377614
1.4400023042973287	11.58969852377614
1.4416767255813951	11.58969852377614
1.4433550454016297	11.604018360034111
1.4450372773892772	11.618406876824604
1.4467234352392064	11.63286473613245
1.4484135327102803	11.647392609559812
1.450107583625731	11.661991178513329
1.4518056018735361	11.676661134395903
1.4535076014067994	11.691403178803188
1.4552135962441313	11.706218023724935
1.4569236004700352	11.72110639175132
1.458637628235294	11.736069016284436
1.4603556937573614	11.736069016284436
1.4620778113207547	11.736069016284436
1.4638039952774498	11.736069016284453
1.4655342600472812	11.736069016284453
1.4672686201183431	11.736069016284436
1.4690070900473933	11.736069016284453
1.4707496844602608	11.736069016284453
1.4724964180522564	11.736069016284436
1.474247305588585	11.736069016284436
1.4760023619047618	11.736069016284436
1.477761601907032	11.736069016284436
1.4795250405727922	11.736069016284436
1.4812926929510155	11.736069016284453
1.4830645741626793	11.736069016284453
1.4848406994011976	11.736069016284436
1.4866210839328535	11.736069016284453
1.4884057430972388	11.736069016284453
1.4901946923076923	11.736069016284436
1.4919879470517448	11.736069016284436
1.4937855228915662	11.736069016284436
1.4955874354644147	11.736069016284436
1.4973937004830917	11.736069016284436
1.4992043337363965	11.736069016284453
1.5010193510895882	11.736069016284453
1.5028387684848483	11.736069016284436
1.5046626019417475	11.736069016284453
1.5064908675577156	11.736069016284453
1.5083235815085156	11.736069016284436
1.510160760048721	11.736069016284436
1.512002419512195	11.736069016284436
1.5138485763125762	11.736069016284436
1.5156992469437651	11.736069016284436
1.517554447980416	11.736069016284453
1.5194141960784313	11.736069016284453
1.52127850797546	11.736069016284436
1.5231474004914003	11.736069016284453
1.525020890528905	11.736069016284453
1.5268989950738916	11.736069016284436
1.528781731196054	11.736069016284436
1.5306691160493826	11.736069016284436
1.5325611668726822	11.736069016284436
1.534457900990099	11.736069016284436
1.536359335811648	11.736069016284453
1.5382654888337468	11.736069016284453
1.5401763776397515	11.736069016284436
1.5420920199004975	11.736069016284453
1.5440124333748442	11.736069016284453
1.5459376359102244	11.736069016284436
1.5478676454431959	11.736069016284436
1.5498024799999999	11.736069016284436
1.5517421576971213	11.751106641755065
1.5536866967418546	11.766220023844953
1.555636115432873	11.78140992971461
1.5575904321608038	11.796677138237023
1.559549665408805	11.812022440237296
1.5615138337531485	11.827446638738586
1.5634829558638081	11.842950549213912
1.5654570505050505	11.858534999845222
1.5674361365360303	11.874200831788658
1.5694202329113922	11.889948899447088
1.5714093586818756	11.874200831788658
1.5734035329949236	11.858534999845222
1.5754027750952986	11.842950549213912
1.5774071043256996	11.827446638738586
1.5794165401273885	11.812022440237296
1.5814311020408163	11.796677138237023
1.5834508097062578	11.78140992971461
1.58547568286445	11.766220023844953
1.5875057413572342	11.751106641755065
1.589541005128205	11.736069016284436
1.5915814942233633	11.72110639175132
1.5936272287917737	11.706218023724935
1.595678229086229	11.691403178803188
1.5977345154639173	11.676661134395903
1.5997961083870966	11.661991178513329
1.6018630284237725	11.647392609559812
1.6039352962483828	11.63286473613245
1.606012932642487	11.618406876824604
1.6080959584954604	11.604018360034111
1.6101843948051946	11.58969852377614
1.6122782626788035	11.547144618800274
1.6143775833333331	11.50518589287606
1.6164823780964797	11.463805926479058
1.6185926684073106	11.42298897031171
1.6207084758169934	11.382719909315293
1.6228298219895287	11.342984229065234
1.62495672870249	11.30376798436318
1.627089217847769	11.265057769855447
1.6292273114323257	11.226840692523147
1.6313710315789474	11.189104345902571
1.6335204005270092	11.078662426534422
1.6356754406332452	10.972142361163705
1.637836174372523	10.869275140727806
1.6400026243386243	10.769818518777114
1.642174813245033	10.6735535751226
1.6443527639257294	10.580281813912517
1.6465364993359892	10.489822699400452
1.6487260425531913	10.402011552500111
1.6509214167776296	10.3166977465385
1.6531226453333332	10.233743152546968
1.6553297516688918	10.00622892337245
1.6575427593582885	9.79475929010883
1.6597616921017402	9.597219592716066
1.6619865737265413	9.411887513627342
1.6642174281879194	9.237341647479123
1.6664542795698924	9.072395244227074
1.6686971520861371	8.91604724081003
1.6709460700808625	8.767445435443197
1.6732010580296894	8.625858361434371
1.6754621405405403	8.49065350522925
1.677729342354533	8.131659993960985
1.6800026883468833	7.811070557333904
1.6822822035278153	7.521456776205964
1.684567913043478	7.257356727749997
1.6868598421768706	7.01463681191159
1.6891580163487738	6.7900931395222965
1.6914624611186901	6.581192064245893
1.6937732021857923	6.385895357611826
1.6960902653898768	6.202538912443686
1.6984136767123286	6.029746437093677
1.7007434622770918	5.612408029705524
1.7030796483516482	5.246099939302825
1.7054222613480055	4.919691359756428
1.7077713278236912	4.625337791880857
1.7101268744827585	4.357302490873307
1.7124889281767954	4.111263035890802
1.7148575159059474	3.8838815177822017
1.7172326648199445	3.672526534930367
1.71961440221914	3.475086879221652
1.7220027555555555	3.2898428580163097
1.724397752433936	2.9868136157816423
1.7267994206128132	2.711604635626794
1.7292077880055787	2.459534500817709
1.731622882681564	2.227012274252151
1.7340447328671327	2.0112230807713676
1.7364733669467787	1.809919429680468
1.7389088134642354	1.6212782806268446
1.7413511011235954	1.4438004645733389
1.743800258790436	1.2762382377535813
1.7462563154929576	1.1175420239054352
1.748719300423131	1.0097767314653672
1.751189242937853	0.9057486974388163
1.753666172560113	0.805207373159474
1.7561501189801698	0.7079265903887643
1.7586411120567376	0.6137014972238232
1.7611391818181816	0.5223459607405659
1.7636443584637267	0.43369035357405805
1.7661566723646722	0.34757965828360493
1.7686761540656204	0.26387183627742605
1.7712028342857142	0.18243641819027206
1.7737367439198855	0.16526989895388003
1.7762779140401146	0.14820105088538096
1.7788263758967	0.13122876884375623
1.7813821609195402	0.11435196633938413
1.7839453007194244	0.09756957511668019
1.786515827089337	0.08088054474834924
1.7890937720057718	0.06428384224086135
1.7916791676300576	0.047778451650777765
1.794272046309696	0.03136337371157662
1.79687244057971	0.015037625470632858
1.7994803831640056	0.013831837673049881
1.8020959069767442	0.012626534322164047
1.8047190451237263	0.0114217150288622
1.8073498309037899	0.010217379404498463
1.8099882978102189	0.009013527060896174
1.8126344795321636	0.007810157610344783
1.815288409956076	0.006607270665600119
1.8179501231671553	0.005404865839884626
1.8206196534508075	0.0042029427468843
1.8232970352941176	0.003001501000750603
1.8259823033873341	0.003001501000750603
1.8286754926253685	0.003001501000750603
1.8313766381093057	0.003001501000750603
1.834085775147929	0.003001501000750603
1.836802939259259	0.003001501000750603
1.8395281661721068	0.003001501000750603
1.8422614918276372	0.003001501000750603
1.8450029523809524	0.003001501000750603
1.8477525842026825	0.003001501000750603
1.850510423880597	0.003001501000750603
1.8532765082212255	0.003001501000750603
1.856050874251497	0.003001501000750603
1.8588335592203897	0.003001501000750603
1.8616246006006005	0.003001501000750603
1.8644240360902253	0.003001501000750603
1.8672319036144578	0.003001501000750603
1.8700482413273	0.003001501000750603
1.8728730876132929	0.003001501000750603
1.8757064810892585	0.003001501000750603
1.8785484606060605	0.003001501000750603
1.8813990652503791	0.003001501000750603
1.8842583343465045	0.003001501000750603
1.887126307458143	0.003001501000750603
1.8900030243902437	0.003001501000750603
1.8928885251908396	0.003001501000750603
1.895782850152905	0.003001501000750603
1.8986860398162326	0.003001501000750603
1.901598134969325	0.003001501000750603
1.9045191766513057	0.003001501000750603
1.907449206153846	0.003001501000750603
1.9103882650231123	0.003001501000750603
1.9133363950617284	0.003001501000750603
1.9162936383307572	0.003001501000750603
1.9192600371517026	0.003001501000750603
1.922235634108527	0.003001501000750603
1.9252204720496893	0.003001501000750603
1.928214594090202	0.003001501000750603
1.931218043613707	0.003001501000750603
1.934230864274571	0.003001501000750603
1.9372531	0.003001501000750603
1.940284794992175	0.003001501000750603
1.9433259937304075	0.003001501000750603
1.9463767409733124	0.003001501000750603
1.949437081761006	0.003001501000750603
1.9525070614173228	0.003001501000750603
1.9555867255520503	0.003001501000750603
1.958676120063191	0.003001501000750603
1.9617752911392403	0.003001501000750603
1.9648842852614896	0.003001501000750603
1.968003149206349	0.003001501000750603
1.9711319300476946	0.003001501000750603
1.9742706751592356	0.003001501000750603
1.9774194322169059	0.003001501000750603
1.9805782492012778	0.003001501000750603
1.9837471744	0.003001501000750603
1.9869262564102563	0.003001501000750603
1.990115544141252	0.003001501000750603
1.9933150868167202	0.003001501000750603
1.9965249339774556	0.003001501000750603
1.999745135483871	0.003001501000750603
2.0029757415185783	0.003001501000750603
2.006216802588997	0.003001501000750603
2.0094683695299835	0.003001501000750603
2.0127304935064934	0.003001501000750603
2.01600322601626	0.003001501000750603
2.019286618892508	0.003001501000750603
2.0225807243066884	0.003001501000750603
2.0258855947712417	0.003001501000750603
2.0292012831423896	0.003001501000750603
2.0325278426229505	0.003001501000750603
2.0358653267651885	0.003001501000750603
2.039213789473684	0.003001501000750603
2.042573285008237	0.003001501000750603
2.0459438679867987	0.003001501000750603
2.0493255933884296	0.003001501000750603
2.052718516556291	0.003001501000750603
2.0561226932006633	0.003001501000750603
2.059538179401993	0.003001501000750603
2.0629650316139765	0.003001501000750603
2.0664033066666665	0.003001501000750603
2.069853061769616	0.003001501000750603
2.07331435451505	0.003001501000750603
2.076787242881072	0.003001501000750603
2.080271785234899	0.003001501000750603
2.0837680403361345	0.003001501000750603
2.087276067340067	0.003001501000750603
2.090795925801012	0.003001501000750603
2.0943276756756757	0.003001501000750603
2.097871377326565	0.003001501000750603
2.1014270915254234	0.003001501000750603
2.104994879456706	0.003001501000750603
2.108574802721088	0.003001501000750603
2.1121669233390117	0.003001501000750603
2.1157713037542663	0.003001501000750603
2.1193880068376068	0.003001501000750603
2.1230170958904107	0.003001501000750603
2.1266586346483702	0.003001501000750603
2.1303126872852234	0.003001501000750603
2.133979318416523	0.003001501000750603
2.137658593103448	0.003001501000750603
2.141350576856649	0.003001501000750603
2.145055335640138	0.003001501000750603
2.1487729358752166	0.003001501000750603
2.152503444444444	0.003001501000750603
2.156246928695652	0.003001501000750603
2.1600034564459927	0.003001501000750603
2.163773095986038	0.003001501000750603
2.167555916083916	0.003001501000750603
2.171351985989492	0.003001501000750603
2.1751613754385963	0.003001501000750603
2.1789841546572934	0.003001501000750603
2.182820394366197	0.003001501000750603
2.1866701657848324	0.003001501000750603
2.1905335406360424	0.003001501000750603
2.1944105911504423	0.003001501000750603
2.1983013900709216	0.003001501000750603
2.2022060106571932	0.003001501000750603
2.2061245266903913	0.003001501000750603
2.2100570124777184	0.003001501000750603
2.2140035428571427	0.003001501000750603
2.2179641932021466	0.003001501000750603
2.2219390394265233	0.003001501000750603
2.225928157989228	0.003001501000750603
2.2299316258992805	0.003001501000750603
2.2339495207207207	0.003001501000750603
2.2379819205776172	0.003001501000750603
2.242028904159132	0.003001501000750603
2.2460905507246376	0.003001501000750603
2.2501669401088926	0.003001501000750603
2.2542581527272727	0.003001501000750603
2.2583642695810564	0.003001501000750603
2.2624853722627734	0.003001501000750603
2.266621542961609	0.003001501000750603
2.2707728644688645	0.003001501000750603
2.274939420183486	0.003001501000750603
2.279121294117647	0.003001501000750603
2.2833185709023938	0.003001501000750603
2.287531335793358	0.003001501000750603
2.2917596746765247	0.003001501000750603
2.296003674074074	0.003001501000750603
2.300263421150278	0.003001501000750603
2.304539003717472	0.003001501000750603
2.3088305102420854	0.003001501000750603
2.3131380298507462	0.003001501000750603
2.3174616523364486	0.003001501000750603
2.321801468164794	0.003001501000750603
2.3261575684803	0.003001501000750603
2.330530045112782	0.003001501000750603
2.334918990583804	0.003001501000750603
2.3393244981132075	0.003001501000750603
2.3437466616257088	0.003001501000750603
2.348185575757576	0.003001501000750603
2.3526413358633773	0.003001501000750603
2.3571140380228135	0.003001501000750603
2.361603779047619	0.003001501000750603
2.3661106564885492	0.003001501000750603
2.3706347686424474	0.003001501000750603
2.375176214559387	0.003001501000750603
2.379735094049904	0.003001501000750603
2.3843115076923076	0.003001501000750603
2.388905556840077	0.003001501000750603
2.3935173436293433	0.003001501000750603
2.3981469709864602	0.003001501000750603
2.4027945426356587	0.003001501000750603
2.407460163106796	0.003001501000750603
2.4121439377431906	0.003001501000750603
2.4168459727095515	0.003001501000750603
2.421566375	0.003001501000750603
2.4263052524461837	0.003001501000750603
2.43106271372549	0.003001501000750603
2.4358388683693515	0.003001501000750603
2.4406338267716534	0.003001501000750603
2.4454477001972386	0.003001501000750603
2.4502806007905136	0.003001501000750603
2.455132641584158	0.003001501000750603
2.4600039365079365	0.003001501000750603
2.464894600397614	0.003001501000750603
2.469804749003984	0.003001501000750603
2.474734499001996	0.003001501000750603
2.479683968	0.003001501000750603
2.484653274549098	0.003001501000750603
2.4896425381526104	0.003001501000750603
2.494651879275654	0.003001501000750603
2.4996814193548387	0.003001501000750603
2.504731280808081	0.003001501000750603
2.5098015870445343	0.003001501000750603
2.514892462474645	0.003001501000750603
2.5200040325203252	0.003001501000750603
2.5251364236252543	0.003001501000750603
2.530289763265306	0.003001501000750603
2.5354641799591002	0.003001501000750603
2.5406598032786882	0.003001501000750603
2.5458767638603694	0.003001501000750603
2.5511151934156375	0.003001501000750603
2.556375224742268	0.003001501000750603
2.561656991735537	0.003001501000750603
2.5669606293995857	0.003001501000750603
2.572286273858921	0.003001501000750603
2.577634062370062	0.003001501000750603
2.583004133333333	0.003001501000750603
2.5883966263048013	0.003001501000750603
2.593811682008368	0.003001501000750603
2.5992494423480084	0.003001501000750603
2.604710050420168	0.003001501000750603
2.6101936505263157	0.003001501000750603
2.6157003881856538	0.003001501000750603
2.6212304101479913	0.003001501000750603
2.6267838644067796	0.003001501000750603
2.632360900212314	0.003001501000750603
2.637961668085106	0.003001501000750603
2.6435863198294243	0.003001501000750603
2.6492350085470084	0.003001501000750603
2.6549078886509636	0.003001501000750603
2.6606051158798283	0.003001501000750603
2.6663268473118276	0.003001501000750603
2.67207324137931	0.003001501000750603
2.6778444578833693	0.003001501000750603
2.683640658008658	0.003001501000750603
2.6894620043383948	0.003001501000750603
2.695308660869565	0.003001501000750603
2.701180793028322	0.003001501000750603
2.7070785676855893	0.003001501000750603
2.7130021531728663	0.003001501000750603
2.7189517192982455	0.003001501000750603
2.7249274373626373	0.003001501000750603
2.7309294801762114	0.003001501000750603
2.736958022075055	0.003001501000750603
2.743013238938053	0.003001501000750603
2.749095308203991	0.003001501000750603
2.7552044088888885	0.003001501000750603
2.7613407216035633	0.003001501000750603
2.7675044285714283	0.003001501000750603
2.773695713646532	0.003001501000750603
2.7799147623318383	0.003001501000750603
2.7861617617977528	0.003001501000750603
2.792436900900901	0.003001501000750603
2.79874037020316	0.003001501000750603
2.80507236199095	0.003001501000750603
2.8114330702947843	0.003001501000750603
2.817822690909091	0.003001501000750603
2.8242414214123004	0.003001501000750603
2.830689461187214	0.003001501000750603
2.837167011441647	0.003001501000750603
2.8436742752293576	0.003001501000750603
2.8502114574712643	0.003001501000750603
2.8567787649769585	0.003001501000750603
2.8633764064665126	0.003001501000750603
2.8700045925925926	0.003001501000750603
2.876663535962877	0.003001501000750603
2.8833534511627903	0.003001501000750603
2.8900745547785545	0.003001501000750603
2.8968270654205606	0.003001501000750603
2.9036112037470723	0.003001501000750603
2.9104271924882625	0.003001501000750603
2.917275256470588	0.003001501000750603
2.9241556226415093	0.003001501000750603
2.9310685200945623	0.003001501000750603
2.9380141800947865	0.003001501000750603
2.944992836104513	0.003001501000750603
2.9520047238095235	0.003001501000750603
2.9590500811455844	0.003001501000750603
2.9661291483253587	0.003001501000750603
2.973242167865707	0.003001501000750603
2.9803893846153846	0.003001501000750603
2.9875710457831324	0.003001501000750603
2.9947874009661835	0.003001501000750603
3.0020387021791763	0.003001501000750603
3.009325203883495	0.003001501000750603
3.0166471630170313	0.003001501000750603
3.02400483902439	0.003001501000750603
3.0313984938875302	0.003001501000750603
3.0388283921568626	0.003001501000750603
3.0462948009828006	0.003001501000750603
3.053797990147783	0.003001501000750603
3.061338232098765	0.003001501000750603
3.068915801980198	0.003001501000750603
3.0765309776674936	0.003001501000750603
3.084184039800995	0.003001501000750603
3.0918752718204487	0.003001501000750603
3.0996049599999997	0.003001501000750603
3.107373393483709	0.003001501000750603
3.1151808643216077	0.003001501000750603
3.123027667506297	0.003001501000750603
3.130914101010101	0.003001501000750603
3.1388404658227844	0.003001501000750603
3.1468070659898473	0.003001501000750603
3.1548142086513993	0.003001501000750603
3.1628622040816325	0.003001501000750603
3.1709513657289	0.003001501000750603
3.17908201025641	0.003001501000750603
3.1872544575835473	0.003001501000750603
3.1954690309278346	0.003001501000750603
3.203726056847545	0.003001501000750603
3.212025865284974	0.003001501000750603
3.220368789610389	0.003001501000750603
3.2287551666666663	0.003001501000750603
3.2371853368146213	0.003001501000750603
3.2456596439790575	0.003001501000750603
3.254178435695538	0.003001501000750603
3.2627420631578947	0.003001501000750603
3.2713508812664904	0.003001501000750603
3.2800052486772486	0.003001501000750603
3.2887055278514588	0.003001501000750603
3.2974520851063827	0.003001501000750603
3.3062452906666664	0.003001501000750603
3.315085518716577	0.003001501000750603
3.3239731474530827	0.003001501000750603
3.332908559139785	0.003001501000750603
3.341892140161725	0.003001501000750603
3.3509242810810806	0.003001501000750603
3.3600053766937665	0.003001501000750603
3.369135826086956	0.003001501000750603
3.3783160326975477	0.003001501000750603
3.3875464043715846	0.003001501000750603
3.396827353424657	0.003001501000750603
3.4061592967032963	0.003001501000750603
3.4155426556473825	0.003001501000750603
3.424977856353591	0.003001501000750603
3.434465329639889	0.003001501000750603
3.444005511111111	0.003001501000750603
3.4535988412256264	0.003001501000750603
3.463245765363128	0.003001501000750603
3.4729467338935573	0.003001501000750603
3.4827022022471907	0.003001501000750603
3.492512630985915	0.003001501000750603
3.502378485875706	0.003001501000750603
3.5123002379603396	0.003001501000750603
3.5222783636363633	0.003001501000750603
3.5323133447293444	0.003001501000750603
3.5424056685714285	0.003001501000750603
3.552555828080229	0.003001501000750603
3.5627643218390803	0.003001501000750603
3.573031654178674	0.003001501000750603
3.5833583352601153	0.003001501000750603
3.59374488115942	0.003001501000750603
3.6041918139534883	0.003001501000750603
3.6146996618075797	0.003001501000750603
3.6252689590643272	0.003001501000750603
3.6359002463343106	0.003001501000750603
3.646594070588235	0.003001501000750603
3.657350985250737	0.003001501000750603
3.668171550295858	0.003001501000750603
3.6790563323442136	0.003001501000750603
3.6900059047619047	0.003001501000750603
3.701020847761194	0.003001501000750603
3.712101748502994	0.003001501000750603
3.723249201201201	0.003001501000750603
3.7344638072289156	0.003001501000750603
3.7457461752265857	0.003001501000750603
3.757096921212121	0.003001501000750603
3.768516668693009	0.003001501000750603
3.7800060487804874	0.003001501000750603
3.79156570030581	0.003001501000750603
3.80319626993865	0.003001501000750603
3.814898412307692	0.003001501000750603
3.8266727901234567	0.003001501000750603
3.838520074303405	0.003001501000750603
3.8504409440993785	0.003001501000750603
3.862436087227414	0.003001501000750603
3.8745062	0.003001501000750603
3.886651987460815	0.003001501000750603
3.898874163522012	0.003001501000750603
3.9111734511041005	0.003001501000750603
3.9235505822784806	0.003001501000750603
3.936006298412698	0.003001501000750603
3.948541350318471	0.003001501000750603
3.9611564984025556	0.003001501000750603
3.9738525128205127	0.003001501000750603
3.9866301736334404	0.003001501000750603
3.999490270967742	0.003001501000750603
4.012433605177994	0.003001501000750603
4.025460987012987	0.003001501000750603
4.038573237785016	0.003001501000750603
4.0517711895424835	0.003001501000750603
4.065055685245901	0.003001501000750603
4.078427578947368	0.003001501000750603
4.0918877359735975	0.003001501000750603
4.105437033112582	0.003001501000750603
4.119076358803986	0.003001501000750603
4.132806613333333	0.003001501000750603
4.1466287090301	0.003001501000750603
4.160543570469798	0.003001501000750603
4.174552134680134	0.003001501000750603
4.188655351351351	0.003001501000750603
4.202854183050847	0.003001501000750603
4.217149605442176	0.003001501000750603
4.2315426075085325	0.003001501000750603
4.246034191780821	0.003001501000750603
4.260625374570447	0.003001501000750603
4.275317186206896	0.003001501000750603
4.290110671280276	0.003001501000750603
4.305006888888888	0.003001501000750603
4.320006912891985	0.003001501000750603
4.335111832167832	0.003001501000750603
4.350322750877193	0.003001501000750603
4.365640788732394	0.003001501000750603
4.381067081272085	0.003001501000750603
4.396602780141843	0.003001501000750603
4.4122490533807825	0.003001501000750603
4.4280070857142855	0.003001501000750603
4.4438780788530465	0.003001501000750603
4.459863251798561	0.003001501000750603
4.4759638411552345	0.003001501000750603
4.492181101449275	0.003001501000750603
4.508516305454545	0.003001501000750603
4.524970744525547	0.003001501000750603
4.541545728937729	0.003001501000750603
4.558242588235294	0.003001501000750603
4.575062671586716	0.003001501000750603
4.592007348148148	0.003001501000750603
4.609078007434944	0.003001501000750603
4.6262760597014925	0.003001501000750603
4.643602936329588	0.003001501000750603
4.661060090225564	0.003001501000750603
4.678648996226415	0.003001501000750603
4.696371151515152	0.003001501000750603
4.714228076045627	0.003001501000750603
4.7322213129770985	0.003001501000750603
4.750352429118774	0.003001501000750603
4.768623015384615	0.003001501000750603
4.787034687258687	0.003001501000750603
4.8055890852713175	0.003001501000750603
4.824287875486381	0.003001501000750603
4.84313275	0.003001501000750603
4.86212542745098	0.003001501000750603
4.881267653543307	0.003001501000750603
4.900561201581027	0.003001501000750603
4.920007873015873	0.003001501000750603
4.939609498007968	0.003001501000750603
4.959367936	0.003001501000750603
4.979285076305221	0.003001501000750603
4.999362838709677	0.003001501000750603
5.0196031740890685	0.003001501000750603
5.0400080650406505	0.003001501000750603
5.060579526530612	0.003001501000750603
5.0813196065573765	0.003001501000750603
5.102230386831275	0.003001501000750603
5.123313983471074	0.003001501000750603
5.144572547717842	0.003001501000750603
5.166008266666666	0.003001501000750603
5.187623364016736	0.003001501000750603
5.209420100840336	0.003001501000750603
5.2314007763713075	0.003001501000750603
5.253567728813559	0.003001501000750603
5.275923336170212	0.003001501000750603
5.298470017094017	0.003001501000750603
5.321210231759657	0.003001501000750603
5.34414648275862	0.003001501000750603
5.367281316017316	0.003001501000750603
5.39061732173913	0.003001501000750603
5.414157135371179	0.003001501000750603
5.437903438596491	0.003001501000750603
5.461858960352423	0.003001501000750603
5.486026477876106	0.003001501000750603
5.510408817777777	0.003001501000750603
5.535008857142857	0.003001501000750603
5.559829524663677	0.003001501000750603
5.584873801801802	0.003001501000750603
5.6101447239819	0.003001501000750603
5.635645381818182	0.003001501000750603
5.661378922374428	0.003001501000750603
5.687348550458715	0.003001501000750603
5.713557529953917	0.003001501000750603
5.740009185185185	0.003001501000750603
5.766706902325581	0.003001501000750603
5.793654130841121	0.003001501000750603
5.820854384976525	0.003001501000750603
5.848311245283019	0.003001501000750603
5.876028360189573	0.003001501000750603
5.904009447619047	0.003001501000750603
5.932258296650717	0.003001501000750603
5.960778769230769	0.003001501000750603
5.989574801932367	0.003001501000750603
6.01865040776699	0.003001501000750603
6.04800967804878	0.003001501000750603
6.077656784313725	0.003001501000750603
6.107595980295566	0.003001501000750603
6.137831603960396	0.003001501000750603
6.16836807960199	0.003001501000750603
6.1992099199999995	0.003001501000750603
6.230361728643215	0.003001501000750603
6.261828202020202	0.003001501000750603
6.2936141319796945	0.003001501000750603
6.325724408163265	0.003001501000750603
6.35816402051282	0.003001501000750603
6.390938061855669	0.003001501000750603
6.424051730569948	0.003001501000750603
6.457510333333333	0.003001501000750603
